PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Śabda Reader		9780231548311							https://www.degruyter.com/openurl?genre=book&isbn=9780231548311		9780231548311		fulltext		Columbia University Press	monograph	2019	2019			Bronkhorst			P	1078955727
A Bibliography of John Dewey 1882–1939	9780231900447	9780231876773							https://www.degruyter.com/openurl?genre=book&isbn=9780231876773		9780231876773		fulltext		Columbia University Press	monograph	1939	1939						P	1100429778
A Bilingual Edition of Pesiqta Rabbati / Chapters 1-22	9783110417951	9783110418101							https://www.degruyter.com/openurl?genre=book&isbn=9783110418101		9783110418101		fulltext		De Gruyter	monograph	2018	2017	1		Ulmer			P	1013723395
A Book About the English Bible		9781512821079							https://www.degruyter.com/openurl?genre=book&isbn=9781512821079		9781512821079		fulltext		University of Pennsylvania Press	monograph	1931	1931						P	1024015713
A Book Forged in Hell		9781400839513							https://www.degruyter.com/openurl?genre=book&isbn=9781400839513	Nadler	9781400839513		fulltext		Princeton University Press	monograph	2011	2011						P	753701012
A Bridging of Faiths		9781400862634							https://www.degruyter.com/openurl?genre=book&isbn=9781400862634	Williams	9781400862634		fulltext		Princeton University Press	monograph	1992	2014		Course Book				P	984688066
A Brief Inquiry into the Meaning of Sin and Faith		9780674054486							https://www.degruyter.com/openurl?genre=book&isbn=9780674054486		9780674054486		fulltext		Harvard University Press	monograph	2009	2009			Nagel			P	979575709
A Buddhist Sensibility		9780231551052							https://www.degruyter.com/openurl?genre=book&isbn=9780231551052	Townsend	9780231551052		fulltext		Columbia University Press	monograph	2021	2021						P	1243312514
A Bull of a Man		9780674054431							https://www.degruyter.com/openurl?genre=book&isbn=9780674054431	Powers	9780674054431		fulltext		Harvard University Press	monograph	2009	2012						P	979953936
A Canonical Exegesis of the Eighth Psalm		9781575068701							https://www.degruyter.com/openurl?genre=book&isbn=9781575068701	Keener	9781575068701		fulltext		Penn State University Press	monograph	2013	2021						P	1253314255
