PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Basic Belief and Basic Knowledge	9783110327274	9783110327519							https://www.degruyter.com/openurl?genre=book&isbn=9783110327519		9783110327519		fulltext		De Gruyter	monograph	2005	2013			Woudenberg			P	853241483
Ethics of Terrorism & Counter-Terrorism	9783110327267	9783110327496							https://www.degruyter.com/openurl?genre=book&isbn=9783110327496		9783110327496		fulltext		De Gruyter	monograph	2004	2013			Meggle			F	853259263
From Logic to Art	9783110326741	9783110327199							https://www.degruyter.com/openurl?genre=book&isbn=9783110327199		9783110327199		fulltext		De Gruyter	monograph	2009	2013			Ernst			F	853237358
Intersubjectivity and Objectivity in Adam Smith and Edmund Husserl	9783110325188	9783110325942							https://www.degruyter.com/openurl?genre=book&isbn=9783110325942		9783110325942		fulltext		De Gruyter	monograph	2012	2013			Fricke			P	853257640
Modes of Existence	9783110327281	9783110327533							https://www.degruyter.com/openurl?genre=book&isbn=9783110327533		9783110327533		fulltext		De Gruyter	monograph	2006	2013			Bottani			P	853244068
Perspectives on Perception	9783110327298	9783110327557							https://www.degruyter.com/openurl?genre=book&isbn=9783110327557		9783110327557		fulltext		De Gruyter	monograph	2007	2013			McCabe			P	853261912
Semantik und Ontologie	9783110326765	9783110327236							https://www.degruyter.com/openurl?genre=book&isbn=9783110327236		9783110327236		fulltext		De Gruyter	monograph	2004	2013			Siebel			P	853266611
The Unity of Imagining	9783110325195	9783110325966							https://www.degruyter.com/openurl?genre=book&isbn=9783110325966	Dorsch	9783110325966		fulltext		De Gruyter	monograph	2012	2013						P	978573784
