PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Alpharts Tod. Dietrich und Wenezlan	9783484645035	9783110947212							https://www.degruyter.com/openurl?genre=book&isbn=9783110947212		9783110947212		fulltext		Max Niemeyer Verlag	monograph	2007	2012			Lienert			P	979607553
Brüchige Helden - brüchiges Erzählen	9783110520095	9783110521733							https://www.degruyter.com/openurl?genre=book&isbn=9783110521733		9783110521733		fulltext		De Gruyter	monograph	2017	2017			Federow			P	1013821346
Der Wunderer	9783110400151	9783110400243							https://www.degruyter.com/openurl?genre=book&isbn=9783110400243		9783110400243		fulltext		De Gruyter	monograph	2015	2015			Kragl			P	999382387
Die ‘historische’ Dietrichepik	9783110251319	9783110251326							https://www.degruyter.com/openurl?genre=book&isbn=9783110251326	Lienert	9783110251326		fulltext		De Gruyter	monograph	2011	2010						P	840439342
Dietrichs Flucht	9783484645011	9783110912555							https://www.degruyter.com/openurl?genre=book&isbn=9783110912555		9783110912555		fulltext		Max Niemeyer Verlag	monograph	2003	2013		Reprint 2013	Lienert			P	881295442
Dietrich-Testimonien des 6. bis 16. Jahrhunderts	9783484645042	9783110973532							https://www.degruyter.com/openurl?genre=book&isbn=9783110973532		9783110973532		fulltext		Max Niemeyer Verlag	monograph	2008	2012			Lienert			P	979608081
Dynamiken von Macht und Herrschaft	9783110659382	9783110660906							https://www.degruyter.com/openurl?genre=book&isbn=9783110660906	Federow	9783110660906		fulltext		De Gruyter	monograph	2020	2020						P	1158136389
Laurin	9783110258196	9783110279931							https://www.degruyter.com/openurl?genre=book&isbn=9783110279931		9783110279931		fulltext		De Gruyter	monograph	2012	2011			Lienert			P	884551144
Narrative 'Motivation von unten'	9783110296952	9783110297126							https://www.degruyter.com/openurl?genre=book&isbn=9783110297126	Harms	9783110297126		fulltext		De Gruyter	monograph	2013	2013						P	853248701
Rabenschlacht	9783484645028	9783110918021							https://www.degruyter.com/openurl?genre=book&isbn=9783110918021		9783110918021		fulltext		Max Niemeyer Verlag	monograph	2005	2012			Lienert			P	979640998
Rosengarten	9783110367867	9783110365276							https://www.degruyter.com/openurl?genre=book&isbn=9783110365276		9783110365276		fulltext		De Gruyter	monograph	2015	2015			Kerth			P	952802092
Sigenot	9783110621525	9783110626360							https://www.degruyter.com/openurl?genre=book&isbn=9783110626360		9783110626360		fulltext		De Gruyter	monograph	2020	2020			Lienert			P	1143824309
Virginal. Goldemar	9783110476781	9783110477931							https://www.degruyter.com/openurl?genre=book&isbn=9783110477931		9783110477931		fulltext		De Gruyter	monograph	2017	2017			Lienert			F	984666208
