PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Course in Mathematical Cryptography	9783110372762	9783110372779							https://www.degruyter.com/openurl?genre=book&isbn=9783110372779	Baumslag	9783110372779		fulltext		De Gruyter	monograph	2015	2015						P	927947377
Advanced Data Management	9783110441406	9783110441413							https://www.degruyter.com/openurl?genre=book&isbn=9783110441413	Wiese	9783110441413		fulltext		De Gruyter	monograph	2015	2015						P	951151477
Algorithmische Graphentheorie	9783110417272	9783110417326							https://www.degruyter.com/openurl?genre=book&isbn=9783110417326	Turau	9783110417326		fulltext		De Gruyter	monograph	2015	2015		4. Aufl.				P	999369641
AVR - Mikrocontroller	9783110407686	9783110407693							https://www.degruyter.com/openurl?genre=book&isbn=9783110407693	Klöckl	9783110407693		fulltext		De Gruyter Oldenbourg	monograph	2015	2015						P	934161395
Bauelemente der Elektronik	9783486721270	9783486856088							https://www.degruyter.com/openurl?genre=book&isbn=9783486856088	Bernstein	9783486856088		fulltext		De Gruyter Oldenbourg	monograph	2015	2015						P	979836941
Big Data in Medical Science and Healthcare Management	9783110445282	9783110445749							https://www.degruyter.com/openurl?genre=book&isbn=9783110445749		9783110445749		fulltext		De Gruyter	monograph	2016	2015			Langkafel			P	954900828
Bühnentechnik	9783110351729	9783110356892							https://www.degruyter.com/openurl?genre=book&isbn=9783110356892	Grösel	9783110356892		fulltext		De Gruyter Oldenbourg	monograph	2015	2015		5. ed.				P	927947495
Complex Behavior in Evolutionary Robotics	9783110408546	9783110408553							https://www.degruyter.com/openurl?genre=book&isbn=9783110408553	König	9783110408553		fulltext		De Gruyter Oldenbourg	monograph	2015	2015						P	979626854
Computer Interpretation of Metaphoric Phrases	9781501510656	9781501502170							https://www.degruyter.com/openurl?genre=book&isbn=9781501502170	Weber Russell	9781501502170		fulltext		De Gruyter	monograph	2016	2015						P	979954636
Computer und Musik	9783486590319	9783486720198							https://www.degruyter.com/openurl?genre=book&isbn=9783486720198		9783486720198		fulltext		De Gruyter Oldenbourg	monograph	2015	2015		zahlreiche Tabellen				P	987331219
Eingebettete Systeme	9783110290189	9783110374865							https://www.degruyter.com/openurl?genre=book&isbn=9783110374865	Lange	9783110374865		fulltext		De Gruyter Oldenbourg	monograph	2015	2015		2., akt. Aufl.				P	987379606
Free Space Optical Communication	9783110449952	9783110452617							https://www.degruyter.com/openurl?genre=book&isbn=9783110452617	Raj	9783110452617		fulltext		De Gruyter Oldenbourg	monograph	2016	2015						P	979969646
