PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
[APPLIED] FOREIGN AFFAIRS	9783035611007	9783035608786							https://www.degruyter.com/openurl?genre=book&isbn=9783035608786		9783035608786		fulltext		Birkhäuser	monograph	2017	2017						P	984682317
Art & Design Education in Times of Change	9783110525120	9783110528329							https://www.degruyter.com/openurl?genre=book&isbn=9783110528329		9783110528329		fulltext		De Gruyter	monograph	2017	2017			Mateus-Berr			P	987934664
Arts & Dementia	9783110720471	9783110720556							https://www.degruyter.com/openurl?genre=book&isbn=9783110720556		9783110720556		fulltext		De Gruyter	monograph	2021	2020			Mateus-Berr			P	1226678745
aufSÄTZE!	9783110486827	9783110495386							https://www.degruyter.com/openurl?genre=book&isbn=9783110495386	Schmatz	9783110495386		fulltext		De Gruyter	monograph	2016	2016						P	982877162
Being in Contact: Encountering a Bare Body	9783110739398	9783110735987							https://www.degruyter.com/openurl?genre=book&isbn=9783110735987	Greil	9783110735987		fulltext		De Gruyter	monograph	2021	2021						P	1246178201
BioMachtTheater	9783110678345	9783110678789							https://www.degruyter.com/openurl?genre=book&isbn=9783110678789	Reyer	9783110678789		fulltext		De Gruyter	monograph	2020	2020						P	1153486458
Bomarzo	9783035612035	9783035610536							https://www.degruyter.com/openurl?genre=book&isbn=9783035610536	Vergeiner	9783035610536		fulltext		Birkhäuser	monograph	2017	2017						P	992507159
Built to Grow – Blending architecture and biology	9783035609202	9783035607475							https://www.degruyter.com/openurl?genre=book&isbn=9783035607475		9783035607475		fulltext		Birkhäuser	monograph	2015	2016			Imhof			P	979625603
Claudia Larcher – Rooms	9783110632149	9783110632781							https://www.degruyter.com/openurl?genre=book&isbn=9783110632781		9783110632781		fulltext		De Gruyter	monograph	2019	2019			Konrad			P	1091660394
Conceptual Joining	9783035624359	9783035624373							https://www.degruyter.com/openurl?genre=book&isbn=9783035624373		9783035624373		fulltext		Birkhäuser	monograph	2022	2021			Allner			F	
CrossSections	9783110716481	9783110716566							https://www.degruyter.com/openurl?genre=book&isbn=9783110716566		9783110716566		fulltext		De Gruyter	monograph	2020	2020			Şenova			P	1202624876
Daily Production	9783110456998	9783110457124							https://www.degruyter.com/openurl?genre=book&isbn=9783110457124	Reichstein	9783110457124		fulltext		De Gruyter	monograph	2015	2015						P	980294506
Data Loam	9783110680072	9783110697841							https://www.degruyter.com/openurl?genre=book&isbn=9783110697841		9783110697841		fulltext		De Gruyter	monograph	2021	2020			Golding			F	1233040602
