file_name	collection_name	collection_id	selectable	custom_coverage	open_access	collection_url	record_count
degruyter_global_0082-3589_2021-09-07.txt	Texte und Untersuchungen zur Geschichte der altchristlichen Literatur	TU-B	yes	no	no		53
degruyter_global_0083-4564_2021-09-07.txt	Untersuchungen zur deutschen Literaturgeschichte	UDL-B	yes	no	no		120
degruyter_global_0084-5396_2021-09-07.txt	Beihefte zur Zeitschrift für romanische Philologie	BZRP-B	yes	no	no		438
degruyter_global_0085-6878_2021-09-07.txt	Studies in Medieval and Early Modern Culture	SMEMC-B	yes	no	no		8
degruyter_global_0167-4331_2021-09-07.txt	Studies in Generative Grammar [SGG]	SGG-B	yes	no	no		141
degruyter_global_0171-6441_2021-09-07.txt	Beihefte zur Zeitschrift für die neutestamentliche Wissenschaft	BZNW-B	yes	no	no		241
degruyter_global_0173-5047_2021-09-07.txt	ICA Handbooks Series	ICAHS-B	yes	no	no		3
degruyter_global_0174-4399_2021-09-07.txt	Medien in Forschung und Unterricht. Serie A	MFUA-B	yes	no	no		24
degruyter_global_0174-4402_2021-09-07.txt	Medien in Forschung und Unterricht. Serie B	MFUB-B	yes	no	no		3
degruyter_global_0174-4410_2021-09-07.txt	Studien und Texte zur Sozialgeschichte der Literatur	STSL-B	yes	no	no		126
degruyter_global_0174-4429_2021-09-07.txt	Texte und Textgeschichte : Würzburger Forschungen	TTG-B	yes	no	no		42
degruyter_global_0174-6200_2021-09-07.txt	Basistexte Personalwesen	BTPW-B	yes	no	no		4
degruyter_global_0175-3347_2021-09-07.txt	Exilforschung : Ein internationales Jahrbuch	EXF-B	yes	no	no		2
degruyter_global_0175-9264_2021-09-07.txt	Lexicographica. Series Maior : Supplementbände zum Internationalen Jahrbuch für Lexikographie	LEXSM-B	yes	no	no		149
degruyter_global_0175-9779_2021-09-07.txt	IASL-Sonderhefte	IASLS-B	yes	no	no		7
degruyter_global_0177-0659_2021-09-07.txt	Symposien der Ludwig-Erhard-Stiftung	SLES-B	yes	no	no		5
degruyter_global_0177-199X_2021-09-07.txt	Beihefte zur Iberoromania	BIBR-B	yes	no	no		14
degruyter_global_0178-1154_2021-09-07.txt	Winckelmannsprogramm der Archäologischen Gesellschaft zu Berlin	WPR-B	yes	no	no		7
degruyter_global_0178-7489_2021-09-07.txt	Mimesis : Romanische Literaturen der Welt	MIME-B	yes	no	no		84
degruyter_global_0178-7861_2021-09-07.txt	Forschung und Studium Anglistik	FSTA-B	yes	no	no		2
degruyter_global_0179-0986_2021-09-07.txt	De Gruyter Studies in Mathematics	GSTM-B	yes	no	no		93
degruyter_global_0179-3616_2021-09-07.txt	Quantitative Linguistics [QL]	QL-B	yes	no	no		11
degruyter_global_0179-8251_2021-09-07.txt	Trends in Linguistics. Documentation [TiLDOC]	TILDOC-B	yes	no	no		34
degruyter_global_0232-2900_2021-09-07.txt	Die griechischen christlichen Schriftsteller der ersten Jahrhunderte	GCS-B	yes	no	no		76
degruyter_global_0340-5435_2021-09-07.txt	Buchreihe der Anglia / Anglia Book Series	ANGB-B	yes	no	no		69
degruyter_global_0340-6059_2021-09-07.txt	Kantstudien-Ergänzungshefte	KSEH-B	yes	no	no		106
degruyter_global_0340-6709_2021-09-07.txt	Beiträge zum ausländischen und internationalen Privatrecht	BAIPR-B	yes	no	no		22
degruyter_global_0342-3948_2021-09-07.txt	Jahrbuch des Deutschen Archäologischen Instituts - Ergänzungshefte	JDAIERG-B	yes	no	no		8
degruyter_global_0342-5363_2021-09-07.txt	Historische Zeitschrift / Beihefte	HZB-B	yes	no	no		70
degruyter_global_0342-5940_2021-09-07.txt	Wolfenbütteler Studien zur Aufklärung	WSTZA-B	yes	no	no		26
degruyter_global_0342-6661_2021-09-07.txt	Altdeutsche Textbibliothek	ATB-B	yes	no	no		184
degruyter_global_0343-0529_2021-09-07.txt	Einzelveröffentlichungen der Historischen Kommission zu Berlin	EVHKB-B	yes	no	no		8
degruyter_global_0344-1806_2021-09-07.txt	Militärgeschichte seit 1945	MG-B	yes	no	no		2
degruyter_global_0344-6638_2021-09-07.txt	Sammlung kurzer Lehrbücher der romanischen Sprachen und Literaturen	SKL-B	yes	no	no		5
degruyter_global_0344-6646_2021-09-07.txt	Sammlung kurzer Grammatiken germanischer Dialekte. A: Hauptreihe	SKGGDA-B	yes	no	no		12
degruyter_global_0344-6654_2021-09-07.txt	Sammlung kurzer Grammatiken germanischer Dialekte. B: Ergänzungsreihe	SKGGDB-B	yes	no	no		4
degruyter_global_0344-6662_2021-09-07.txt	Sammlung kurzer Grammatiken germanischer Dialekte. C: Abrisse	SKGGDC-B	yes	no	no		4
degruyter_global_0344-6697_2021-09-07.txt	Germanistische Arbeitshefte	GA-B	yes	no	no		32
degruyter_global_0344-6719_2021-09-07.txt	Idiomatica : Veröffentlichungen der Tübinger Arbeitstelle "Sprache in Südwestdeutschland"	IDIO-B	yes	no	no		6
degruyter_global_0344-6727_2021-09-07.txt	Linguistische Arbeiten	LA-B	yes	no	no		549
degruyter_global_0344-6735_2021-09-07.txt	Konzepte der Sprach- und Literaturwissenschaft	KONZ-B	yes	no	no		54
degruyter_global_0344-6751_2021-09-07.txt	Sammlung romanischer Übungstexte	SRUE-B	yes	no	no		6
degruyter_global_0344-676X_2021-09-07.txt	Romanistische Arbeitshefte	RA-B	yes	no	no		70
degruyter_global_0344-6778_2021-09-07.txt	Reihe Germanistische Linguistik	RGL-B	yes	no	no		313
degruyter_global_0344-6786_2021-09-07.txt	Freies Deutsches Hochstift : Reihe der Schriften	FDH-B	yes	no	no		3
degruyter_global_0344-6891_2021-09-07.txt	IFLA Publications	IFLA-B	yes	no	no		126
degruyter_global_0344-8142_2021-09-07.txt	Quellen und Studien zur Philosophie	QSTPH-B	yes	no	no		146
degruyter_global_0401-0965_2021-09-07.txt	Aktuelle Fragen der Inneren Medizin	AFIM-B	yes	no	no		4
degruyter_global_0417-9994_2021-09-07.txt	Dortmunder Beiträge zur Zeitungsforschung	DBZ-B	yes	no	no		54
degruyter_global_0418-8926_2021-09-07.txt	Deutsche Neudrucke / Reihe Barock : Weltliche Liederdichter des 17. Jahrhunderts	DNB-B	yes	no	no		29
degruyter_global_0418-9159_2021-09-07.txt	Deutsche Texte	DT-B	yes	no	no		44
degruyter_global_0431-7149_2021-09-07.txt	Gutachten des Wissenschaftlichen Beirats beim Bundesministerium für Wirtschaft und Technologie	GDWB-B	yes	no	no		6
degruyter_global_0440-7164_2021-09-07.txt	Hermaea. Neue Folge : Germanistische Forschungen	HERMAEA-B	yes	no	no		112
degruyter_global_0479-5997_2021-09-07.txt	Pariser Historische Studien	PHS-B	yes	no	no		58
degruyter_global_0481-3545_2021-09-07.txt	Quellen und Darstellungen zur Zeitgeschichte	QUD-B	yes	no	no		107
degruyter_global_0481-3553_2021-09-07.txt	Quellen und Forschungen zur Agrargeschichte	QFA-B	yes	no	no		48
degruyter_global_0502-7012_2021-09-07.txt	Untersuchungen zur Assyriologie und vorderasiatischen Archäologie : Ergänzungsbände zur Zeitschrift für Assyriologie und Vorderasiatische Archäologie	UAVA-B	yes	no	no		17
degruyter_global_0506-9408_2021-09-07.txt	Schriftenreihe der Vierteljahrshefte für Zeitgeschichte	SVZ-B	yes	no	no		120
degruyter_global_0537-7900_2021-09-07.txt	Jahrbuch des Instituts für Deutsche Sprache	IDS-B	yes	no	no		32
degruyter_global_0543-4726_2021-09-07.txt	Der Mensch als soziales und personales Wesen	MSPW-B	yes	no	no		13
degruyter_global_0544-4128_2021-09-07.txt	Miscellanea Mediaevalia : Veröffentlichungen des Thomas-Instituts der Universität Köln	MM-B	yes	no	no		46
degruyter_global_0553-4003_2021-09-07.txt	Patristische Texte und Studien	PTS-B	yes	no	no		73
degruyter_global_0563-3087_2021-09-07.txt	Texte und Kommentare : Eine altertumswissenschaftliche Reihe	TUK-B	yes	no	no		65
degruyter_global_0563-4288_2021-09-07.txt	Theologische Bibliothek Töpelmann	TBT-B	yes	no	no		183
degruyter_global_0570-5509_2021-09-07.txt	Arbeiten zur neutestamentlichen Textforschung	ANTF-B	yes	no	no		50
degruyter_global_0580-2091_2021-09-07.txt	Veröffentlichungen des Grabmann-Institutes zur Erforschung der mittelalterlichen Theologie und Philosophie : Münchener Universitätsschriften / Katholisch-Theologische Fakultät	VGI-B	yes	no	no		24
degruyter_global_0582-0243_2021-09-07.txt	Schriften zum Vergleich von Wirtschaftsordnungen	SVWO-B	yes	no	no		13
degruyter_global_0585-5306_2021-09-07.txt	Studia Judaica : Forschungen zur Wissenschaft des Judentums	STJ-B	yes	no	no		101
degruyter_global_0585-6035_2021-09-07.txt	Studien zur Germania Sacra. Neue Folge	GERMANI ST-B	yes	no	no		11
degruyter_global_0589-249X_2021-09-07.txt	Congrès et Colloques	CONGCOL-B	yes	no	no		10
degruyter_global_0722-4257_2021-09-07.txt	Datenverarbeitung im Recht (DVR) / Beiheft : Archiv für die gesamte Wissenschaft der Rechtsinformatik, der Rechtskybernetik und der Datenverarbeitung in Recht und Verwaltung	DVR BH-B	yes	no	no		6
degruyter_global_0768-0686_2021-09-07.txt	Archives positivistes	ARCHP-B	yes	no	no		5
degruyter_global_0926-5147_2021-09-07.txt	Functional Grammar Series [FGS]	FGS-B	yes	no	no		26
degruyter_global_0930-4304_2021-09-07.txt	Abhandlungen der Akademie der Wissenschaften zu Göttingen. Neue Folge	ADW-B	yes	no	no		52
degruyter_global_0930-486X_2021-09-07.txt	Zeitschrift für Kristallographie / Supplemente	ZKSU-B	yes	no	no		16
degruyter_global_0931-4261_2021-09-07.txt	Buchreihe der Zeitschrift für celtische Philologie	BZCP-B	yes	no	no		13
degruyter_global_0933-2421_2021-09-07.txt	Canadiana Romanica	CANROM-B	yes	no	no		12
degruyter_global_0933-5080_2021-09-07.txt	Supplementa Byzantina : Texte und Untersuchungen	SPPL BYZ-B	yes	no	no		12
degruyter_global_0933-761X_2021-09-07.txt	Empirical Approaches to Language Typology [EALT]	EALT-B	yes	no	no		68
degruyter_global_0933-7636_2021-09-07.txt	Mouton Grammar Library [MGL]	MGL-B	yes	no	no		66
degruyter_global_0934-2575_2021-09-07.txt	Beihefte zur Zeitschrift für die alttestamentliche Wissenschaft	BZAW-B	yes	no	no		507
degruyter_global_0934-5531_2021-09-07.txt	Frühe Neuzeit : Studien und Dokumente zur deutschen Literatur und Kultur im europäischen Kontext	FN-B	yes	no	no		229
degruyter_global_0934-6252_2021-09-07.txt	Theatron : Studien zur Geschichte und Theorie der dramatischen Künste	THEATRON-B	yes	no	no		56
degruyter_global_0936-8965_2021-09-07.txt	Reihe der Villa Vigoni : Deutsch-italienische Studien	VILLA-B	yes	no	no		25
degruyter_global_0938-3387_2021-09-07.txt	Patronymica Romanica : Actes - Monographies - Sources onomastiques	PATROM-B	yes	no	no		23
degruyter_global_0938-6572_2021-09-07.txt	De Gruyter Expositions in Mathematics	GEM-B	yes	no	no		75
degruyter_global_0938-9652_2021-09-07.txt	Studia Augustana : Augsburger Forschungen zur europäischen Kulturgeschichte	STUDAUG-B	yes	no	no		15
degruyter_global_0938-9660_2021-09-07.txt	Fortuna Vitrea : Arbeiten zur literarischen Tradition zwischen dem 13. und 16. Jahrhundert	FORTUNA-B	yes	no	no		14
degruyter_global_0939-1940_2021-09-07.txt	Islamkundliche Untersuchungen	IU-B	yes	no	no		56
degruyter_global_0939-1959_2021-09-07.txt	Handbuch der Internationalen Dokumentation und Information	HIDI-B	yes	no	no		2
degruyter_global_0939-2580_2021-09-07.txt	Religionsgeschichtliche Versuche und Vorarbeiten	RGVV-B	yes	no	no		95
degruyter_global_0939-5016_2021-09-07.txt	Phonai. Beihefte	PHONAIB-B	yes	no	no		1
degruyter_global_0939-5024_2021-09-07.txt	Phonai : Texte und Untersuchungen zum gesprochenen Deutsch	PHONAI-B	yes	no	no		37
degruyter_global_0939-5946_2021-09-07.txt	editio / Beihefte	EDI BEIH-B	yes	no	no		48
degruyter_global_0939-6462_2021-09-07.txt	Rhetorik-Forschungen	RHET-B	yes	no	no		22
degruyter_global_0940-5992_2021-09-07.txt	Beiträge zur Dialogforschung	BDF-B	yes	no	no		34
degruyter_global_0940-6549_2021-09-07.txt	Bibliographien zur deutsch-jüdischen Geschichte	BDJG-B	yes	no	no		3
degruyter_global_0941-1704_2021-09-07.txt	Communicatio : Kultur – Text – Medium	COM-B	yes	no	no		52
degruyter_global_0941-5866_2021-09-07.txt	Conditio Judaica : Studien und Quellen zur deutsch-jüdischen Literatur- und Kulturgeschichte	CONJUD-B	yes	no	no		92
degruyter_global_0941-6242_2021-09-07.txt	Prinz-Albert-Studien	PAS-B	yes	no	no		20
degruyter_global_0941-6544_2021-09-07.txt	Beiträge zur Bibliothekstheorie und Bibliotheksgeschichte	BBB-B	yes	no	no		1
degruyter_global_0941-813X_2021-09-07.txt	De Gruyter Series in Nonlinear Analysis and Applications	GSNAA-B	yes	no	no		39
degruyter_global_0941-8946_2021-09-07.txt	UBCIM Publication Series	UBCIMS-B	yes	no	no		1
degruyter_global_0941-9322_2021-09-07.txt	Rara ex Bibliothecis Silesiis : Neudrucke von Werken deutscher Literatur des 16. und 17. Jahrhunderts	RARA-B	yes	no	no		5
degruyter_global_0942-0363_2021-09-07.txt	Ohio State University Mathematical Research Institute Publications	OSU MRIP-B	yes	no	no		11
degruyter_global_0942-4059_2021-09-07.txt	Quellen und Forschungen zur Geschichte des Dominikanerordens – Neue Folge	QFGD-B	yes	no	no		22
degruyter_global_0943-5921_2021-09-07.txt	Philosophie der Antike : Veröffentlichungen der Karl- und Gertrud-Abel-Stiftung	PHDA-B	yes	no	no		8
degruyter_global_0946-9044_2021-09-07.txt	Colloquia Augustana	CA-B	yes	no	no		33
degruyter_global_0946-9419_2021-09-07.txt	Quellen und Forschungen zur Literatur- und Kulturgeschichte	QF-B	yes	no	no		97
degruyter_global_0947-1960_2021-09-07.txt	Forum Migration	FOMI-B	yes	no	no		5
degruyter_global_0948-1354_2021-09-07.txt	Sprache im Kontext / Language in Context : SIK	SIK-B	yes	no	no		1
degruyter_global_0948-6070_2021-09-07.txt	Hallesche Beiträge zur Europäischen Aufklärung : Schriftenreihe des Interdisziplinären Zentrums für die Erforschung der europäischen Aufklärung der Martin-Luther-Universität Halle-Wittenberg	HABEI-B	yes	no	no		64
degruyter_global_1052-0422_2021-09-07.txt	Revealing Antiquity	RAQ-B	yes	no	no		8
degruyter_global_1141-4588_2021-09-07.txt	Histoire des sciences et des techniques / Ecole Pratique des Hautes Etudes, 6.Séction: Sciences Economiques et Sociales	EPHE HST-B	yes	no	no		1
degruyter_global_1381-4524_2021-09-07.txt	Inverse and Ill-Posed Problems Series	IPS-B	yes	no	no		55
degruyter_global_1385-7738_2021-09-07.txt	Modern Probability and Statistics	MPS-B	yes	no	no		10
degruyter_global_1420-4681_2021-09-07.txt	Wolfgang Stammler Gastprofessur für Germanische Philologie : Vorträge	WSG-B	yes	no	no		16
degruyter_global_1422-4445_2021-09-07.txt	Scrinium Friburgense : Veröffentlichungen des Mediävistischen Instituts der Universität Freiburg	SF-B	yes	no	no		37
degruyter_global_1425-1280_2021-09-07.txt	Wznowienia / Poznanskie Towarzystwo Przyjaciól Nauk = Reprints / The Poznan Society for the Advancement of the Arts and Sciences	WPTPN-B	yes	no	no		1
degruyter_global_1432-9220_2021-09-07.txt	Schriften zu Ordnungsfragen der Wirtschaft	SOW-B	yes	no	no		53
degruyter_global_1433-8033_2021-09-07.txt	Marktwirtschaftliche Reformpolitik	MARE-B	yes	no	no		17
degruyter_global_1434-0461_2021-09-07.txt	Grundlagen der Medienkommunikation	GMK-B	yes	no	no		15
degruyter_global_1434-2952_2021-09-07.txt	Kierkegaard Studies. Monograph Series	KSMS-B	yes	no	no		41
degruyter_global_1434-3452_2021-09-07.txt	Topics in English Linguistics [TiEL]	TIEL-B	yes	no	no		109
degruyter_global_1435-098X_2021-09-07.txt	Romania Judaica : Studien zur jüdischen Kultur in den romanischen Ländern	ROMJUD-B	yes	no	no		6
degruyter_global_1437-5370_2021-09-07.txt	Religion and Society	RS-B	yes	no	no		79
degruyter_global_1438-1893_2021-09-07.txt	De Gruyter Series in Logic and Its Applications	GSLA-B	yes	no	no		10
degruyter_global_1438-7689_2021-09-07.txt	KLIO / Beihefte. Neue Folge : Beiträge zur Alten Geschichte	KLIOBH-B	yes	no	no		34
degruyter_global_1439-7889_2021-09-07.txt	Schriften der Internationalen Arnim-Gesellschaft	SIAG-B	yes	no	no		13
degruyter_global_1448-8310_2021-09-07.txt	Pacific Linguistics [PL]	PL-B	yes	no	no		27
degruyter_global_1528-3623_2021-09-07.txt	Symbolism : An International Annual of Critical Aesthetics	SYMB-B	yes	no	no		8
degruyter_global_1529-6466_2021-09-07.txt	Reviews in Mineralogy & Geochemistry	RIMG-B	yes	no	no		87
degruyter_global_1559-0836_2021-09-07.txt	 Metal Ions in Life Sciences	MILS-B	yes	no	no		11
degruyter_global_1610-4226_2021-09-07.txt	Die Geschichte des Deutschen als Fremdsprache	GDF-B	yes	no	no		3
degruyter_global_1611-7468_2021-09-07.txt	GLOBArt	GLOBART-B	yes	no	no		5
degruyter_global_1611-7581_2021-09-07.txt	Texte und Studien zur mittelhochdeutschen Heldenepik	TSM-B	yes	no	no		13
degruyter_global_1612-443X_2021-09-07.txt	Trends in Medieval Philology	TMP-B	yes	no	no		39
degruyter_global_1612-6769_2021-09-07.txt	Approaches to Applied Semiotics [AAS]	AAS-B	yes	no	no		7
degruyter_global_1612-8427_2021-09-07.txt	Narratologia : Contributions to Narrative Theory	NAR-B	yes	no	no		76
degruyter_global_1612-8702_2021-09-07.txt	Linguistik – Impulse & Tendenzen	LIT-B	yes	no	no		92
degruyter_global_1612-9482_2021-09-07.txt	Graz Architecture Magazine	GAM-B	yes	no	no		1
degruyter_global_1613-2149_2021-09-07.txt	Exempla critica : Historisch-kritische Einzelausgaben zur neueren deutschen Literatur	EXC-B	yes	no	no		3
degruyter_global_1613-8961_2021-09-07.txt	Media and Cultural Memory / Medien und kulturelle Erinnerung	MCM-B	yes	no	no		29
degruyter_global_1614-1288_2021-09-07.txt	Baukonstruktionen	BAUKON-B	yes	no	no		29
degruyter_global_1614-3361_2021-09-07.txt	Deuterocanonical and Cognate Literature Yearbook	DCLY-B	yes	no	no		5
degruyter_global_1615-7885_2021-09-07.txt	Europa im Mittelalter : Abhandlungen und Beiträge zur historischen Komparatistik	EMA-B	yes	no	no		37
degruyter_global_1615-7893_2021-09-07.txt	Stiftungsgeschichten	STIFT.GESCH.-B	yes	no	no		10
degruyter_global_1616-0452_2021-09-07.txt	Beiträge zur Altertumskunde	BZA-B	yes	no	no		360
degruyter_global_1616-1157_2021-09-07.txt	Colloquia Raurica	CR-B	yes	no	no		13
degruyter_global_1616-9212_2021-09-07.txt	Veröffentlichungen aus dem Deutschen Bergbau-Museum Bochum	VDBM-B	yes	no	no		5
degruyter_global_1617-0164_2021-09-07.txt	Qualitative Soziologie	QUSO-B	yes	no	no		25
degruyter_global_1617-2957_2021-09-07.txt	Studia Typologica : Beihefte / Supplements STUF - Sprachtypologie und Universalienforschung / Language Typology and Universals	STTYP-B	yes	no	no		26
degruyter_global_1617-3325_2021-09-07.txt	Deutsche Zeitschrift für Philosophie / Sonderbände	DZPHSB-B	yes	no	no		43
degruyter_global_1617-8874_2021-09-07.txt	Health Academy	HAC-B	yes	no	no		3
degruyter_global_1618-2294_2021-09-07.txt	Beiträge zum Internationalen Wirtschaftsrecht - Contributions on International Commercial Law	BIW-B	yes	no	no		1
degruyter_global_1619-2591_2021-09-07.txt	Studien zur mittelhochdeutschen Grammatik	SMG-B	yes	no	no		3
degruyter_global_1619-425X_2021-09-07.txt	Büchner-Studien : Veröffentlichungen der Forschungsstelle Georg Büchner - Literatur und Geschichte des Vormärz - am Institut für Neuere Deutsche Literatur und Medien der Philipps-Universität Marburg und der Georg Büchner Gesellschaft	BST-B	yes	no	no		4
degruyter_global_1660-9131_2021-09-07.txt	Welten Ostasiens / Worlds of East Asia / Mondes de l’Extrême Orient : Im Auftrag der Schweizerischen Asiengesellschaft - On behalf of the Swiss Asia Society - Au nom de la Société Suisse-Asie	WEA-B	yes	no	no		6
degruyter_global_1661-6278_2021-09-07.txt	Welten des Islams - Worlds of Islam - Mondes de l’Islam : Im Auftrag der Schweizerischen Asiengesellschaft - On behalf of the Swiss Asia Society - Au nom de la Société Suisse-Asie	WI-B	yes	no	no		8
degruyter_global_1661-755X_2021-09-07.txt	Welten Süd- und Zentralasiens / Worlds of South and Inner Asia / Mondes de l'Asie du Sud et de l'Asie Centrale : Im Auftrag der Schweizerischen Asiengesellschaft / On behalf of the Swiss Asia Society / Au nom de la Société Suisse-Asie	WSIA-B	yes	no	no		4
degruyter_global_1816-3882_2021-09-07.txt	Corpus Scriptorum Ecclesiasticorum Latinorum	CSEL-B	yes	no	no		15
degruyter_global_1860-0905_2021-09-07.txt	Principles of European Law	PEL-B	yes	no	no		11
degruyter_global_1860-174X_2021-09-07.txt	Beihefte zum Language and Culture Atlas of Ashkenazic Jewry	BLCAAJ-B	yes	no	no		5
degruyter_global_1860-1820_2021-09-07.txt	Bausteine zur Geschichte der Edition	BGE-B	yes	no	no		5
degruyter_global_1860-210X_2021-09-07.txt	spectrum Literaturwissenschaft / spectrum Literature : Komparatistische Studien / Comparative Studies	SL-B	yes	no	no		73
degruyter_global_1861-0676_2021-09-07.txt	Contributions to the Sociology of Language [CSL]	CSL-B	yes	no	no		113
degruyter_global_1861-4078_2021-09-07.txt	Applications of Cognitive Linguistics [ACL]	ACL-B	yes	no	no		44
degruyter_global_1861-4104_2021-09-07.txt	Communications Monograph [CM]	CM-B	yes	no	no		4
degruyter_global_1861-4116_2021-09-07.txt	Humor Research [HR]	HR-B	yes	no	no		12
degruyter_global_1861-4132_2021-09-07.txt	Cognitive Linguistics Research [CLR]	CLR-B	yes	no	no		63
degruyter_global_1861-4167_2021-09-07.txt	Interface Explorations [IE]	IE-B	yes	no	no		34
degruyter_global_1861-4175_2021-09-07.txt	Language, Power and Social Process [LPSP]	LPSP-B	yes	no	no		28
degruyter_global_1861-4191_2021-09-07.txt	Phonology and Phonetics [PP]	PP-B	yes	no	no		29
degruyter_global_1861-4248_2021-09-07.txt	Studies on Language Acquisition [SOLA]	SOLA-B	yes	no	no		60
degruyter_global_1861-4272_2021-09-07.txt	Text, Translation, Computational Processing [TTCP]	TTCP-B	yes	no	no		11
degruyter_global_1861-4302_2021-09-07.txt	Trends in Linguistics. Studies and Monographs [TiLSM]	TILSM-B	yes	no	no		343
degruyter_global_1861-4396_2021-09-07.txt	Schriften der Theodor Fontane Gesellschaft	SFG-B	yes	no	no		14
degruyter_global_1861-454X_2021-09-07.txt	Schriften zur Europäischen Rechtswissenschaft / European Legal Studies / Etudes juridiques européenes	ELS-B	yes	no	no		10
degruyter_global_1861-5090_2021-09-07.txt	Handbücher zur Sprach- und Kommunikationswissenschaft / Handbooks of Linguistics and Communication Science (HSK)	HSK-B	yes	no	no		98
degruyter_global_1861-5651_2021-09-07.txt	Studia Linguistica Germanica	STLG-B	yes	no	no		136
degruyter_global_1861-566X_2021-09-07.txt	Schriften des Instituts für Deutsche Sprache	SIDS-B	yes	no	no		21
degruyter_global_1861-5678_2021-09-07.txt	Historia Hermeneutica. Series Studia	HHS-B	yes	no	no		21
degruyter_global_1861-5996_2021-09-07.txt	Arbeiten zur Kirchengeschichte	AKG-B	yes	no	no		139
degruyter_global_1861-6003_2021-09-07.txt	Commentaries on Early Jewish Literature	CEJL-B	yes	no	no		10
degruyter_global_1861-6011_2021-09-07.txt	Hans-Lietzmann-Vorlesungen	HLV-B	yes	no	no		17
degruyter_global_1861-602X_2021-09-07.txt	Fontes et Subsidia ad Bibliam pertinentes	FOSUB-B	yes	no	no		9
degruyter_global_1861-6038_2021-09-07.txt	Schleiermacher-Archiv	SCHLARCH-B	yes	no	no		31
degruyter_global_1861-7476_2021-09-07.txt	Planet Communication	PC-B	yes	no	no		1
degruyter_global_1861-8030_2021-09-07.txt	Interdisciplinary German Cultural Studies	IGCS-B	yes	no	no		30
degruyter_global_1862-1112_2021-09-07.txt	Untersuchungen zur antiken Literatur und Geschichte	UALG-B	yes	no	no		133
degruyter_global_1862-1139_2021-09-07.txt	Millennium-Studien / Millennium Studies : Studien zu Kultur und Geschichte des ersten Jahrtausends n. Chr. / Studies in the Culture and History of the First Millennium C.E.	MST-B	yes	no	no		93
degruyter_global_1862-1147_2021-09-07.txt	Ideen & Argumente	IUA-B	yes	no	no		45
