PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Abraham Geiger	9783111088440	9783111455839							https://www.degruyter.com/openurl?genre=book&isbn=9783111455839	Geiger	9783111455839		fulltext		De Gruyter	monograph	1910	2011		Reprint 2012				P	840436442
Altorientalische Texte und Bilder zum Alten Testament / Altorientalische Texte zum Alten Testament	9783110026757	9783110865455							https://www.degruyter.com/openurl?genre=book&isbn=9783110865455	Gressmann	9783110865455		fulltext		De Gruyter	monograph	1970	2011	1	Nachdr. der 2. völlig neu gest. und verm. Aufl. 1926. Reprint 2012	Gressmann			P	979913192
Ambrosius von Mailand als Kirchenpolitiker	9783111259505	9783111642352							https://www.degruyter.com/openurl?genre=book&isbn=9783111642352	Campenhausen	9783111642352		fulltext		De Gruyter	monograph	1929	2011		Reprint 2012				P	894509953
Aus Schleiermachers Leben / Schleiermachers Briefe an Brinckmann - Briefwechsel mit seinen Freunden von seiner Übersiedlung nach Halle bis zu seinem Tode - Denkschriften - Dialog über das Anständige - Rezensionen	9783110022643	9783110825367							https://www.degruyter.com/openurl?genre=book&isbn=9783110825367	Schleiermacher	9783110825367		fulltext		De Gruyter	monograph	1863	2011	4	Photomechan. Nachdr. der Ausg. 1863.	Dilthey			P	979587250
Aus Schleiermachers Leben / Schleiermachers Briefwechsel mit Freunden bis zu seiner Übersiedlung nach Halle, namentlich der mit Friedrich und August Wilhelm Schlegel	9783110022636	9783110825350							https://www.degruyter.com/openurl?genre=book&isbn=9783110825350	Schleiermacher	9783110825350		fulltext		De Gruyter	monograph	1861	2011	3	Photomechan. Nachdr. der Ausg. 1861. Reprint 2011	Dilthey			P	979587469
Aus Schleiermachers Leben / Von Schleiermachers Anstellung in Halle bis an sein Lebensende, den 12. Februar 1834	9783110048100	9783110833515							https://www.degruyter.com/openurl?genre=book&isbn=9783110833515	Schleiermacher	9783110833515		fulltext		De Gruyter	monograph	1974	2011	2	2. Aufl. Photomechan. Nachdr. der Ausg. 1860. Reprint 2011				P	979691867
Ausgewählte Reden und Aufsätze	9783110032208	9783110830200							https://www.degruyter.com/openurl?genre=book&isbn=9783110830200		9783110830200		fulltext		De Gruyter	monograph	1951	2011		Reprint 2012	Harnack			P	979587613
Das arabische Reich und sein Sturz	9783110013429	9783110821529							https://www.degruyter.com/openurl?genre=book&isbn=9783110821529	Wellhausen	9783110821529		fulltext		De Gruyter	monograph	1960	2011		2. Aufl. Reprint 2012				P	840438675
Das heilige Schweigen	9783111015958	9783111373690							https://www.degruyter.com/openurl?genre=book&isbn=9783111373690	Mensching	9783111373690		fulltext		De Gruyter	monograph	1926	2011		Reprint 2012				P	840436033
De philosophorum Graecorum silentio mystico	9783110052589	9783110844283							https://www.degruyter.com/openurl?genre=book&isbn=9783110844283	Casel	9783110844283		fulltext		De Gruyter	monograph	1967	2011		Unveränderter Nachdr. d. Ausg. 1919. Reprint 2012				P	979734251
