PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Comparative Grammar of British English Dialects / Modals, Pronouns and Complement Clauses	9783110240283	9783110240290							https://www.degruyter.com/openurl?genre=book&isbn=9783110240290	Hernández	9783110240290		fulltext		De Gruyter Mouton	monograph	2012	2011	2					P	979582478
A Grammar of Goemai	9783110238280	9783110238297							https://www.degruyter.com/openurl?genre=book&isbn=9783110238297	Hellwig	9783110238297		fulltext		De Gruyter Mouton	monograph	2011	2011						P	881293018
A Grammar of Mani	9783110264975	9783110265019							https://www.degruyter.com/openurl?genre=book&isbn=9783110265019	Childs	9783110265019		fulltext		De Gruyter Mouton	monograph	2012	2011						P	881293273
A Grammar of Mian	9783110264180	9783110264197							https://www.degruyter.com/openurl?genre=book&isbn=9783110264197	Fedden	9783110264197		fulltext		De Gruyter Mouton	monograph	2011	2011						P	840439910
A Grammar of Vaeakau-Taumako	9783110238266	9783110238273							https://www.degruyter.com/openurl?genre=book&isbn=9783110238273	 Næss	9783110238273		fulltext		De Gruyter Mouton	monograph	2011	2011						P	840441963
A Grammar of Warrongo	9783110238761	9783110238778							https://www.degruyter.com/openurl?genre=book&isbn=9783110238778	Tsunoda	9783110238778		fulltext		De Gruyter Mouton	monograph	2012	2011						P	840441831
Aemulatio	9783110262308	9783110262315							https://www.degruyter.com/openurl?genre=book&isbn=9783110262315		9783110262315		fulltext		De Gruyter	monograph	2011	2011			Müller			P	999372244
Alfred Andersch 'revisited'	9783110268096	9783110268263							https://www.degruyter.com/openurl?genre=book&isbn=9783110268263		9783110268263		fulltext		De Gruyter	monograph	2011	2011			Döring			P	881293110
Alterszäsuren	9783110254785	9783110254792							https://www.degruyter.com/openurl?genre=book&isbn=9783110254792		9783110254792		fulltext		De Gruyter	monograph	2012	2011			Fitzon			P	999379483
Amicitia vocalis	9783484523272	9783110944358							https://www.degruyter.com/openurl?genre=book&isbn=9783110944358	Schulze	9783110944358		fulltext		Max Niemeyer Verlag	monograph	2004	2011		Reprint 2011				P	979970574
Annual Review of South Asian Languages and Linguistics	9783110270570	9783110270655							https://www.degruyter.com/openurl?genre=book&isbn=9783110270655		9783110270655		fulltext		De Gruyter Mouton	monograph	2012	2011			Singh			P	979906369
Anonymität und Autorschaft	9783110237719	9783110237726							https://www.degruyter.com/openurl?genre=book&isbn=9783110237726		9783110237726		fulltext		De Gruyter	monograph	2011	2011			Pabst			P	763160720
Antike und Moderne	9783110237979	9783110237986							https://www.degruyter.com/openurl?genre=book&isbn=9783110237986	Messlin	9783110237986		fulltext		De Gruyter	monograph	2011	2011						P	840046511
Artusroman und Mythos	9783110262520	9783110263503							https://www.degruyter.com/openurl?genre=book&isbn=9783110263503		9783110263503		fulltext		De Gruyter	monograph	2011	2011			Wolfzettel			P	999354371
Auf den Spuren der Schrift	9783110258943	9783110258950							https://www.degruyter.com/openurl?genre=book&isbn=9783110258950		9783110258950		fulltext		De Gruyter	monograph	2011	2011			Mittelmann			P	763160685
Aufforderung im Französischen	9783110235579	9783110235586							https://www.degruyter.com/openurl?genre=book&isbn=9783110235586		9783110235586		fulltext		De Gruyter	monograph	2011	2011						P	979782818
August Graf von Platen im Horizont seiner Wirkungsgeschichte	9783110263480	9783110263497							https://www.degruyter.com/openurl?genre=book&isbn=9783110263497		9783110263497		fulltext		De Gruyter	monograph	2012	2011			Och			P	840437664
