PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
August Graf von Platen im Horizont seiner Wirkungsgeschichte	9783110263480	9783110263497							https://www.degruyter.com/openurl?genre=book&isbn=9783110263497		9783110263497		fulltext		De Gruyter	monograph	2012	2011			Och			P	840437664
Das Europa-Projekt der Romantik und die Moderne	9783484670174	9783110958560							https://www.degruyter.com/openurl?genre=book&isbn=9783110958560		9783110958560		fulltext		Max Niemeyer Verlag	monograph	2005	2011			Vietta			P	979913888
»Denn auch Dante ist unser!«	9783484670150	9783110945997							https://www.degruyter.com/openurl?genre=book&isbn=9783110945997	Mansen	9783110945997		fulltext		Max Niemeyer Verlag	monograph	2003	2010						P	979607421
Der Europa-Gedanke	9783484670075	9783110935714							https://www.degruyter.com/openurl?genre=book&isbn=9783110935714		9783110935714		fulltext		Max Niemeyer Verlag	monograph	1992	2017		Reprint 2017	Buck			P	979850803
Deutsche Kulturpolitik in Italien	9783484670143	9783110946000							https://www.degruyter.com/openurl?genre=book&isbn=9783110946000		9783110946000		fulltext		Max Niemeyer Verlag	monograph	2002	2011			Roeck			P	979591029
Deutsches Italienbild und italienisches Deutschlandbild im 18. Jahrhundert	9783484670099	9783110929133							https://www.degruyter.com/openurl?genre=book&isbn=9783110929133		9783110929133		fulltext		Max Niemeyer Verlag	monograph	1993	2011			Heitmann			P	979629325
Deutschland – Italien 1943–1945	9783484670037	9783110939095							https://www.degruyter.com/openurl?genre=book&isbn=9783110939095		9783110939095		fulltext		De Gruyter	monograph	1992	2018		Reprint 2018	Lill			P	1024026564
Die Brentano	9783484670068	9783110932782							https://www.degruyter.com/openurl?genre=book&isbn=9783110932782		9783110932782		fulltext		Max Niemeyer Verlag	monograph	1992	2011		Reprint 2011	Feilchenfeldt			P	979629426
Die Grand Tour in Moderne und Nachmoderne	9783484670204	9783484970243							https://www.degruyter.com/openurl?genre=book&isbn=9783484970243		9783484970243		fulltext		Max Niemeyer Verlag	monograph	2008	2008			Imorde			P	979956397
Die Herausforderung der Diktaturen	9783484670211	9783484970878							https://www.degruyter.com/openurl?genre=book&isbn=9783484970878		9783484970878		fulltext		Max Niemeyer Verlag	monograph	2009	2009			Pyta			P	992814510
Die Mylius-Vigoni	9783484670082	9783110935707							https://www.degruyter.com/openurl?genre=book&isbn=9783110935707		9783110935707		fulltext		Max Niemeyer Verlag	monograph	1992	2016		Reprint 2015	Baasner			P	979970491
Entscheidung für Europa - Decidere l'Europa	9783110233896	9783110233902							https://www.degruyter.com/openurl?genre=book&isbn=9783110233902		9783110233902		fulltext		De Gruyter	monograph	2011	2010			Depkat			P	853259978
Goethe und Manzoni	9783484670013	9783110940480							https://www.degruyter.com/openurl?genre=book&isbn=9783110940480		9783110940480		fulltext		Max Niemeyer Verlag	monograph	1989	2011			Ross			P	979637535
Hochkultur als Herrschaftselement	9783110235685	9783110235692							https://www.degruyter.com/openurl?genre=book&isbn=9783110235692		9783110235692		fulltext		De Gruyter	monograph	2012	2011			Clemens			P	853254665
Italien in Aneignung und Widerspruch	9783484670105	9783110929126							https://www.degruyter.com/openurl?genre=book&isbn=9783110929126		9783110929126		fulltext		Max Niemeyer Verlag	monograph	1996	2013		Reprint 2013	Oesterle			P	853257730
Italien und Preußen	9783484670181	9783110958553							https://www.degruyter.com/openurl?genre=book&isbn=9783110958553		9783110958553		fulltext		Max Niemeyer Verlag	monograph	2005	2012			Liermann			P	979913887
Italienbeziehungen des klassischen Weimar	9783484670112	9783110929119							https://www.degruyter.com/openurl?genre=book&isbn=9783110929119		9783110929119		fulltext		Max Niemeyer Verlag	monograph	1997	2012		Reprint 2012	Manger			P	979749702
Jacob Burckhardts »Cicerone«	9783484670136	9783110929096							https://www.degruyter.com/openurl?genre=book&isbn=9783110929096	Tauber	9783110929096		fulltext		De Gruyter	monograph	2000	2013		Reprint 2013				P	979595060
