PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Comparative Grammar of the Indo-Germanic Languages / Indices of the Volumes I–IV	9783112407578	9783112407585							https://www.degruyter.com/openurl?genre=book&isbn=9783112407585	Brugmann	9783112407585		fulltext		De Gruyter	monograph	1895	2021		Translated from the German, Reprint 2021				P	
A Comparative Grammar of the Indo-Germanic Languages / Morphology, Part II: Numerals, Inflexion of Nouns and Pronouns	9783112410639	9783112410646							https://www.degruyter.com/openurl?genre=book&isbn=9783112410646	Brugmann	9783112410646		fulltext		De Gruyter	monograph	1892	2021	2	Reprint 2021				P	
A Comparative Grammar of the Indo-Germanic Languages / Morphology, Part III	9783112410615	9783112410622							https://www.degruyter.com/openurl?genre=book&isbn=9783112410622	Brugmann	9783112410622		fulltext		De Gruyter	monograph	1895	2021	3	Transl. from German, Reprint 2021				P	
A Comparative Grammar of the Indo-Germanic Languages / Morphology (Stem-Formation and Inflexion). Part I. Introduction. Noun Compounds. Reduplicated Nouns. Formative Suffixes, Root-Nouns	9783112410677	9783112410684							https://www.degruyter.com/openurl?genre=book&isbn=9783112410684	Brugmann	9783112410684		fulltext		De Gruyter	monograph	1891	2021	1	Transl. from German, Reprint 2021				P	
A Grammar of Kunbarlang	9783110741247	9783110747058							https://www.degruyter.com/openurl?genre=book&isbn=9783110747058	Kapitonov	9783110747058		fulltext		De Gruyter Mouton	monograph	2021	2021						P	
A Medicated Empire		9781501756269							https://www.degruyter.com/openurl?genre=book&isbn=9781501756269	Yang	9781501756269		fulltext		Cornell University Press	monograph	2021	2021						P	
A New Literary History of America		9780674054219							https://www.degruyter.com/openurl?genre=book&isbn=9780674054219		9780674054219		fulltext		Harvard University Press	monograph	2012	2021			Sollors			P	
A Short History of Physics in the American Century		9780674062740							https://www.degruyter.com/openurl?genre=book&isbn=9780674062740	Cassidy	9780674062740		fulltext		Harvard University Press	monograph	2013	2011						P	840440242
A. W. Ifflands theatralische Werke / [Scheinverdienst. Der Spieler. Ein Komet]	9783112393833	9783112393840							https://www.degruyter.com/openurl?genre=book&isbn=9783112393840	Iffland	9783112393840		fulltext		De Gruyter	monograph	1844	2021	4	Reprint 2021				P	
A. W. Ifflands theatralische Werke, Band 8	9783112393857	9783112393864							https://www.degruyter.com/openurl?genre=book&isbn=9783112393864	Iffland	9783112393864		fulltext		De Gruyter	monograph	1844	2021	8	Reprint 2021				P	
Abtheilung II: Briefwechsel / 1789–1794	9783112360330	9783112360347							https://www.degruyter.com/openurl?genre=book&isbn=9783112360347		9783112360347		fulltext		De Gruyter	monograph	1922	2021	2	2. Aufl. Reprint 2020				P	
Age of Icons		9781442696228							https://www.degruyter.com/openurl?genre=book&isbn=9781442696228		9781442696228		fulltext		University of Toronto Press	monograph	2013	2021			Fridell			P	
Albert O. Hirschman		9780231553308							https://www.degruyter.com/openurl?genre=book&isbn=9780231553308	Alacevich	9780231553308		fulltext		Columbia University Press	monograph	2020	2021						P	
Alteuropa	9783112331552	9783112331569							https://www.degruyter.com/openurl?genre=book&isbn=9783112331569	Schuchhardt	9783112331569		fulltext		De Gruyter	monograph	1935	2021		3. Aufl. Reprint 2020				P	
American Homicide		9780674054547							https://www.degruyter.com/openurl?genre=book&isbn=9780674054547	Roth	9780674054547		fulltext		Harvard University Press	monograph	2012	2021						P	
"Amtliche Sammlung von Entscheidungen des Schiedsgericht für Oberschlesien	 / Poglądy / Stellungnahmen"	9783112397350	9783112397367							https://www.degruyter.com/openurl?genre=book&isbn=9783112397367		9783112397367		fulltext		De Gruyter	monograph	1937	2021	2	Reprint 2021				P	
An Aesthetic Education in the Era of Globalization		9780674257931							https://www.degruyter.com/openurl?genre=book&isbn=9780674257931	Spivak	9780674257931		fulltext		Harvard University Press	monograph	2013	2021						P	
An Introduction to Akkadian Literature		9781646020324							https://www.degruyter.com/openurl?genre=book&isbn=9781646020324	Lenzi	9781646020324		fulltext		Penn State University Press	monograph	2019	2021						P	
Ancient Memory	9783110728712	9783110728798							https://www.degruyter.com/openurl?genre=book&isbn=9783110728798		9783110728798		fulltext		De Gruyter	monograph	2021	2021			Mawford			P	
