PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Dutch Republican Baroque		9789048532056							https://www.degruyter.com/openurl?genre=book&isbn=9789048532056	Korsten	9789048532056		fulltext		Amsterdam University Press	monograph	2017	2017						P	1059284167
A New Dawn for the Second Sex		9789048522279							https://www.degruyter.com/openurl?genre=book&isbn=9789048522279	Vintges	9789048522279		fulltext		Amsterdam University Press	monograph	2017	2017						F	1058476208
A New Perspective on Antisthenes		9789048532957							https://www.degruyter.com/openurl?genre=book&isbn=9789048532957	Meijer	9789048532957		fulltext		Amsterdam University Press	monograph	2017	2017						P	1078147892
African-Asian Encounters		9789048534913							https://www.degruyter.com/openurl?genre=book&isbn=9789048534913		9789048534913		fulltext		Amsterdam University Press	monograph	2017	2017			Graf			P	1058552592
Alfred the Great		9781942401292							https://www.degruyter.com/openurl?genre=book&isbn=9781942401292	Anlezark	9781942401292		fulltext		ARC, Amsterdam University Press	monograph	2017	2017						P	1008766529
American Folk Music as Tactical Media		9789048535859							https://www.degruyter.com/openurl?genre=book&isbn=9789048535859	Svec	9789048535859		fulltext		Amsterdam University Press	monograph	2017	2017						P	1021810885
An Introduction to Mathematical Statistics		9789048536115							https://www.degruyter.com/openurl?genre=book&isbn=9789048536115		9789048536115		fulltext		Amsterdam University Press	monograph	2017	2017						P	999636489
Analogy and Exemplary Reasoning in Legal Discourse		9789048537143							https://www.degruyter.com/openurl?genre=book&isbn=9789048537143		9789048537143		fulltext		Amsterdam University Press	monograph	2018	2018			Kaptein			F	1055045782
Anglo-Saxon Literary Landscapes		9789048528387							https://www.degruyter.com/openurl?genre=book&isbn=9789048528387	Estes	9789048528387		fulltext		Amsterdam University Press	monograph	2017	2017						F	1020031366
Animal Rights Activism		9789048525485							https://www.degruyter.com/openurl?genre=book&isbn=9789048525485	Jacobsson	9789048525485		fulltext		Amsterdam University Press	monograph	2016	2016						F	961272435
Anticipating Sin in Medieval Society		9789048534081							https://www.degruyter.com/openurl?genre=book&isbn=9789048534081	Abraham	9789048534081		fulltext		Amsterdam University Press	monograph	2017	2017						P	1019679053
Arguments Against the Christian Religion in Amsterdam by Saul Levi Morteira, Spinoza's Rabbi		9789048529261							https://www.degruyter.com/openurl?genre=book&isbn=9789048529261	Kaplan	9789048529261		fulltext		Amsterdam University Press	monograph	2017	2017						P	1088923949
Benjamin and Adorno on Art and Art Criticism		9789048531059							https://www.degruyter.com/openurl?genre=book&isbn=9789048531059	Lijster	9789048531059		fulltext		Amsterdam University Press	monograph	2017	2017						P	1019124639
Biography of an Industrial Landscape		9789048524891							https://www.degruyter.com/openurl?genre=book&isbn=9789048524891	Riesto	9789048524891		fulltext		Amsterdam University Press	monograph	2017	2017						P	1076408363
Cinema and Narrative Complexity		9789048530250							https://www.degruyter.com/openurl?genre=book&isbn=9789048530250	Hven	9789048530250		fulltext		Amsterdam University Press	monograph	2017	2017						P	1023497835
Cinematic Vitalism		9789048534005							https://www.degruyter.com/openurl?genre=book&isbn=9789048534005	Pollmann	9789048534005		fulltext		Amsterdam University Press	monograph	2018	2018						F	1053807866
Colonialism, Institutional Change, and Shifts in Global Labour Relations		9789048535026							https://www.degruyter.com/openurl?genre=book&isbn=9789048535026		9789048535026		fulltext		Amsterdam University Press	monograph	2018	2018			Hofmeester			F	1030822506
Colonizing, Decolonizing, and Globalizing Kolkata		9789048530687							https://www.degruyter.com/openurl?genre=book&isbn=9789048530687	Sen	9789048530687		fulltext		Amsterdam University Press	monograph	2017	2017						P	1003641336
