PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Atopias		9780823277582							https://www.degruyter.com/openurl?genre=book&isbn=9780823277582	Neyrat	9780823277582		fulltext		Fordham University Press	monograph	2018	2017						P	1002193162
Being-in-Creation		9780823265022							https://www.degruyter.com/openurl?genre=book&isbn=9780823265022		9780823265022		fulltext		Fordham University Press	monograph	2015	2015			Treanor			P	913915092
Confidentiality and Its Discontents		9780823265121							https://www.degruyter.com/openurl?genre=book&isbn=9780823265121	Berman	9780823265121		fulltext		Fordham University Press	monograph	2015	2015						P	915134730
Derrida after the End of Writing		9780823277865							https://www.degruyter.com/openurl?genre=book&isbn=9780823277865	Crockett	9780823277865		fulltext		Fordham University Press	monograph	2018	2017						P	1005002497
Fueling Culture		9780823273935							https://www.degruyter.com/openurl?genre=book&isbn=9780823273935		9780823273935		fulltext		Fordham University Press	monograph	2017	2017			Szeman			P	963952408
Realizing the Witch		9780823268276							https://www.degruyter.com/openurl?genre=book&isbn=9780823268276	Baxstrom	9780823268276		fulltext		Fordham University Press	monograph	2015	2015						P	1058524172
Renaissance Posthumanism		9780823269587							https://www.degruyter.com/openurl?genre=book&isbn=9780823269587		9780823269587		fulltext		Fordham University Press	monograph	2016	2016			Maisano			P	939532703
The Eclipse of the Utopias of Labor		9780823278596							https://www.degruyter.com/openurl?genre=book&isbn=9780823278596	Rabinbach	9780823278596		fulltext		Fordham University Press	monograph	2018	2018						P	1017613113
The Global South Atlantic		9780823277902							https://www.degruyter.com/openurl?genre=book&isbn=9780823277902		9780823277902		fulltext		Fordham University Press	monograph	2017	2017						P	1178769414
