file_name	collection_name	collection_id	selectable	custom_coverage	open_access	collection_url	record_count
degruyter_global_978-3-11-023358-2_2021-11-03.txt	E-BOOK PAKET HSK 2010		yes	no	no		70
degruyter_global_978-3-11-023359-9_2021-11-03.txt	E-BOOK PAKET LIBRARY AND INFORMATION SCIENCE  2010		yes	no	no		17
degruyter_global_978-3-11-023360-5_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2010		yes	no	no		240
degruyter_global_978-3-11-023361-2_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE UND GESCHICHTE 2010		yes	no	no		50
degruyter_global_978-3-11-023362-9_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2010		yes	no	no		75
degruyter_global_978-3-11-023363-6_2021-11-03.txt	E-BOOK PAKET SCIENCE TECHNOLOGY AND MEDICINE 2010		yes	no	no		46
degruyter_global_978-3-11-023364-3_2021-11-03.txt	E-BOOK PAKET THEOLOGIE/RELIGIONSWISS./JUDAISTIK  2010		yes	no	no		61
degruyter_global_978-3-11-023393-3_2021-11-03.txt	E-DITION: BEST OF GERMAN STUDIES		yes	no	no		84
degruyter_global_978-3-11-023394-0_2021-11-03.txt	E-DITION: BEST OF LINGUISTICS		yes	no	no		82
degruyter_global_978-3-11-023395-7_2021-11-03.txt	E-DITION: BEST OF MATHEMATICS		yes	no	no		49
degruyter_global_978-3-11-023396-4_2021-11-03.txt	E-DITION: BEST OF THEOLOGY		yes	no	no		54
degruyter_global_978-3-11-023397-1_2021-11-03.txt	E-DITION: BEST OF LAW		yes	no	no		57
degruyter_global_978-3-11-023398-8_2021-11-03.txt	E-DITION: BEST OF PHILOSOPHY		yes	no	no		53
degruyter_global_978-3-11-023399-5_2021-11-03.txt	E-DITION: BEST OF LIBRARY & SCIENCE		yes	no	no		30
degruyter_global_978-3-11-023400-8_2021-11-03.txt	E-DITION: BEST OF CLASSICAL STUDIES		yes	no	no		79
degruyter_global_978-3-11-023401-5_2021-11-03.txt	E-DITION: BEST OF MEDICINE		yes	no	no		43
degruyter_global_978-3-11-023402-2_2021-11-03.txt	E-DITION: BEST OF PHYSICS		yes	no	no		51
degruyter_global_978-3-11-023427-5_2021-11-03.txt	E-DITION: BEST OF CHEMISTRY		yes	no	no		50
degruyter_global_978-3-11-023509-8_2021-11-03.txt	E-DITION: BEST OF BIOLOGY		yes	no	no		30
degruyter_global_978-3-11-023845-7_2021-11-03.txt	DGBA Backlist Linguistics and Semiotics  2000-2014 (EN)		yes	no	no		854
degruyter_global_978-3-11-023846-4_2021-11-03.txt	DGBA Backlist Literary and Cultural Studies 2000-2014 (EN)		yes	no	no		160
degruyter_global_978-3-11-023847-1_2021-11-03.txt	DGBA Backlist Mathematics 2000-2014 (EN)		yes	no	no		241
degruyter_global_978-3-11-023848-8_2021-11-03.txt	DGBA Backlist Philosophy 2000-2014 (EN)		yes	no	no		349
degruyter_global_978-3-11-023849-5_2021-11-03.txt	DGBA Backlist Medicine and Life Sciences 2000-2014 (EN)		yes	no	no		68
degruyter_global_978-3-11-023850-1_2021-11-03.txt	DGBA Backlist Reference Works 2000-2014 (EN)		yes	no	no		38
degruyter_global_978-3-11-023851-8_2021-11-03.txt	DGBA Backlist Physical Sciences 2000-2014 (EN)		yes	no	no		131
degruyter_global_978-3-11-023853-2_2021-11-03.txt	DGBA Backlist Social Sciences 2000-2014 (EN)		yes	no	no		32
degruyter_global_978-3-11-023854-9_2021-11-03.txt	DGBA Backlist Theology and Religious Studies 2000-2014 (EN)		yes	no	no		271
degruyter_global_978-3-11-023856-3_2021-11-03.txt	DGBA Backlist Complete English Language 2000-2014 PART2		yes	no	no		12
degruyter_global_978-3-11-023857-0_2021-11-03.txt	DGBA Backlist Complete English Language 2000-2014 PART1		yes	no	no		2934
degruyter_global_978-3-11-026017-5_2021-11-03.txt	E-BOOK PAKET HSK 2011		yes	no	no		73
degruyter_global_978-3-11-026118-9_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2011		yes	no	no		627
degruyter_global_978-3-11-026119-6_2021-11-03.txt	E-BOOK PAKET LIBRARY AND INFORMATION SCIENCE  2011		yes	no	no		24
degruyter_global_978-3-11-026120-2_2021-11-03.txt	E-BOOK PAKET SCIENCE TECHNOLOGY AND MEDICINE 2011		yes	no	no		65
degruyter_global_978-3-11-026121-9_2021-11-03.txt	E-BOOK PAKET ALTERTUM 2011		yes	no	no		41
degruyter_global_978-3-11-026122-6_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS 2011		yes	no	no		70
degruyter_global_978-3-11-026123-3_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LANGUAGES TITLES 2011		yes	no	no		273
degruyter_global_978-3-11-026124-0_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2011		yes	no	no		209
degruyter_global_978-3-11-026125-7_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE UND GESCHICHTE 2011		yes	no	no		91
degruyter_global_978-3-11-026126-4_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2011		yes	no	no		93
degruyter_global_978-3-11-026127-1_2021-11-03.txt	E-BOOK PAKET THEOLOGIE/RELIGIONSWISS./JUDAISTIK  2011		yes	no	no		57
degruyter_global_978-3-11-027641-1_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE UND GESCHICHTE 2005		yes	no	no		36
degruyter_global_978-3-11-027685-5_2021-11-03.txt	E-BOOK PAKET SCIENCE TECHNOLOGY AND MEDICINE 2005		yes	no	no		9
degruyter_global_978-3-11-027686-2_2021-11-03.txt	E-BOOK PAKET SCIENCE TECHNOLOGY AND MEDICINE 2006		yes	no	no		5
degruyter_global_978-3-11-027687-9_2021-11-03.txt	E-BOOK PAKET SCIENCE TECHNOLOGY AND MEDICINE 2007		yes	no	no		12
degruyter_global_978-3-11-027688-6_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2005		yes	no	no		182
degruyter_global_978-3-11-027689-3_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2006		yes	no	no		144
degruyter_global_978-3-11-027690-9_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2007		yes	no	no		157
degruyter_global_978-3-11-027691-6_2021-11-03.txt	E-BOOK PAKET LIBRARY AND INFORMATION SCIENCE  2005		yes	no	no		27
degruyter_global_978-3-11-027692-3_2021-11-03.txt	E-BOOK PAKET LIBRARY AND INFORMATION SCIENCE  2006		yes	no	no		17
degruyter_global_978-3-11-027693-0_2021-11-03.txt	E-BOOK PAKET LIBRARY AND INFORMATION SCIENCE  2007		yes	no	no		22
degruyter_global_978-3-11-027695-4_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2005		yes	no	no		48
degruyter_global_978-3-11-027696-1_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2006		yes	no	no		69
degruyter_global_978-3-11-027697-8_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2007		yes	no	no		63
degruyter_global_978-3-11-027698-5_2021-11-03.txt	E-BOOK PAKET ALTERTUM 2005		yes	no	no		38
degruyter_global_978-3-11-027699-2_2021-11-03.txt	E-BOOK PAKET ALTERTUM 2006		yes	no	no		39
degruyter_global_978-3-11-027700-5_2021-11-03.txt	E-BOOK PAKET ALTERTUM 2007		yes	no	no		38
degruyter_global_978-3-11-027701-2_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE UND GESCHICHTE 2006		yes	no	no		20
degruyter_global_978-3-11-027702-9_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE UND GESCHICHTE 2007		yes	no	no		28
degruyter_global_978-3-11-027703-6_2021-11-03.txt	E-BOOK PAKET THEOLOGIE/RELIGIONSWISS./JUDAISTIK  2005		yes	no	no		46
degruyter_global_978-3-11-027704-3_2021-11-03.txt	E-BOOK PAKET THEOLOGIE/RELIGIONSWISS./JUDAISTIK  2006		yes	no	no		42
degruyter_global_978-3-11-027705-0_2021-11-03.txt	E-BOOK PAKET THEOLOGIE/RELIGIONSWISS./JUDAISTIK  2007		yes	no	no		40
degruyter_global_978-3-11-027711-1_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2005		yes	no	no		425
degruyter_global_978-3-11-027712-8_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2006		yes	no	no		377
degruyter_global_978-3-11-027713-5_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2007		yes	no	no		415
degruyter_global_978-3-11-027714-2_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS 2005		yes	no	no		24
degruyter_global_978-3-11-027715-9_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS 2006		yes	no	no		16
degruyter_global_978-3-11-027716-6_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS 2007		yes	no	no		11
degruyter_global_978-3-11-027717-3_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LANGUAGES TITLES 2005		yes	no	no		77
degruyter_global_978-3-11-027718-0_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LANGUAGES TITLES 2006		yes	no	no		56
degruyter_global_978-3-11-027719-7_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LANGUAGES TITLES 2007		yes	no	no		61
degruyter_global_978-3-11-028889-6_2021-11-03.txt	E-BOOK PAKET LINGUISTIK UND LITERATURWISSENSCHAFT  2012		yes	no	no		288
degruyter_global_978-3-11-028890-2_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS AND LITERATURE 2012		yes	no	no		125
degruyter_global_978-3-11-028891-9_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2012		yes	no	no		88
degruyter_global_978-3-11-028892-6_2021-11-03.txt	E-BOOK PAKET MATHEMATIK, PHYSIK, INGENIEURWISS. 2012		yes	no	no		49
degruyter_global_978-3-11-028893-3_2021-11-03.txt	E-BOOK PAKET LIBRARY AND  INFORMATION SCIENCE  2012		yes	no	no		37
degruyter_global_978-3-11-028895-7_2021-11-03.txt	E-BOOK PAKET THEOLOGIE,RELIGIONSWISS., JUDAISTIK  2012		yes	no	no		71
degruyter_global_978-3-11-028896-4_2021-11-03.txt	E-BOOK PAKET ALTERTUM 2012		yes	no	no		55
degruyter_global_978-3-11-028897-1_2021-11-03.txt	E-BOOK PAKET GESCHICHTE, POLITIKWISS., SOZIOLOGIE  2012		yes	no	no		87
degruyter_global_978-3-11-028898-8_2021-11-03.txt	E-BOOK PAKET HSK 2012		yes	no	no		77
degruyter_global_978-3-11-028899-5_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2012		yes	no	no		821
degruyter_global_978-3-11-029370-8_2021-11-03.txt	E-BOOK PACKAGE LIBRARY AND  INFORMATION SCIENCE  2012		yes	no	no		12
degruyter_global_978-3-11-029371-5_2021-11-03.txt	E-BOOK PACKAGE HISTORY; POLITICAL SCIENCE, SOCIOLOGY  2012		yes	no	no		56
degruyter_global_978-3-11-029372-2_2021-11-03.txt	E-BOOK PACKAGE MATHEMATICS, PHYSICS, ENGINEERING 2012		yes	no	no		44
degruyter_global_978-3-11-029379-1_2021-11-03.txt	E-BOOK PAKET MEDIZIN 2012		yes	no	no		26
degruyter_global_978-3-11-029380-7_2021-11-03.txt	E-BOOK PACKAGE  MEDICINE 2012		yes	no	no		16
degruyter_global_978-3-11-029381-4_2021-11-03.txt	E-BOOK PACKAGE LAW  2012		yes	no	no		24
degruyter_global_978-3-11-029383-8_2021-11-03.txt	E-BOOK PACKAGE CLASSICAL STUDIES 2012		yes	no	no		25
degruyter_global_978-3-11-029384-5_2021-11-03.txt	E-BOOK PACKAGE THEOLOGY, JUDAISM, RELIGION  2012		yes	no	no		34
degruyter_global_978-3-11-029404-0_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE  2012		yes	no	no		58
degruyter_global_978-3-11-029405-7_2021-11-03.txt	E-BOOK PACKAGE PHILOSOPHY  2012		yes	no	no		24
degruyter_global_978-3-11-029406-4_2021-11-03.txt	E-BOOK PAKET BIOLOGIE, CHEMIE, GEOWISS.  2012		yes	no	no		28
degruyter_global_978-3-11-029407-1_2021-11-03.txt	E-BOOK PACKAGE  BIOLOGY, CHEMISTRY, GEOSCIENCES  2012		yes	no	no		25
degruyter_global_978-3-11-030116-8_2021-11-03.txt	E-BOOK PAKET MEDIÄVISTIK 2010-2012		yes	no	no		86
degruyter_global_978-3-11-030553-1_2021-11-03.txt	E-DITION 2: BEST OF GERMAN STUDIES		yes	no	no		60
degruyter_global_978-3-11-030560-9_2021-11-03.txt	E-DITION 2: BEST OF CLASSICAL STUDIES		yes	no	no		60
degruyter_global_978-3-11-030561-6_2021-11-03.txt	E-DITION 2: BEST OF LINGUISTICS TITLES IN ENGLISH		yes	no	no		59
degruyter_global_978-3-11-030563-0_2021-11-03.txt	E-DITION 2: BEST OF THEOLOGY TITLES IN ENGLISH		yes	no	no		60
degruyter_global_978-3-11-030565-4_2021-11-03.txt	E-DITION 2: BEST OF THEOLOGY		yes	no	no		60
degruyter_global_978-3-11-030566-1_2021-11-03.txt	E-DITION 2: BEST OF LAW		yes	no	no		59
degruyter_global_978-3-11-030568-5_2021-11-03.txt	E-DITION 2: BEST OF PHILOSOPHY		yes	no	no		60
degruyter_global_978-3-11-030569-2_2021-11-03.txt	E-DITION 2: BEST OF LIBRARY & INFORMATION SCIENCE		yes	no	no		57
degruyter_global_978-3-11-030570-8_2021-11-03.txt	E-DITION 2: BEST OF CLASSICAL STUDIES TITLES IN ENGLISH		yes	no	no		30
degruyter_global_978-3-11-030654-5_2021-11-03.txt	E-DITION 2: BEST OF HISTORY		yes	no	no		59
degruyter_global_978-3-11-030656-9_2021-11-03.txt	E-DITION 2: BEST OF MATHEMATICS, PHYSICS		yes	no	no		59
degruyter_global_978-3-11-031669-8_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2012		yes	no	no		21
degruyter_global_978-3-11-031704-6_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2012		yes	no	no		39
degruyter_global_978-3-11-031709-1_2021-11-03.txt	E-BOOK PAKET ALTERTUMSWISS. 2013		yes	no	no		82
degruyter_global_978-3-11-031710-7_2021-11-03.txt	E-BOOK PACKAGE CLASSICAL STUDIES 2013		yes	no	no		29
degruyter_global_978-3-11-031711-4_2021-11-03.txt	E-BOOK PAKET GESCHICHTE, POLITIKWISS., SOZIOLOGIE  2013		yes	no	no		116
degruyter_global_978-3-11-031712-1_2021-11-03.txt	E-BOOK PACKAGE HISTORY, POLITICAL SCIENCE, SOCIOLOGY  2013		yes	no	no		85
degruyter_global_978-3-11-031714-5_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2013		yes	no	no		59
degruyter_global_978-3-11-031715-2_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2013		yes	no	no		31
degruyter_global_978-3-11-031716-9_2021-11-03.txt	E-BOOK PAKET CHEMIE, MATERIALWISS., BIOLOGIE, GEOWISS.  2013		yes	no	no		40
degruyter_global_978-3-11-031717-6_2021-11-03.txt	E-BOOK PACKAGE CHEMISTRY, MATERIALS SC., BIOL., GEOSC. 2013		yes	no	no		35
degruyter_global_978-3-11-031718-3_2021-11-03.txt	E-BOOK PAKET HSK 2013		yes	no	no		80
degruyter_global_978-3-11-031719-0_2021-11-03.txt	E-BOOK PAKET RECHTSWISSENSCHAFTEN 2013		yes	no	no		129
degruyter_global_978-3-11-031720-6_2021-11-03.txt	E-BOOK PACKAGE LAW  2013		yes	no	no		27
degruyter_global_978-3-11-031721-3_2021-11-03.txt	E-BOOK PAKET BIBLIOTHEKSWESEN, INFO UND DOKUMENTATION 2013		yes	no	no		35
degruyter_global_978-3-11-031722-0_2021-11-03.txt	E-BOOK PACKAGE LIBRARY AND  INFORMATION SCIENCE  2013		yes	no	no		5
degruyter_global_978-3-11-031723-7_2021-11-03.txt	E-BOOK PAKET LINGUISTIK 2013		yes	no	no		149
degruyter_global_978-3-11-031724-4_2021-11-03.txt	E-BOOK PACKAGE ENGLISH LINGUISTICS 2013		yes	no	no		83
degruyter_global_978-3-11-031725-1_2021-11-03.txt	E-BOOK PAKET LITERATURWISSENSCHAFT  2013		yes	no	no		148
degruyter_global_978-3-11-031726-8_2021-11-03.txt	E-BOOK PACKAGE LITERATURE 2013		yes	no	no		35
degruyter_global_978-3-11-031727-5_2021-11-03.txt	E-BOOK PAKET MATHEMATIK, PHYSIK, INGENIEURWISS. 2013		yes	no	no		51
degruyter_global_978-3-11-031728-2_2021-11-03.txt	E-BOOK PACKAGE MATHEMATICS, PHYSICS, ENGINEERING 2013		yes	no	no		41
degruyter_global_978-3-11-031729-9_2021-11-03.txt	E-BOOK PAKET MEDIZIN 2013		yes	no	no		20
degruyter_global_978-3-11-031730-5_2021-11-03.txt	E-BOOK PACKAGE  MEDICINE 2013		yes	no	no		8
degruyter_global_978-3-11-031731-2_2021-11-03.txt	E-BOOK PAKET PHILOSOPHIE  2013		yes	no	no		84
degruyter_global_978-3-11-031732-9_2021-11-03.txt	E-BOOK PACKAGE PHILOSOPHY  2013		yes	no	no		41
degruyter_global_978-3-11-031733-6_2021-11-03.txt	E-BOOK PAKET THEOLOGIE, RELIGIONSWISS., JUDAISTIK  2013		yes	no	no		81
degruyter_global_978-3-11-031734-3_2021-11-03.txt	E-BOOK PACKAGE THEOLOGY, JUDAISM, RELIGION  2013		yes	no	no		39
degruyter_global_978-3-11-031735-0_2021-11-03.txt	E-BOOK GESAMTPAKET / COMPLETE PACKAGE 2013		yes	no	no		994
degruyter_global_978-3-11-031886-9_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2011		yes	no	no		44
degruyter_global_978-3-11-031887-6_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2010		yes	no	no		46
degruyter_global_978-3-11-031888-3_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2009		yes	no	no		51
degruyter_global_978-3-11-031889-0_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2008		yes	no	no		57
degruyter_global_978-3-11-031890-6_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2007		yes	no	no		54
degruyter_global_978-3-11-031891-3_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2006		yes	no	no		41
degruyter_global_978-3-11-031893-7_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2005		yes	no	no		38
degruyter_global_978-3-11-031894-4_2021-11-03.txt	E-BOOK PAKET KUNST UND ARCHITEKTUR 2000-2004		yes	no	no		33
degruyter_global_978-3-11-031895-1_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2000-2004		yes	no	no		13
degruyter_global_978-3-11-031896-8_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2005		yes	no	no		17
degruyter_global_978-3-11-031897-5_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2006		yes	no	no		15
degruyter_global_978-3-11-031898-2_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2007		yes	no	no		27
degruyter_global_978-3-11-031899-9_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2008		yes	no	no		24
degruyter_global_978-3-11-031900-2_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2009		yes	no	no		19
degruyter_global_978-3-11-031901-9_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2010		yes	no	no		19
degruyter_global_978-3-11-031902-6_2021-11-03.txt	E-BOOK PACKAGE ARTS AND ARCHITECTURE 2011		yes	no	no		19
degruyter_global_978-3-11-033119-6_2021-11-03.txt	eBook Paket De Gruyter Ontos 2013		yes	no	no		18
degruyter_global_978-3-11-033120-2_2021-11-03.txt	eBook Package De Gruyter Ontos 2013		yes	no	no		16
degruyter_global_978-3-11-033121-9_2021-11-03.txt	eBook Paket De Gruyter Ontos 2002-2012		yes	no	no		327
degruyter_global_978-3-11-033122-6_2021-11-03.txt	eBook Package De Gruyter Ontos 2002-2012		yes	no	no		214
degruyter_global_978-3-11-034264-2_2021-11-03.txt	eBook-Paket OWV/AV  Altertum 2013		yes	no	no		13
degruyter_global_978-3-11-034265-9_2021-11-03.txt	eBook-Paket OWV/AV  BWL, VWL 2013		yes	no	no		58
degruyter_global_978-3-11-034266-6_2021-11-03.txt	eBook-Paket OWV  Elektrotechnik, Maschinenbau, Ingenieurswissenschaften 2013		yes	no	no		26
degruyter_global_978-3-11-034267-3_2021-11-03.txt	eBook-Paket OWV/AV  Geschichte 2013		yes	no	no		80
degruyter_global_978-3-11-034268-0_2021-11-03.txt	eBook-Paket OWV  Informatik 2013		yes	no	no		8
degruyter_global_978-3-11-034269-7_2021-11-03.txt	eBook-Paket AV  Kunst 2013		yes	no	no		7
degruyter_global_978-3-11-034270-3_2021-11-03.txt	eBook-Paket AV  Literaturwissenschaften 2013		yes	no	no		13
degruyter_global_978-3-11-034271-0_2021-11-03.txt	eBook-Paket OWV  Mathe, Physik 2013		yes	no	no		15
degruyter_global_978-3-11-034272-7_2021-11-03.txt	eBook-Paket AV  Philosophie 2013		yes	no	no		18
degruyter_global_978-3-11-034273-4_2021-11-03.txt	eBook-Paket OWV/AV  Sprachwissenschaft 2013		yes	no	no		10
degruyter_global_978-3-11-034274-1_2021-11-03.txt	eBook-Paket OWV/AV  Politik- und Sozialwissenschaften 2013		yes	no	no		20
degruyter_global_978-3-11-034564-3_2021-11-03.txt	eBook-Paket OWV/AV  Altertum 2005-2012		yes	no	no		143
degruyter_global_978-3-11-034565-0_2021-11-03.txt	eBook-Paket OWV/AV  BWL, VWL 2005-2012		yes	no	no		451
degruyter_global_978-3-11-034677-0_2021-11-03.txt	eBook-Paket OWV Elektrotechn., Masch.bau, Ing.Wiss. 2005-12		yes	no	no		82
degruyter_global_978-3-11-034678-7_2021-11-03.txt	eBook-Paket OWV/AV  Geschichte 2005-2012		yes	no	no		557
degruyter_global_978-3-11-034679-4_2021-11-03.txt	eBook-Paket OWV  Informatik 2005-2012		yes	no	no		84
degruyter_global_978-3-11-034680-0_2021-11-03.txt	eBook-Paket OWV  Mathe, Physik 2005-2012		yes	no	no		73
degruyter_global_978-3-11-034681-7_2021-11-03.txt	eBook-Paket OWV/AV  Politik- u. Sozialwiss. 2005-2012		yes	no	no		123
degruyter_global_978-3-11-034682-4_2021-11-03.txt	eBook-Paket OWV/AV  Sprachwissenschaft 2005-2012		yes	no	no		47
degruyter_global_978-3-11-034703-6_2021-11-03.txt	eBook-Paket AV  Kunst 2005-2012		yes	no	no		57
degruyter_global_978-3-11-034704-3_2021-11-03.txt	eBook-Paket AV  Literaturwissenschaften 2005-2012		yes	no	no		76
degruyter_global_978-3-11-034706-7_2021-11-03.txt	eBook-Paket AV  Philosophie 2005-2012		yes	no	no		135
degruyter_global_978-3-11-035285-6_2021-11-03.txt	transcript Highlight Collection Complete Package 2010-2013		yes	no	no		896
degruyter_global_978-3-11-035346-4_2021-11-03.txt	HUP e-dition: American History eBook Package		yes	no	no		213
degruyter_global_978-3-11-035347-1_2021-11-03.txt	HUP e-dition: Art & Architecture eBook Package		yes	no	no		205
degruyter_global_978-3-11-035348-8_2021-11-03.txt	HUP e-dition: Complete eBook Package		yes	no	no		2521
degruyter_global_978-3-11-035349-5_2021-11-03.txt	HUP e-dition: Law & Political Science eBook Package		yes	no	no		206
degruyter_global_978-3-11-035350-1_2021-11-03.txt	HUP e-dition: Literature eBook Package		yes	no	no		470
degruyter_global_978-3-11-035351-8_2021-11-03.txt	HUP e-dition: Medicine eBook Package		yes	no	no		114
degruyter_global_978-3-11-035352-5_2021-11-03.txt	HUP e-dition: Philosophy eBook Package		yes	no	no		66
degruyter_global_978-3-11-035353-2_2021-11-03.txt	HUP e-dition: Religion eBook Package		yes	no	no		72
