file_name	collection_name	collection_id	selectable	custom_coverage	open_access	collection_url	record_count
degruyter_global_1861-8030_2022-01-11.txt	Interdisciplinary German Cultural Studies	IGCS-B	yes	no	no		31
degruyter_global_1862-1112_2022-01-11.txt	Untersuchungen zur antiken Literatur und Geschichte	UALG-B	yes	no	no		133
degruyter_global_1862-1139_2022-01-11.txt	Millennium-Studien / Millennium Studies : Studien zu Kultur und Geschichte des ersten Jahrtausends n. Chr. / Studies in the Culture and History of the First Millennium C.E.	MST-B	yes	no	no		95
degruyter_global_1862-1147_2022-01-11.txt	Ideen & Argumente	IUA-B	yes	no	no		47
degruyter_global_1862-1244_2022-01-11.txt	Grundthemen Philosophie	GPH-B	yes	no	no		46
degruyter_global_1862-1260_2022-01-11.txt	Monographien und Texte zur Nietzsche-Forschung	MTNF-B	yes	no	no		75
degruyter_global_1862-1295_2022-01-11.txt	Studien zur Geschichte und Kultur des islamischen Orients : Beihefte zur Zeitschrift “Der Islam”	STIO-B	yes	no	no		32
degruyter_global_1862-1465_2022-01-11.txt	Peripatoi : Philologisch-Historische Studien zum Aristotelismus	PERIPATO-B	yes	no	no		18
degruyter_global_1862-2364_2022-01-11.txt	Studien zu Wissenschaft und Ethik	SWE-B	yes	no	no		8
degruyter_global_1862-2372_2022-01-11.txt	Sammlung griechischer und lateinischer Grammatiker	SGLG-B	yes	no	no		23
degruyter_global_1862-2496_2022-01-11.txt	Supplementa Nietzscheana	SN-B	yes	no	no		7
degruyter_global_1862-7285_2022-01-11.txt	Freiburger Anregungen	FRAN-B	yes	no	no		3
degruyter_global_1863-3129_2022-01-11.txt	Schriftenreihe der Vierteljahrshefte für Zeitgeschichte Sondernummer : Herausgegeben im Auftrag des Instituts für Zeitgeschichte	SVZSN-B	yes	no	no		24
degruyter_global_1864-0265_2022-01-11.txt	European Commentaries on Private International Law	ECPIL-B	yes	no	no		3
degruyter_global_1864-1091_2022-01-11.txt	Clinical Biochemistry : Principles, Methods, Applications	CBPMA-B	yes	no	no		5
degruyter_global_1864-2284_2022-01-11.txt	Sprache und Wissen (SuW)	SUW-B	yes	no	no		52
degruyter_global_1864-3396_2022-01-11.txt	Fundamentals of Medieval and Early Modern Culture	FMC-B	yes	no	no		25
degruyter_global_1864-3426_2022-01-11.txt	Sammlung wissenschaftlicher Commentare (SWC)	SWC-B	yes	no	no		55
degruyter_global_1864-399X_2022-01-11.txt	Bibliotheca scriptorum Graecorum et Romanorum Teubneriana	BT-B	yes	no	no		417
degruyter_global_1864-4805_2022-01-11.txt	Commentaria in Aristotelem Graeca et Byzantina	CAGB-B	yes	no	no		8
degruyter_global_1864-5208_2022-01-11.txt	Transformationen der Antike	TA-B	yes	no	no		59
degruyter_global_1864-6409_2022-01-11.txt	Mouton Series in Pragmatics [MSP]	MSP-B	yes	no	no		25
degruyter_global_1864-9785_2022-01-11.txt	Byzantinisches Archiv : Als Ergänzung zur Byzantinischen Zeitschrift	BA-B	yes	no	no		28
degruyter_global_1865-004X_2022-01-11.txt	Ars medicinae : Die Wissenschaft der Medizin und das Heil des Menschen	AME-B	yes	no	no		1
degruyter_global_1865-1658_2022-01-11.txt	Praktische Theologie im Wissenschaftsdiskurs : Practical Theology in the Discourse of the Humanities	PTHW-B	yes	no	no		27
degruyter_global_1865-1666_2022-01-11.txt	Deuterocanonical and Cognate Literature Studies	DCLS-B	yes	no	no		44
degruyter_global_1865-3707_2022-01-11.txt	Radon Series on Computational and Applied Mathematics	RSCAM-B	yes	no	no		28
degruyter_global_1865-8792_2022-01-11.txt	Ekstasis: Religious Experience from Antiquity to the Middle Ages	EKSTASIS-B	yes	no	no		8
degruyter_global_1866-122X_2022-01-11.txt	Maecenata Schriften	MAEC-B	yes	no	no		20
degruyter_global_1866-248X_2022-01-11.txt	Edition Angewandte	EA-B	yes	no	no		61
degruyter_global_1866-7651_2022-01-11.txt	Göttinger Forum für Altertumswissenschaft. Beihefte N.F.	GFAB NF-B	yes	no	no		12
degruyter_global_1866-7678_2022-01-11.txt	Ergänzungsbände zum Reallexikon der Germanischen Altertumskunde	RGA-ERG-B	yes	no	no		130
degruyter_global_1866-8313_2022-01-11.txt	Language, Context and Cognition	LCC-B	yes	no	no		17
degruyter_global_1866-962X_2022-01-11.txt	Forschungen zur byzantinischen Rechtsgeschichte – Neue Folge	FBYZ-B	yes	no	no		3
degruyter_global_1866-9638_2022-01-11.txt	Troeltsch-Studien. Neue Folge	TROEST-B	yes	no	no		6
degruyter_global_1867-0873_2022-01-11.txt	Semiotics, Communication and Cognition [SCC]	SCC-B	yes	no	no		26
degruyter_global_1867-2213_2022-01-11.txt	Julius-Wellhausen-Vorlesung	JWV-B	yes	no	no		9
degruyter_global_1867-8203_2022-01-11.txt	Kulturtopographie des alemannischen Raums	KTAR-B	yes	no	no		11
degruyter_global_1868-0607_2022-01-11.txt	Europäische Integration, Nachhaltigkeit und Digitale Weltwirtschaft	EIDW-B	yes	no	no		11
degruyter_global_1868-274X_2022-01-11.txt	Theophrastus Paracelsus Studien	TPS-B	yes	no	no		4
degruyter_global_1868-4777_2022-01-11.txt	Image & Context	ICON-B	yes	no	no		21
degruyter_global_1868-4785_2022-01-11.txt	Trends in Classics - Supplementary Volumes	TCSV-B	yes	no	no		122
degruyter_global_1868-5080_2022-01-11.txt	MythosEikonPoiesis	MEP-B	yes	no	no		14
degruyter_global_1868-6362_2022-01-11.txt	Trends in Applied Linguistics [TAL]	TAL-B	yes	no	no		28
degruyter_global_1868-7172_2022-01-11.txt	Scientia Graeco-Arabica	SGA-B	yes	no	no		38
degruyter_global_1868-8144_2022-01-11.txt	Humanprojekt : Interdisziplinäre Anthropologie	HUMAN-B	yes	no	no		18
degruyter_global_1868-842X_2022-01-11.txt	Knowledge and Information : Studies in Information Science	KI-B	yes	no	no		9
degruyter_global_1868-8438_2022-01-11.txt	IFLA Series on Bibliographic Control	IFLAS-B	yes	no	no		20
degruyter_global_1868-9337_2022-01-11.txt	Archiv für Papyrusforschung und verwandte Gebiete – Beihefte	APF BEIH-B	yes	no	no		40
degruyter_global_1869-0971_2022-01-11.txt	Jahrbuch für Wirtschaftsgeschichte. Beihefte	JBWGBH-B	yes	no	no		29
degruyter_global_1869-2346_2022-01-11.txt	Klassik und Moderne : Schriften der Klassik Stiftung Weimar	KM-B	yes	no	no		7
degruyter_global_1869-3393_2022-01-11.txt	European Avant-Garde and Modernism Studies	EAM-B	yes	no	no		6
degruyter_global_1869-6368_2022-01-11.txt	Sozomena : Studies in the Recovery of Ancient Texts	SOZOMENA-B	yes	no	no		18
degruyter_global_1869-7054_2022-01-11.txt	linguae & litterae : Publications of the School of Language and Literature Freiburg Institute for Advanced Studies	LL-B	yes	no	no		61
degruyter_global_1869-7070_2022-01-11.txt	Schriften der Internationalen Artusgesellschaft	SIA-B	yes	no	no		13
degruyter_global_1869-7143_2022-01-11.txt	Studia Praesocratica	SP-B	yes	no	no		11
degruyter_global_1869-8131_2022-01-11.txt	Litterae et Theologia : Schriftenreihe des Frey-Grynaeischen Instituts in Basel	LET-B	yes	no	no		4
degruyter_global_1990-4231_2022-01-11.txt	International Yearbook for Tillich Research / Internationales Jahrbuch für die Tillich-Forschung / Annales internationales de recherches sur Tillich	IYTR-B	yes	no	no		1
degruyter_global_2076-8281_2022-01-11.txt	Pluralisierung & Autorität	PLA-B	yes	no	no		26
degruyter_global_2161-4415_2022-01-11.txt	Studies in Ancient Near Eastern Records (SANER)	SANER-B	yes	no	no		27
degruyter_global_2163-0992_2022-01-11.txt	Studies in Language Change [SLC]	SLC-B	yes	no	no		7
degruyter_global_2164-7445_2022-01-11.txt	Dialects of English [DOE]	DOE-B	yes	no	no		10
degruyter_global_2190-1392_2022-01-11.txt	Schriften des Historischen Kollegs : Kolloquien	SHK-B	yes	no	no		100
degruyter_global_2190-1414_2022-01-11.txt	Entstehung und Probleme des Atlantischen Bündnisses	NATO-B	yes	no	no		12
degruyter_global_2190-1449_2022-01-11.txt	Sicherheitspolitik und Streitkräfte der Bundesrepublik Deutschland	SPS-B	yes	no	no		14
degruyter_global_2190-149X_2022-01-11.txt	Studien zur Internationalen Geschichte	SIG-B	yes	no	no		47
degruyter_global_2190-1813_2022-01-11.txt	Ordnungssysteme : Studien zur Ideengeschichte der Neuzeit	OS-B	yes	no	no		56
degruyter_global_2190-1856_2022-01-11.txt	Biographische Quellen zur Zeitgeschichte	BQ-B	yes	no	no		23
degruyter_global_2190-1872_2022-01-11.txt	Interaktive Medien	IAM-B	yes	no	no		6
degruyter_global_2190-1899_2022-01-11.txt	Schriften des Bundesinstituts für Kultur und Geschichte der Deutschen im östlichen Europa	OKG-B	yes	no	no		3
degruyter_global_2190-1910_2022-01-11.txt	Sozial- und wirtschaftshistorische Studien	SWS-B	yes	no	no		12
degruyter_global_2190-197X_2022-01-11.txt	Scientia Nova	SNO-B	yes	no	no		27
degruyter_global_2190-1996_2022-01-11.txt	Beiträge zur Militärgeschichte – Militärgeschichte kompakt	BMK-B	yes	no	no		5
degruyter_global_2190-2011_2022-01-11.txt	Völker, Staaten und Kulturen in Ostmitteleuropa	VSKO-B	yes	no	no		3
degruyter_global_2190-2038_2022-01-11.txt	bibliothek altes Reich	BAR-B	yes	no	no		32
degruyter_global_2190-2054_2022-01-11.txt	Zeitgeschichte im Gespräch	ZIG-B	yes	no	no		28
degruyter_global_2190-2070_2022-01-11.txt	Studien zur Jüdischen Geschichte und Kultur in Bayern	SJGK-B	yes	no	no		12
degruyter_global_2190-2097_2022-01-11.txt	Wirtschaftsinformatik kompakt	WIK-B	yes	no	no		8
degruyter_global_2190-2410_2022-01-11.txt	Ateliers des Deutschen Historischen Instituts Paris	AT-B	yes	no	no		10
degruyter_global_2190-2437_2022-01-11.txt	Hand- und Lehrbücher der Sozialwissenschaften	HLB SOZWISS-B	yes	no	no		2
degruyter_global_2190-2453_2022-01-11.txt	IMF: International Management and Finance	IMF-B	yes	no	no		11
degruyter_global_2190-247X_2022-01-11.txt	Internationale Standardlehrbücher der Wirtschafts- und Sozialwissenschaften	INT LB WISO-B	yes	no	no		29
degruyter_global_2190-2496_2022-01-11.txt	Edition Dienstleistungsmanagement 	EDIENST-B	yes	no	no		3
degruyter_global_2190-2518_2022-01-11.txt	Edition Internationale Wirtschaft	ED IW-B	yes	no	no		3
degruyter_global_2190-2534_2022-01-11.txt	Edition Psychologie	EPSYCH-B	yes	no	no		8
degruyter_global_2190-2550_2022-01-11.txt	Edition Management	ED MANAGEMENT-B	yes	no	no		3
degruyter_global_2190-2577_2022-01-11.txt	Global Text	GLOBAL TEXT-B	yes	no	no		4
degruyter_global_2190-2593_2022-01-11.txt	Bauen und Ökonomie	BAUEN-B	yes	no	no		8
degruyter_global_2190-2658_2022-01-11.txt	Politikwissenschaft kompakt	POL KOMPAKT-B	yes	no	no		6
degruyter_global_2190-2674_2022-01-11.txt	Lehr- und Handbücher der Betriebswirtschaftslehre	LHB BWL-B	yes	no	no		27
degruyter_global_2190-2690_2022-01-11.txt	Lehr- und Handbücher zu Geld, Börse, Bank und Versicherung	LHB GELD-B	yes	no	no		28
degruyter_global_2190-2712_2022-01-11.txt	Lehr- und Handbücher der Statistik	LHB STATISTIK-B	yes	no	no		33
degruyter_global_2190-2739_2022-01-11.txt	Lehr- und Handbücher der Wirtschaftswissenschaft	LHB WIWI-B	yes	no	no		5
degruyter_global_2190-2755_2022-01-11.txt	Schierenbeck Management Edition	SCHME-B	yes	no	no		3
degruyter_global_2190-2771_2022-01-11.txt	Studien- und Übungsbücher der Wirtschafts- und Sozialwissenschaften	STUDIENB.WISO-B	yes	no	no		10
degruyter_global_2190-2798_2022-01-11.txt	Oldenbourg Lehrbücher für Ingenieure	OLI-B	yes	no	no		27
degruyter_global_2190-281X_2022-01-11.txt	Hand- und Lehrbücher der Pädagogik	HLB PÄDAGOGIK-B	yes	no	no		12
degruyter_global_2190-2836_2022-01-11.txt	Lehr- und Handbücher der Kultur- und Sozialwissenschaften	LHB KULT-B	yes	no	no		3
degruyter_global_2190-2852_2022-01-11.txt	Managementwissen für Studium und Praxis	MSPR-B	yes	no	no		107
degruyter_global_2190-2887_2022-01-11.txt	Lehr- und Handbücher der Politikwissenschaft	LHB POLITIK-B	yes	no	no		62
degruyter_global_2190-2909_2022-01-11.txt	Lehr- und Handbücher zu Tourismus, Verkehr und Freizeit	LHBT-B	yes	no	no		38
degruyter_global_2190-2925_2022-01-11.txt	Lehr- und Handbücher der Soziologie	LHB SOZ-B	yes	no	no		11
degruyter_global_2190-295X_2022-01-11.txt	Ancien Régime, Aufklärung und Revolution	AR-B	yes	no	no		50
degruyter_global_2190-2976_2022-01-11.txt	Oldenbourg Grundriss der Geschichte	OGG-B	yes	no	no		71
degruyter_global_2190-3433_2022-01-11.txt	Concepts for the Study of Culture (CSC)	CSC-B	yes	no	no		8
degruyter_global_2190-4545_2022-01-11.txt	Soziologie und Sozialpolitik	SS-B	yes	no	no		13
degruyter_global_2190-698X_2022-01-11.txt	Language Contact and Bilingualism [LCB]	LCB-B	yes	no	no		20
degruyter_global_2191-2742_2022-01-11.txt	Current Topics in Library and Information Practice	CTLIP-B	yes	no	no		12
degruyter_global_2191-3587_2022-01-11.txt	Bibliotheks- und Informationspraxis	BIPRA-B	yes	no	no		62
degruyter_global_2191-5733_2022-01-11.txt	Nietzsche Heute	NH-B	yes	no	no		6
degruyter_global_2191-5741_2022-01-11.txt	Nietzsche Today	NT-B	yes	no	no		5
degruyter_global_2191-5806_2022-01-11.txt	Topoi – Berlin Studies of the Ancient World/Topoi – Berliner Studien der Alten Welt	TOPOI-B	yes	no	no		28
degruyter_global_2191-7949_2022-01-11.txt	Europäisches Zivilprozess- und Kollisionsrecht	EUZPR-B	yes	no	no		4
degruyter_global_2191-8449_2022-01-11.txt	Publications of the Austrian Ludwig Wittgenstein Society – New Series	PALWS-B	yes	no	no		28
degruyter_global_2191-8457_2022-01-11.txt	Law & Literature	LAL-B	yes	no	no		19
degruyter_global_2191-9275_2022-01-11.txt	Philosophische Anthropologie	PA-B	yes	no	no		12
degruyter_global_2191-9445_2022-01-11.txt	Jahrbücher Wirtschaftsprüfung, Interne Revision und Unternehmensberatung	JB WP-B	yes	no	no		2
degruyter_global_2191-9461_2022-01-11.txt	WiSo-Lehr- und Handbücher	WISO-LHB-B	yes	no	no		8
degruyter_global_2191-9690_2022-01-11.txt	Lehr- und Handbücher zu Sprachen und Kulturen	LHB SPRACHEN-B	yes	no	no		25
degruyter_global_2191-9712_2022-01-11.txt	Lehr- und Handbücher der Kommunikationswissenschaft	LHB KOMM-B	yes	no	no		7
degruyter_global_2191-9801_2022-01-11.txt	Schriften zur europäischen Ideengeschichte	SEIG-B	yes	no	no		9
degruyter_global_2192-0079_2022-01-11.txt	Studien aus dem Warburg-Haus	SWH-B	yes	no	no		16
degruyter_global_2192-0257_2022-01-11.txt	Veröffentlichungen des Deutschen Historischen Instituts London/ Publications of the German Historical Institute London	DHIL-B	yes	no	no		36
degruyter_global_2192-0346_2022-01-11.txt	Wolls Lehr- und Handbücher der Wirtschafts- und Sozialwissenschaften	WLHB WISO-B	yes	no	no		23
degruyter_global_2192-0508_2022-01-11.txt	Oldenbourgs Lehr- und Handbücher der Wirtschafts- u. Sozialwissenschaften	O.LHB WISO-B	yes	no	no		32
degruyter_global_2192-0591_2022-01-11.txt	Lehrbücher Wirtschaftsinformatik	LB WIN-B	yes	no	no		2
degruyter_global_2192-0761_2022-01-11.txt	Studien zur Zeitgeschichte	SZG-B	yes	no	no		58
degruyter_global_2192-0788_2022-01-11.txt	Lehr- und Handbücher zur entscheidungsorientierten Betriebswirtschaft	LHB ENTSCH.BW-B	yes	no	no		4
degruyter_global_2192-0893_2022-01-11.txt	Texte und Materialien zur Zeitgeschichte	TMZ-B	yes	no	no		19
degruyter_global_2192-0982_2022-01-11.txt	Studies in Second and Foreign Language Education  [SSFLE]	SSFLE-B	yes	no	no		11
degruyter_global_2192-1296_2022-01-11.txt	Militärgeschichtliche Studien	MGS-B	yes	no	no		10
degruyter_global_2192-1938_2022-01-11.txt	Tillich Research : Tillich-Forschungen / Recherches sur Tillich	TILLR-B	yes	no	no		20
degruyter_global_2192-2071_2022-01-11.txt	Elitenwandel in der Moderne / Elites and Modernity	EW-B	yes	no	no		22
degruyter_global_2192-2128_2022-01-11.txt	Language and Social Processes [LSP]	LSP-B	yes	no	no		5
degruyter_global_2192-2322_2022-01-11.txt	Beiträge zur Militärgeschichte	BM-B	yes	no	no		47
degruyter_global_2192-2373_2022-01-11.txt	Deutsche Führungsschichten in der Neuzeit	DFN-B	yes	no	no		15
degruyter_global_2192-371X_2022-01-11.txt	DaZ-Forschung [DaZ-For] : Deutsch als Zweitsprache,  Mehrsprachigkeit und Migration	DAZFOR-B	yes	no	no		25
degruyter_global_2192-4279_2022-01-11.txt	Internationales Jahrbuch für Philosophische Anthropologie / International Yearbook for Philosophical Anthropology	JBPA-B	yes	no	no		1
degruyter_global_2192-4554_2022-01-11.txt	Klassiker Auslegen	KA-B	yes	no	no		87
degruyter_global_2192-516X_2022-01-11.txt	Sign Languages and Deaf Communities [SLDC]	SLDC-B	yes	no	no		15
degruyter_global_2192-5186_2022-01-11.txt	Sign Language Typology [SLT]	SLT-B	yes	no	no		7
degruyter_global_2192-8177_2022-01-11.txt	Developments in English as a Lingua Franca [DELF]	DELF-B	yes	no	no		11
degruyter_global_2192-8983_2022-01-11.txt	Advanced Composites	AC-B	yes	no	no		13
degruyter_global_2192-9548_2022-01-11.txt	Europäisch-jüdische Studien – Kontroversen : Herausgegeben vom Moses Mendelssohn Zentrum in Kooperation mit dem Zentrum Jüdische Studien Berlin-Brandenburg	EJSK-B	yes	no	no		3
degruyter_global_2192-9602_2022-01-11.txt	Europäisch-jüdische Studien – Beiträge : Herausgegeben vom Moses Mendelssohn Zentrum in Kooperation mit dem Selma Stern Zentrum für Jüdische Studien Berlin-Brandenburg	EJSB-B	yes	no	no		53
degruyter_global_2192-9629_2022-01-11.txt	Europäisch-jüdische Studien – Editionen : Herausgegeben vom Moses Mendelssohn Zentrum in Kooperation mit dem Zentrum Jüdische Studien Berlin-Brandenburg	EJSE-B	yes	no	no		4
degruyter_global_2192-9645_2022-01-11.txt	New Perspectives on Modern Jewish History	NPJ-B	yes	no	no		10
degruyter_global_2192-9661_2022-01-11.txt	Mar'ot : Die jüdische Moderne in Quellen und Werken	MAR-B	yes	no	no		1
degruyter_global_2193-0198_2022-01-11.txt	Praxiswissen	PRAWI-B	yes	no	no		20
degruyter_global_2193-1933_2022-01-11.txt	Abhandlungen der Akademie der Wissenschaften in Hamburg	AAWH-B	yes	no	no		9
degruyter_global_2193-780X_2022-01-11.txt	Bibliothek – Monographien zu Forschung und Praxis (BMFP)	BMFP-B	yes	no	no		2
degruyter_global_2193-9659_2022-01-11.txt	Companions to Contemporary German Culture	CCGC-B	yes	no	no		9
degruyter_global_2194-0150_2022-01-11.txt	Media Convergence / Medienkonvergenz	MC-B	yes	no	no		10
degruyter_global_2194-3443_2022-01-11.txt	Erfolgreich recherchieren	ER-B	yes	no	no		16
degruyter_global_2194-3532_2022-01-11.txt	De Gruyter Studies in Mathematical Physics	GSTMP-B	yes	no	no		56
degruyter_global_2194-3664_2022-01-11.txt	Schriften zum Gemeinschaftsprivatrecht	GPR-B	yes	no	no		8
degruyter_global_2194-4857_2022-01-11.txt	Urban Spaces	URBS-B	yes	no	no		8
degruyter_global_2194-7104_2022-01-11.txt	Culture & Conflict	CC-B	yes	no	no		20
degruyter_global_2194-9069_2022-01-11.txt	Contemporary Drama in English Studies	CDES-B	yes	no	no		9
degruyter_global_2194-9085_2022-01-11.txt	Reinholdiana	REIN-B	yes	no	no		4
degruyter_global_2194-976X_2022-01-11.txt	Science, Technology, and Medicine in Ancient Cultures	STMAC-B	yes	no	no		11
degruyter_global_2195-0199_2022-01-11.txt	Global Studies in Libraries and Information	GSLI-B	yes	no	no		4
degruyter_global_2195-0210_2022-01-11.txt	Age of Access? Grundfragen der Informationsgesellschaft	ACCESS-B	yes	no	no		11
degruyter_global_2195-2205_2022-01-11.txt	Paradigms : Literature and the Human Sciences	PAR-B	yes	no	no		12
degruyter_global_2195-450X_2022-01-11.txt	Studies of the Bible and Its Reception (SBR)	SBR-B	yes	no	no		18
degruyter_global_2195-5530_2022-01-11.txt	De Gruyter Series in Mathematics and Life Sciences	GSMLS-B	yes	no	no		7
degruyter_global_2195-5557_2022-01-11.txt	De Gruyter Series in Discrete Mathematics and Applications	GSDMA-B	yes	no	no		4
degruyter_global_2195-5573_2022-01-11.txt	Hot Topics in Perinatal Medicine	HTPM-B	yes	no	no		5
degruyter_global_2195-559X_2022-01-11.txt	Language Intersections	IGLA-B	yes	no	no		2
degruyter_global_2195-7339_2022-01-11.txt	Erich Kästner Studien	EKST-B	yes	no	no		1
degruyter_global_2195-9838_2022-01-11.txt	Language Policies and Practices in China [LPPC]	LPPC-B	yes	no	no		8
degruyter_global_2196-0275_2022-01-11.txt	Heritage Studies	HERITAGE-B	yes	no	no		4
degruyter_global_2196-1484_2022-01-11.txt	Akademie des Deutschen Buchhandels Praxiswissen Verlag	ADB-B	yes	no	no		3
degruyter_global_2196-3118_2022-01-11.txt	Applied Virtuality Book Series	AVBS-B	yes	no	no		16
degruyter_global_2196-3746_2022-01-11.txt	Contact Zones : Studies in Global Art	CZ-B	yes	no	no		7
degruyter_global_2196-405X_2022-01-11.txt	Judaism, Christianity, and Islam – Tension, Transmission, Transformation	JCIT-B	yes	no	no		16
degruyter_global_2196-4769_2022-01-11.txt	Dahlem Workshop Reports	DWR-B	yes	no	no		1
degruyter_global_2196-6737_2022-01-11.txt	Ecosystem Science and Applications	ESA-B	yes	no	no		4
degruyter_global_2196-8306_2022-01-11.txt	Language and the Human Lifespan (LHLS)	LHLS-B	yes	no	no		5
degruyter_global_2197-1692_2022-01-11.txt	Handbücher zur kulturwissenschaftlichen Philologie	HKP-B	yes	no	no		11
degruyter_global_2197-6856_2022-01-11.txt	Archive des Kommunismus - Pfade des XX. Jahrhunderts	ADK-B	yes	no	no		2
degruyter_global_2197-862X_2022-01-11.txt	Aporia	APOR-B	yes	no	no		13
degruyter_global_2197-9227_2022-01-11.txt	Life in Extreme Environments	LEE-B	yes	no	no		9
degruyter_global_2197-9243_2022-01-11.txt	Practical Philosophy	PPHI-B	yes	no	no		22
degruyter_global_2198-0853_2022-01-11.txt	Studies in the History and Culture of the Middle East	SME-B	yes	no	no		12
degruyter_global_2198-1841_2022-01-11.txt	Eide : Foundations of Ontology	EIDE-B	yes	no	no		10
degruyter_global_2198-1868_2022-01-11.txt	Categories	CAT-B	yes	no	no		7
degruyter_global_2198-1884_2022-01-11.txt	Epistemische Studien / Epistemic Studies : Philosophy of Science, Cognition and Mind	ES ALT-B	yes	no	no		35
degruyter_global_2198-2058_2022-01-11.txt	Phenomenology & Mind	PEN-B	yes	no	no		18
degruyter_global_2198-2066_2022-01-11.txt	Philosophische Analyse / Philosophical Analysis	PAPA-B	yes	no	no		67
degruyter_global_2198-2104_2022-01-11.txt	Linguistics & Philosophy	LAP-B	yes	no	no		8
degruyter_global_2198-2120_2022-01-11.txt	Metaphysical Research	METAR-B	yes	no	no		10
degruyter_global_2198-2155_2022-01-11.txt	Lauener Library of Analytical Philosophy	LLAP-B	yes	no	no		5
degruyter_global_2198-2171_2022-01-11.txt	Philosophische Forschung / Philosophical Research	PFPR-B	yes	no	no		8
degruyter_global_2198-2201_2022-01-11.txt	Logos : Studien zur Logik, Sprachphilosophie und Metaphysik	LOGOS-B	yes	no	no		25
degruyter_global_2198-2287_2022-01-11.txt	Process Thought	PT-B	yes	no	no		27
degruyter_global_2198-2309_2022-01-11.txt	Meinong Studies / Meinong Studien	MSTUD-B	yes	no	no		12
degruyter_global_2198-2341_2022-01-11.txt	Ontos Mathematical Logic	OML-B	yes	no	no		6
degruyter_global_2198-2481_2022-01-11.txt	Reading Rescher	RERE-B	yes	no	no		5
degruyter_global_2198-2503_2022-01-11.txt	Contemporary Scholasticism	CSCHO-B	yes	no	no		2
degruyter_global_2198-3100_2022-01-11.txt	Topics in Ancient Philosophy / Themen der antiken Philosophie	TAP-B	yes	no	no		9
degruyter_global_2198-5790_2022-01-11.txt	Zeitschrift für ägyptische Sprache und Altertumskunde – Beiheft	ZAESB-B	yes	no	no		12
degruyter_global_2198-6932_2022-01-11.txt	Materiale Textkulturen	MTK-B	yes	no	no		34
degruyter_global_2198-8676_2022-01-11.txt	Empirische Linguistik / Empirical Linguistics	EL-B	yes	no	no		16
degruyter_global_2198-932X_2022-01-11.txt	Deutsche Literatur. Studien und Quellen	DL-B	yes	no	no		43
degruyter_global_2198-9370_2022-01-11.txt	WeltLiteraturen / World Literatures : Schriftenreihe der Friedrich Schlegel Graduiertenschule für literaturwissenschaftliche Studien	WL-B	yes	no	no		20
degruyter_global_2198-9664_2022-01-11.txt	Münchner Vorlesungen zu Antiken Welten	MVAW-B	yes	no	no		6
degruyter_global_2199-0255_2022-01-11.txt	Philologus. Supplemente / Philologus. Supplementary Volumes : Zeitschrift für antike Literatur und ihre Rezeption	PHSUP-B	yes	no	no		16
degruyter_global_2199-2835_2022-01-11.txt	Chinese-Western Discourse	CWD-B	yes	no	no		6
degruyter_global_2199-2851_2022-01-11.txt	Handbooks of Japanese Language and Linguistics [HJLL]	HJLL-B	yes	no	no		8
degruyter_global_2199-4161_2022-01-11.txt	Ars et Scientia : Schriften zur Kunstwissenschaft	AS-B	yes	no	no		18
degruyter_global_2199-4331_2022-01-11.txt	Reflexe der immateriellen und materiellen Kultur	RIMK-B	yes	no	no		4
degruyter_global_2199-4811_2022-01-11.txt	Werkprofile : Philosophen und Literaten des 17. und 18. Jahrhunderts	WP-B	yes	no	no		16
degruyter_global_2199-6288_2022-01-11.txt	Handbooks of Communication Science [HoCS]	HOCS-B	yes	no	no		19
degruyter_global_2199-6962_2022-01-11.txt	Perspectives on Jewish Texts and Contexts	PJTC-B	yes	no	no		17
degruyter_global_2199-8167_2022-01-11.txt	Hegel-Jahrbuch Sonderband	HJBSB-B	yes	no	no		12
degruyter_global_2199-966X_2022-01-11.txt	Library of Chinese Humanities	LOCH-B	yes	no	no		9
degruyter_global_2329-5198_2022-01-11.txt	Speech Technology and Text Mining in Medicine and Health Care	STTM-B	yes	no	no		7
degruyter_global_2330-6262_2022-01-11.txt	Religion and Its Others : Studies in Religion, Nonreligion and Secularity	RIO-B	yes	no	no		8
degruyter_global_2330-6270_2022-01-11.txt	Handbooks of the Bible and Its Reception (HBR)	HBRE-B	yes	no	no		3
degruyter_global_2363-7749_2022-01-11.txt	Language Play and Creativity	LPC-B	yes	no	no		5
degruyter_global_2363-7951_2022-01-11.txt	Lingua Historica Germanica : Studien und Quellen zur Geschichte der deutschen Sprache und Literatur	LHG-B	yes	no	no		24
degruyter_global_2363-7978_2022-01-11.txt	Literatur – Theorie – Geschichte : Beiträge zu einer kulturwissenschaftlichen Mediävistik	LTG-B	yes	no	no		22
degruyter_global_2363-8001_2022-01-11.txt	Historische Dialogforschung	HD-B	yes	no	no		5
degruyter_global_2363-9237_2022-01-11.txt	Wiener Reihe : Themen der Philosophie	WR-B	yes	no	no		5
degruyter_global_2364-1398_2022-01-11.txt	Discourses on Intellectual Europe	DIE-B	yes	no	no		3
degruyter_global_2364-2920_2022-01-11.txt	Lehr- und Klausurenbücher der angewandten Ökonomik	LBKLAÖK-B	yes	no	no		9
degruyter_global_2364-3161_2022-01-11.txt	New Studies in the History and Historiography of Philosophy	NSHHP-B	yes	no	no		8
degruyter_global_2364-4303_2022-01-11.txt	Language and Social Life [LSL]	LSL-B	yes	no	no		20
