PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Abrahamischer Trialog und Zivilgesellschaft	9783828204676	9783828260115							https://www.degruyter.com/openurl?genre=book&isbn=9783828260115	Hinterhuber	9783828260115		fulltext		De Gruyter Oldenbourg	monograph	2009	2009						P	999379014
Anstifter zur Beteiligung?	9783110652383	9783110656503							https://www.degruyter.com/openurl?genre=book&isbn=9783110656503	Hummel	9783110656503		fulltext		De Gruyter Oldenbourg	monograph	2019	2019						P	1125187938
Die gemeinnützige Aktiengesellschaft als Akteurin der Zivilgesellschaft	9783110737493	9783110732627							https://www.degruyter.com/openurl?genre=book&isbn=9783110732627	Rozwora	9783110732627		fulltext		De Gruyter Oldenbourg	monograph	2021	2021						P	1253313467
Die Stiftung - ein Paradox?	9783828205017	9783110507508							https://www.degruyter.com/openurl?genre=book&isbn=9783110507508	Strachwitz	9783110507508		fulltext		De Gruyter Oldenbourg	monograph	2010	2016						P	979627108
Handbuch Zivilgesellschaft	9783110551297	9783110553475							https://www.degruyter.com/openurl?genre=book&isbn=9783110553475	Strachwitz	9783110553475		fulltext		De Gruyter Oldenbourg	monograph	2020	2020						P	1153522219
Lebenssinn und Erbe	9783828206229	9783110499278							https://www.degruyter.com/openurl?genre=book&isbn=9783110499278	Jonas	9783110499278		fulltext		De Gruyter Oldenbourg	monograph	2016	2016						P	979751441
Organisationskultur und Produktive Organisationale Energie	9783110553062	9783110555271							https://www.degruyter.com/openurl?genre=book&isbn=9783110555271	Reisner	9783110555271		fulltext		De Gruyter Oldenbourg	monograph	2018	2018						P	1046619066
Philanthropie in Saudi-Arabien	9783828205642	9783828260030							https://www.degruyter.com/openurl?genre=book&isbn=9783828260030	Derbal	9783828260030		fulltext		De Gruyter Oldenbourg	monograph	2012	2012						P	1024011033
Private Spenden für Kultur	9783828204300	9783110510225							https://www.degruyter.com/openurl?genre=book&isbn=9783110510225	Sprengel	9783110510225		fulltext		De Gruyter Oldenbourg	monograph	2008	2016						P	999360804
Prosoziales Verhalten	9783828205079	9783110507485							https://www.degruyter.com/openurl?genre=book&isbn=9783110507485		9783110507485		fulltext		De Gruyter Oldenbourg	monograph	2010	2016			Adloff			P	979955223
Religious Communities and Civil Society in Europe / Religious Communities and Civil Society in Europe	9783110641462	9783110645880							https://www.degruyter.com/openurl?genre=book&isbn=9783110645880		9783110645880		fulltext		De Gruyter Oldenbourg	monograph	2019	2019	I		Strachwitz			P	1114885459
Religious Communities and Civil Society in Europe / Religious Communities and Civil Society in Europe	9783110672992	9783110673081							https://www.degruyter.com/openurl?genre=book&isbn=9783110673081		9783110673081		fulltext		De Gruyter Oldenbourg	monograph	2020	2020	II		Strachwitz			P	1158146658
Stadtentwicklung, Zivilgesellschaft und bürgerschaftliches Engagement	9783828205024	9783110507867							https://www.degruyter.com/openurl?genre=book&isbn=9783110507867		9783110507867		fulltext		De Gruyter Oldenbourg	monograph	2010	2016			Becker			P	999365331
Statistiken zum Deutschen Stiftungswesen 2007	9783828204225	9783110508048							https://www.degruyter.com/openurl?genre=book&isbn=9783110508048	Sprengel	9783110508048		fulltext		De Gruyter Oldenbourg	monograph	2007	2016						P	979783652
Stiftungen seit 1800	9783828204324	9783110510966							https://www.degruyter.com/openurl?genre=book&isbn=9783110510966		9783110510966		fulltext		De Gruyter Oldenbourg	monograph	2009	2018			Adam			P	1024020140
The House is in a State	9783110713923	9783110714098							https://www.degruyter.com/openurl?genre=book&isbn=9783110714098	Karaisl von Karais	9783110714098		fulltext		De Gruyter Oldenbourg	monograph	2021	2021						P	1233040924
Towards A Voice in The Public Sphere?	9783828205888	9783110511604							https://www.degruyter.com/openurl?genre=book&isbn=9783110511604	Eschweiler	9783110511604		fulltext		De Gruyter Oldenbourg	monograph	2013	2016						P	979746607
Venture Philanthropy in Theorie und Praxis	9783828205062	9783110510447							https://www.degruyter.com/openurl?genre=book&isbn=9783110510447		9783110510447		fulltext		De Gruyter Oldenbourg	monograph	2010	2016			Hoelscher			P	999372952
Zivilgesellschaftliche Organisationen ohne Jugend?	9783110526554	9783110529074							https://www.degruyter.com/openurl?genre=book&isbn=9783110529074	Alscher	9783110529074		fulltext		De Gruyter Oldenbourg	monograph	2017	2017						P	984617005
25 Years After	9783828206168	9783110509380							https://www.degruyter.com/openurl?genre=book&isbn=9783110509380		9783110509380		fulltext		De Gruyter Oldenbourg	monograph	2015	2016			Schreier			P	999354152
