PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Advances in Algal Cell Biology	9783110229608	9783110229615							https://www.degruyter.com/openurl?genre=book&isbn=9783110229615		9783110229615		fulltext		De Gruyter	monograph	2013	2012			Heimann			P	780322582
Aggression in Humans and Other Primates	9783110291339	9783110291360							https://www.degruyter.com/openurl?genre=book&isbn=9783110291360		9783110291360		fulltext		De Gruyter	monograph	2013	2012			Kortüm			P	999378786
Atlas of terrestrial mammals of the Ionian and Aegean islands	9783110254570	9783110254587							https://www.degruyter.com/openurl?genre=book&isbn=9783110254587	Masseti	9783110254587		fulltext		De Gruyter	monograph	2012	2012						P	853243954
Biorefinery: From Biomass to Chemicals and Fuels	9783110260236	9783110260281							https://www.degruyter.com/openurl?genre=book&isbn=9783110260281		9783110260281		fulltext		De Gruyter	monograph	2012	2012			Aresta			P	840437409
Chemical Energy Storage	9783110264074	9783110266320							https://www.degruyter.com/openurl?genre=book&isbn=9783110266320		9783110266320		fulltext		De Gruyter	monograph	2013	2012			Schlögl			P	840437869
Chemical Vapor Transport Reactions	9783110254648	9783110254655							https://www.degruyter.com/openurl?genre=book&isbn=9783110254655	Binnewies	9783110254655		fulltext		De Gruyter	monograph	2012	2012						P	897919780
Chemistry of High-Energy Materials		9783110273595							https://www.degruyter.com/openurl?genre=book&isbn=9783110273595	Klapötke	9783110273595		fulltext		De Gruyter	monograph	2012	2012		2nd Edition				P	979584444
Curious Behavior		9780674067226							https://www.degruyter.com/openurl?genre=book&isbn=9780674067226	Provine	9780674067226		fulltext		Harvard University Press	monograph	2012	2012						P	979832583
Extracellular Matrix: Pathobiology and Signaling	9783110258769	9783110258776							https://www.degruyter.com/openurl?genre=book&isbn=9783110258776		9783110258776		fulltext		De Gruyter	monograph	2012	2012			Karamanos			P	817558102
Geodesy	9783110207187	9783110250008							https://www.degruyter.com/openurl?genre=book&isbn=9783110250008	Müller	9783110250008		fulltext		De Gruyter	monograph	2012	2012		4th ed.				P	994448240
Handbook of Flavoproteins / Oxidases, Dehydrogenases and Related Systems	9783110268423	9783110268911							https://www.degruyter.com/openurl?genre=book&isbn=9783110268911		9783110268911		fulltext		De Gruyter	monograph	2013	2012	1		Hille			P	979584873
Handbook of Zoology / Handbuch der Zoologie / Nematomorpha, Priapulida, Kinorhyncha, Loricifera	9783110219388	9783110272536							https://www.degruyter.com/openurl?genre=book&isbn=9783110272536		9783110272536		fulltext		De Gruyter	monograph	2013	2012	1		Schmidt-Rhaesa			P	999362088
