PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Basiswissen RDA	9783110538687	9783110544725							https://www.degruyter.com/openurl?genre=book&isbn=9783110544725	Wiesenmüller	9783110544725		fulltext		De Gruyter Saur	monograph	2017	2017		2., überarbeitete und erweiterte Auflage				P	1004867657
Bayerisches Jahrbuch / 2018	9783110517538	9783110519976							https://www.degruyter.com/openurl?genre=book&isbn=9783110519976		9783110519976		fulltext		De Gruyter Saur	monograph	2018	2017	7					P	1024057946
Bibliothek – Forschung für die Praxis	9783110519716	9783110522334							https://www.degruyter.com/openurl?genre=book&isbn=9783110522334		9783110522334		fulltext		De Gruyter Saur	monograph	2017	2017			Hauke			P	1011476149
Global Library and Information Science	9783110413038	9783110413120							https://www.degruyter.com/openurl?genre=book&isbn=9783110413120		9783110413120		fulltext		De Gruyter Saur	monograph	2018	2017		2nd ed.	Abdullahi			P	1013963141
IJBF / 2017	9783110462920	9783110538816							https://www.degruyter.com/openurl?genre=book&isbn=9783110538816		9783110538816		fulltext		De Gruyter	monograph	2018	2017	8					P	1013948176
Informationsressourcen	9783110403480	9783110404326							https://www.degruyter.com/openurl?genre=book&isbn=9783110404326	Lauber-Reymann	9783110404326		fulltext		De Gruyter Saur	monograph	2017	2017		2. Auflage				P	974595634
Informationsressourcen für Slawisten	9783110518740	9783110521276							https://www.degruyter.com/openurl?genre=book&isbn=9783110521276	Nagovnak	9783110521276		fulltext		De Gruyter Saur	monograph	2017	2017						P	1004868505
Lernen in virtuellen Räumen	9783110500417	9783110501131							https://www.degruyter.com/openurl?genre=book&isbn=9783110501131		9783110501131		fulltext		De Gruyter Saur	monograph	2017	2017			Thissen			P	999360500
Libraries - Traditions and Innovations	9783110448337	9783110450842							https://www.degruyter.com/openurl?genre=book&isbn=9783110450842		9783110450842		fulltext		De Gruyter Saur	monograph	2017	2017			Kimball			P	987934819
Müllers Großes Deutsches Ortsbuch 2017	9783110451306	9783110453775							https://www.degruyter.com/openurl?genre=book&isbn=9783110453775		9783110453775		fulltext		De Gruyter Saur	monograph	2017	2017		35. ed.				P	1002244579
Parallelverlage im geteilten Deutschland	9783110540918	9783110543421							https://www.degruyter.com/openurl?genre=book&isbn=9783110543421	Seemann	9783110543421		fulltext		De Gruyter Saur	monograph	2018	2017						P	1020031482
Research Data Management - A European Perspective	9783110369441	9783110365634							https://www.degruyter.com/openurl?genre=book&isbn=9783110365634		9783110365634		fulltext		De Gruyter Saur	monograph	2018	2017			Thestrup			P	1013741920
Textrevisionen	9783110495713	9783110495058							https://www.degruyter.com/openurl?genre=book&isbn=9783110495058		9783110495058		fulltext		De Gruyter	monograph	2017	2017			Hofmeister-Winter			P	999642903
World´s Leading National, Public, Monastery and Royal Library Directors	9783110530834	9783110533347							https://www.degruyter.com/openurl?genre=book&isbn=9783110533347	Lo	9783110533347		fulltext		De Gruyter Saur	monograph	2017	2017						P	1004872597
