PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
Die Luftschiffahrt nach ihrer geschichtlichen und gegenwärtigen Entwicklung	9783486739183	9783486739190							https://www.degruyter.com/openurl?genre=book&isbn=9783486739190	Hildebrandt	9783486739190		fulltext		Oldenbourg Wissenschaftsverlag	monograph	1911	2019		2. Aufl. Reprint 2019				P	1121053599
Die Maschinenelemente	9783111008516	9783111365688							https://www.degruyter.com/openurl?genre=book&isbn=9783111365688	Ende	9783111365688		fulltext		De Gruyter	monograph	1956	2019		3., verb. Aufl. Reprint 2019				P	1099997168
Die Maschinenelemente	9783111012070	9783111369075							https://www.degruyter.com/openurl?genre=book&isbn=9783111369075	Ende	9783111369075		fulltext		De Gruyter	monograph	1963	2019		4., überarb. Aufl. Reprint 2019				P	1100021629
Die mechanische Weberei	9783112356197	9783112356203							https://www.degruyter.com/openurl?genre=book&isbn=9783112356203	Repenning	9783112356203		fulltext		De Gruyter	monograph	1911	2021		Reprint 2020				P	1233041282
Die Meisterprüfung im Elektro-Maschinenbauer-Handwerk	9783112300725	9783112311998							https://www.degruyter.com/openurl?genre=book&isbn=9783112311998	Raskop	9783112311998		fulltext		De Gruyter	monograph	1959	2020		5., erweiterte und verbesserte Auflage. Reprint 2020				P	1153462331
Die Meisterprüfung. Leitfaden zur Vorbereitung auf die Meisterprüfung	9783112306246	9783112317518							https://www.degruyter.com/openurl?genre=book&isbn=9783112317518	Füssel	9783112317518		fulltext		De Gruyter	monograph	1951	2020		Reprint 2020				P	1158130166
Die Metallfärbung	9783112338438	9783112338445							https://www.degruyter.com/openurl?genre=book&isbn=9783112338445	Buchner	9783112338445		fulltext		De Gruyter	monograph	1920	2020		6., verm. und verb. Aufl. Reprint 2020				P	1202624431
Die Mi-Kultur	9783110992359	9783111344652							https://www.degruyter.com/openurl?genre=book&isbn=9783111344652		9783111344652		fulltext		De Gruyter	monograph	1962	2019		Reprint 2019	Tischner			P	1099982646
Die mineralischen Rohstoffe Bayerns und ihre Wirtschaft, Band 1. Die jüngeren Braunkohlen	9783486747560	9783486747577							https://www.degruyter.com/openurl?genre=book&isbn=9783486747577		9783486747577		fulltext		Oldenbourg Wissenschaftsverlag	monograph	1922	2019		[Mehr nicht ersch.]. Reprint 2019	Bayerisches Oberbergamt			P	1114836828
Die moderne Erzeugung und Verwendung der Elektrischen Energie	9783112337851	9783112337868							https://www.degruyter.com/openurl?genre=book&isbn=9783112337868	Spennrath	9783112337868		fulltext		De Gruyter	monograph	1902	2020		Reprint 2020				P	1202623450
