PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Meeting of Minds		9781442622555							https://www.degruyter.com/openurl?genre=book&isbn=9781442622555	Grant	9781442622555		fulltext		University of Toronto Press	monograph	2015	2016						P	940674162
Adapting to Win		9780812290134							https://www.degruyter.com/openurl?genre=book&isbn=9780812290134	Katagiri	9780812290134		fulltext		University of Pennsylvania Press	monograph	2015	2014						P	952781451
After the Storm		9783839428931							https://www.degruyter.com/openurl?genre=book&isbn=9783839428931		9783839428931		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.	Kindinger			P	979634921
Ageing and Technology		9783839429570							https://www.degruyter.com/openurl?genre=book&isbn=9783839429570		9783839429570		fulltext		transcript Verlag	monograph	2016	2016		1. Aufl.				F	954930367
Alter(n) neu denken		9783839432150							https://www.degruyter.com/openurl?genre=book&isbn=9783839432150		9783839432150		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.	Hülsen-Esch			P	999373851
Amerikanische Fernsehserien der Gegenwart		9783839419892							https://www.degruyter.com/openurl?genre=book&isbn=9783839419892		9783839419892		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.	Paul			P	913442802
Amok und Schulmassaker		9783839427880							https://www.degruyter.com/openurl?genre=book&isbn=9783839427880		9783839427880		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.	Junkerjürgen			P	999382470
Andere Weiblichkeiten		9783839430026							https://www.degruyter.com/openurl?genre=book&isbn=9783839430026	Rutschmann	9783839430026		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.				P	979643441
Anerkennung - Macht - Hierarchie		9783839430620							https://www.degruyter.com/openurl?genre=book&isbn=9783839430620	Fischer	9783839430620		fulltext		transcript Verlag	monograph	2015	2015		1. Aufl.				P	913442910
Anti-Genderismus		9783839431443							https://www.degruyter.com/openurl?genre=book&isbn=9783839431443		9783839431443		fulltext		transcript Verlag	monograph	2015	2017		2. Auflage	Villa			P	960754491
