publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Arbeit	0941-5025	2365-984X	1995-03-20	04	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-984X		2365-984X		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
Arbitrium	0723-2977	1865-8849	1995-01-01	13	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8849		1865-8849		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
arcadia	0003-7982	1613-0642	1995-01-01	30	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0642		1613-0642		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-09
Archiv für Geschichte der Philosophie	0003-9101	1613-0650	1995-01-01	77	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0650		1613-0650		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Archiv für Papyrusforschung und verwandte Gebiete	0066-6459	1867-1551	1995-01-01	41	1				https://www.degruyter.com/openurl?genre=journal&issn=1867-1551		1867-1551		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Archiv für Religionsgeschichte	1436-3038	1868-8888	1999-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-8888		1868-8888		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Aschkenas	1016-4987	1865-9438	1995-01-01	5	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9438		1865-9438		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Asian Journal of Law and Economics	2194-6086	2154-4611	2010-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2154-4611		2154-4611		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Asia-Pacific Journal of Risk and Insurance	1793-2157	2153-3792	2005-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2153-3792		2153-3792		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-01
Asiatische Studien - Études Asiatiques	0004-4717	2235-5871	2014-02-28	68	1				https://www.degruyter.com/openurl?genre=journal&issn=2235-5871		2235-5871		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-01
at - Automatisierungstechnik	0178-2312	2196-677X	1995-01-15	43	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-677X		2196-677X		fulltext		De Gruyter (O)	serial								P	RNBDG2021	current	2023-01-27
Basic Income Studies	2194-6094	1932-0183	2006-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0183		1932-0183		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Beiträge zur Geschichte der deutschen Sprache und Literatur	0005-8076	1865-9373	1995-01-01	117	Jahresband				https://www.degruyter.com/openurl?genre=journal&issn=1865-9373		1865-9373		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Bibliothek Forschung und Praxis	0341-4183	1865-7648	1995-01-01	19	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7648		1865-7648		fulltext		De Gruyter	serial								F	RNBDG2021	current	2023-01-27
Bibliotheksdienst	0006-1972	2194-9646	1995-01-10	29	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-9646		2194-9646		fulltext		De Gruyter Saur	serial								F	RNBDG2021	current	2023-01-27
Biological Chemistry	1431-6730	1437-4315	1995-01-01	380	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-4315		1437-4315		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Biomedical Engineering / Biomedizinische Technik 	0013-5585	1862-278X	1995-01-01	40	1				https://www.degruyter.com/openurl?genre=journal&issn=1862-278X		1862-278X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Botanica Marina	0006-8055	1437-4323	1995-01-01	38	Jan				https://www.degruyter.com/openurl?genre=journal&issn=1437-4323		1437-4323		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Byzantinische Zeitschrift	0007-7704	1868-9027	1995-01-01	88	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9027		1868-9027		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Case Reports in Perinatal Medicine	2192-8932	2192-8959	2012-06-20	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2192-8959		2192-8959		fulltext		De Gruyter	serial								F	RNBDG2021	current	2023-01-27
Chemical Product and Process Modeling	2194-6159	1934-2659	2006-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1934-2659		1934-2659		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Chemistry International	0193-6484	1365-2192	1997-06-20	19	4				https://www.degruyter.com/openurl?genre=journal&issn=1365-2192		1365-2192		fulltext		De Gruyter	serial								F	RNBDG2021	current	2023-02-03
Chinese Archaeology	2160-5025	2160-5068	2001-10-10		1				https://www.degruyter.com/openurl?genre=journal&issn=2160-5068		2160-5068		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Chinese as a Second Language Research	2193-2263	2193-2271	2012-06-25	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2193-2271		2193-2271		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Chinese Journal of Applied Linguistics	2192-9505	2192-9513	2011-06-15	34	1				https://www.degruyter.com/openurl?genre=journal&issn=2192-9513		2192-9513		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Chinese Semiotic Studies	2198-9605	2198-9613	2009-06-20		1-1				https://www.degruyter.com/openurl?genre=journal&issn=2198-9613		2198-9613		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Clinical Chemistry and Laboratory Medicine (CCLM)	1434-6621	1437-4331	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-4331		1437-4331		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Cognitive Linguistics	0936-5907	1613-3641	1995-03-10	6	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3641		1613-3641		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-31
Cognitive Semiotics	1662-1425	2235-2066	2007-09-10	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2235-2066		2235-2066		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Communications	0341-2059	1613-4087	1995-01-01	20	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4087		1613-4087		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Computational Methods in Applied Mathematics	1609-4840	1609-9389	2001-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1609-9389		1609-9389		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Computer Law Review International	1610-7608	2194-4164	2005-02-15	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-4164		2194-4164		fulltext		Verlag Dr. Otto Schmidt	serial								P	RNBDG2021	current	2023-01-27
Computer und Recht	0179-1990	2194-4172	2005-01-15	21	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-4172		2194-4172		fulltext		Verlag Dr. Otto Schmidt	serial								P	RNBDG2021	current	2023-01-27
Corpus Linguistics and Linguistic Theory	1613-7027	1613-7035	2005-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-7035		1613-7035		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Corrosion Reviews	0334-6005	2191-0316	1995-03-01	13	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0316		2191-0316		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Das Mittelalter	0949-0345	2196-6869	1996-06-15	1	1	2020-11-20	25	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6869		2196-6869		fulltext	perpetual access	Akademie Verlag	serial								P	RNBDG2021	retired	2023-01-27
Der Islam	0021-1818	1613-0928	1995-01-01	72	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0928		1613-0928		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Deutsche Zeitschrift für Philosophie	0012-1045	2192-1482	1995-02-20	43	1				https://www.degruyter.com/openurl?genre=journal&issn=2192-1482		2192-1482		fulltext		De Gruyter (A)	serial								P	RNBDG2021	current	2023-02-09
Deutsche Zeitschrift für Wirtschafts- und Insolvenzrecht	1439-1589	1612-7056	1995-01-01	5	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-7056		1612-7056		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Deutsches Dante-Jahrbuch	0070-444X	2194-4059	1995-06-15		70				https://www.degruyter.com/openurl?genre=journal&issn=2194-4059		2194-4059		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Diagnosis	2194-8011	2194-802X	2014-01-31	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-802X		2194-802X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-09
Dialectologia et Geolinguistica	0942-4040	1867-0903	1995-01-01	1995	Jan				https://www.degruyter.com/openurl?genre=journal&issn=1867-0903		1867-0903		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Digital Culture & Society	2364-2114	2364-2122	2015-09-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2364-2122		2364-2122		fulltext		transcript Verlag	serial								P	RNBDG2021	current	2023-01-27
Discrete Mathematics and Applications	0924-9265	1569-3929	1995-01-01	5	1				https://www.degruyter.com/openurl?genre=journal&issn=1569-3929		1569-3929		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Drug Metabolism and Personalized Therapy	2363-8907	2363-8915	1995-03-01	12	März				https://www.degruyter.com/openurl?genre=journal&issn=2363-8915		2363-8915		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
editio	0931-3079	1865-9446	1995-01-01	9	9				https://www.degruyter.com/openurl?genre=journal&issn=1865-9446		1865-9446		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Elenchos	0392-7342	2037-7177	2005-08-20	26	1				https://www.degruyter.com/openurl?genre=journal&issn=2037-7177		2037-7177		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Energy Harvesting and Systems	2329-8774	2329-8766	2014-04-17	1	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2329-8766		2329-8766		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-01
Entrepreneurship Research Journal	2194-6175	2157-5665	2011-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2157-5665		2157-5665		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-03
Epidemiologic Methods	2194-9263	2161-962X	2012-12-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2161-962X		2161-962X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-03
Etruscan and Italic Studies	2566-9095	2566-9109	1995-06-20		2				https://www.degruyter.com/openurl?genre=journal&issn=2566-9109		2566-9109		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
European Company and Financial Law Review	1613-2548	1613-2556	2004-03-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-2556		1613-2556		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-09
European Journal of Applied Linguistics	2192-9521	2192-953X	2013-06-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2192-953X		2192-953X		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
European Journal of Scandinavian Studies	2191-9399	2191-9402	2010-10-20		2008/2010				https://www.degruyter.com/openurl?genre=journal&issn=2191-9402		2191-9402		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
European Property Law Journal 	2190-8273	2190-8362	2011-11-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2190-8362		2190-8362		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-09
European Review of Contract Law	1614-9920	1614-9939	2005-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1614-9939		1614-9939		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Evangelische Theologie	0014-3502	2198-0470	1995-04-16	55	2				https://www.degruyter.com/openurl?genre=journal&issn=2198-0470		2198-0470		fulltext		Gütersloher Verlagshaus	serial								P	RNBDG2021	current	2023-01-27
Fabula	0014-6242	1613-0464	1995-01-01	36	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0464		1613-0464		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Feministische Studien	0723-5186	2365-9920	2001-05-20	19	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-9920		2365-9920		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Folia Linguistica	0165-4004	1614-7308	1995-01-01	29	1/2				https://www.degruyter.com/openurl?genre=journal&issn=1614-7308		1614-7308		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-02-01
Forschungsjournal Soziale Bewegungen	2192-4848	2365-9890	2000-03-20	13	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-9890		2365-9890		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
Forum for Health Economics & Policy	2194-6191	1558-9544	1998-10-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1558-9544		1558-9544		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-02
Forum Mathematicum 	0933-7741	1435-5337	1995-01-01	7	1				https://www.degruyter.com/openurl?genre=journal&issn=1435-5337		1435-5337		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Frequenz	0016-1136	2191-6349	1995-01-01	49	Jan				https://www.degruyter.com/openurl?genre=journal&issn=2191-6349		2191-6349		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Frühmittelalterliche Studien	0071-9706	1613-0812	1995-01-01	29	1995				https://www.degruyter.com/openurl?genre=journal&issn=1613-0812		1613-0812		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Georgian Mathematical Journal	1072-947X	1572-9176	1995-02-01	2	1				https://www.degruyter.com/openurl?genre=journal&issn=1572-9176		1572-9176		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
German Economic Review	1465-6485	1468-0475	2020-02-20	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1468-0475		1468-0475		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Germanistik	0016-8912	1865-9187	2007-12-01	48	1/2				https://www.degruyter.com/openurl?genre=journal&issn=1865-9187		1865-9187		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Global Chinese	2199-4374	2199-4382	2015-04-10	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2199-4382		2199-4382		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Global Jurist	2194-5675	1934-2640	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1934-2640		1934-2640		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Glottotheory 	1337-7892	2196-6907	2008-07-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6907		2196-6907		fulltext		De Gruyter (A)	serial								P	RNBDG2021	current	2023-01-27
Helia	1018-1806	2197-0483	2000-06-20	23	33				https://www.degruyter.com/openurl?genre=journal&issn=2197-0483		2197-0483		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Historische Zeitschrift	0018-2613	2196-680X	1995-06-20	260-261	260				https://www.degruyter.com/openurl?genre=journal&issn=2196-680X		2196-680X		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
Holzforschung	0018-3830	1437-434X	1995-01-01	49	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-434X		1437-434X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Hormone Molecular Biology and Clinical Investigation	1868-1883	1868-1891	2010-03-27		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-1891		1868-1891		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Human Affairs	1210-3055	1337-401X	2007-03-19	17	1				https://www.degruyter.com/openurl?genre=journal&issn=1337-401X		1337-401X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-02
HUMOR	0933-1719	1613-3722	1995-01-01	8	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Iberoromania	0019-0993	1865-9039	1995-01-01		41				https://www.degruyter.com/openurl?genre=journal&issn=1865-9039		1865-9039		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
ICL Journal	2306-3734	1995-5855	2017-03-20	11	1				https://www.degruyter.com/openurl?genre=journal&issn=1995-5855		1995-5855		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
i-com	1618-162X	2196-6826	2001-08-20		O				https://www.degruyter.com/openurl?genre=journal&issn=2196-6826		2196-6826		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	RNBDG2021	current	2023-01-27
Indogermanische Forschungen	0019-7262	1613-0405	1995-01-01		100				https://www.degruyter.com/openurl?genre=journal&issn=1613-0405		1613-0405		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Information – Wissenschaft & Praxis	1434-4653	1619-4292	2012-02-20	63	1				https://www.degruyter.com/openurl?genre=journal&issn=1619-4292		1619-4292		fulltext		De Gruyter Saur	serial								P	RNBDG2021	current	2023-01-27
Informationen Deutsch als Fremdsprache	0724-9616	2511-0853	1995-02-20	22	1				https://www.degruyter.com/openurl?genre=journal&issn=2511-0853		2511-0853		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-02-10
International Journal of Adolescent Medicine and Health 	0334-0139	2191-0278	1995-01-01	8	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0278		2191-0278		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-30
International Journal of Chemical Reactor Engineering	2194-5748	1542-6580	2003-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1542-6580		1542-6580		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
International Journal of Emerging Electric Power Systems	2194-5756	1553-779X	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-779X		1553-779X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
International Journal of Food Engineering	2194-5764	1556-3758	2005-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1556-3758		1556-3758		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
International Journal of Legal Discourse	2364-8821	2364-883X	2016-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2364-883X		2364-883X		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
International Journal of Nonlinear Sciences and Numerical Simulation	1565-1339	2191-0294	2000-03-01	1	1-8				https://www.degruyter.com/openurl?genre=journal&issn=2191-0294		2191-0294		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-30
International Journal of Nursing Education Scholarship	2194-5772	1548-923X	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1548-923X		1548-923X		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-03
International Journal of Practical Theology 	1430-6921	1612-9768	1997-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-9768		1612-9768		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
International Journal of the Sociology of Language	0165-2516	1613-3668	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
International Journal of Turbo & Jet-Engines 	0334-0082	2191-0332	1995-03-01	12	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-0332		2191-0332		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
International Public History		2567-1111	2018-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2567-1111		2567-1111		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-01-27
Internationales Archiv für Sozialgeschichte der deutschen Literatur	0340-4528	1865-9128	1995-01-01	19	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9128		1865-9128		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
it - Information Technology	1611-2776	2196-7032	1995-01-20	37	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7032		2196-7032		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
Jahrbuch der Juristischen Zeitgeschichte	1869-6899	1869-6902	2010-01-01		11				https://www.degruyter.com/openurl?genre=journal&issn=1869-6902		1869-6902		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Jahrbuch der Raabe-Gesellschaft	0075-2371	1865-8857	1995-01-01	36	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8857		1865-8857		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Jahrbuch für Germanistische Sprachgeschichte	1869-7038	1869-7046	2010-12-20		1				https://www.degruyter.com/openurl?genre=journal&issn=1869-7046		1869-7046		fulltext		De Gruyter	yearbook								P	RNBDG2021	current	2023-01-27
Jahrbuch für Wirtschaftsgeschichte / Economic History Yearbook	0075-2800	2196-6842	1995-06-20	36	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6842		2196-6842		fulltext		Akademie Verlag	serial								F	RNBDG2021	current	2023-01-27
Jahrbuch für Wissenschaft und Ethik	1430-9017	1613-1142	1996-01-01		1	2022-10-20	27	1	https://www.degruyter.com/openurl?genre=journal&issn=1613-1142		1613-1142		fulltext	perpetual access	De Gruyter	yearbook								P	RNBDG2021	retired	2023-01-27
Jahrbücher für Nationalökonomie und Statistik	0021-4027	2366-049X	1995-02-20	214	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-049X		2366-049X		fulltext		De Gruyter Oldenbourg	serial								P	RNBDG2021	current	2023-01-27
Journal der Juristischen Zeitgeschichte	1863-9984	1868-8810	2010-04-01	4	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-8810		1868-8810		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-02
Journal des Économistes et des Études Humaines	2194-5799	2153-1552	1995-01-01	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2153-1552		2153-1552		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-10
Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte	0943-7592	1612-9776	1995-01-01	2	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-9776		1612-9776		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-02-09
Journal für die reine und angewandte Mathematik	0075-4102	1435-5345	1995-01-01		458				https://www.degruyter.com/openurl?genre=journal&issn=1435-5345		1435-5345		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Journal of African Languages and Linguistics	0167-6164	1613-3811	1995-01-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P	RNBDG2021	current	2023-02-02
Journal of Agricultural & Food Industrial Organization	2194-5896	1542-0485	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1542-0485		1542-0485		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
Journal of Ancient History	2324-8106	2324-8114	2013-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2324-8114		2324-8114		fulltext		De Gruyter	serial								P	RNBDG2021	current	2023-01-27
