publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Kant-Studien	0022-8877	1613-1134	1897-01-01	1	Jan	2014-12-12	105	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-1134		1613-1134		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1	2014-06-13		19	https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	JAPTJ14	current	2022-10-14
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1	2014-09-15	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1	2014-10-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Naharaim	1862-9148	1862-9156	2007-05-20	1	1	2014-12-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-9156		1862-9156		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Neue Zeitschrift für Systematische Theologie und Religionsphilosophie	0028-3517	1612-9520	1959-01-01	1	1	2014-11-22	56	4	https://www.degruyter.com/openurl?genre=journal&issn=1612-9520		1612-9520		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Nietzscheforschung	1869-5604	2191-9259	1994-06-15		1	2014-06-15		21	https://www.degruyter.com/openurl?genre=journal&issn=2191-9259		2191-9259		fulltext		De Gruyter (A)	yearbook								P	JAPTJ14	current	2022-10-14
Nietzsche-Studien	0342-1422	1613-0790	1972-01-01		1	2014-11-15		43	https://www.degruyter.com/openurl?genre=journal&issn=1613-0790		1613-0790		fulltext		De Gruyter	yearbook								P	JAPTJ14	current	2022-10-14
Paragrana	0938-0116	2196-6885	2008-06-15	17	1	2014-12-20	23	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6885		2196-6885		fulltext		De Gruyter (A)	serial								P	JAPTJ14	current	2022-10-14
Praktische Theologie	0946-3518	2198-0462	1966-03-15	1	1	2014-12-15	49	4	https://www.degruyter.com/openurl?genre=journal&issn=2198-0462		2198-0462		fulltext		Gütersloher Verlagshaus	serial								P	JAPTJ14	current	2022-10-14
Rhizomata	2196-5102	2196-5110	2013-04-20	1	1	2014-09-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-5110		2196-5110		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
SATS	1600-1974	1869-7577	2000-05-01	1	1	2014-11-18	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Verkündigung und Forschung	0342-2410	2198-0454	1940-03-14	1	1	2014-09-10	59	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0454		2198-0454		fulltext		Gütersloher Verlagshaus	serial								P	JAPTJ14	current	2022-10-14
Wittgenstein-Studien	1868-7431	1868-7458	2010-01-01	1	1	2014-04-15		5	https://www.degruyter.com/openurl?genre=journal&issn=1868-7458		1868-7458		fulltext		De Gruyter	yearbook								P	JAPTJ14	current	2022-10-14
Yearbook for European Jewish Literature Studies	2196-6249	2196-6257	2014-03-15		1	2014-03-15		1	https://www.degruyter.com/openurl?genre=journal&issn=2196-6257		2196-6257		fulltext		De Gruyter	yearbook								P	JAPTJ14	current	2022-10-14
Zeitschrift für Antikes Christentum / Journal of Ancient Christianity	0949-9571	1612-961X	1997-01-01	1	1	2014-12-30	18	3	https://www.degruyter.com/openurl?genre=journal&issn=1612-961X		1612-961X		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-17
Zeitschrift für die alttestamentliche Wissenschaft	0044-2526	1613-0103	1881-01-01	1	Jan	2014-12-12	126	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-0103		1613-0103		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Zeitschrift für die neutestamentliche Wissenschaft 	0044-2615	1613-009X	1900-01-01	1	Jan	2014-07-21	105	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-009X		1613-009X		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
Zeitschrift für Evangelische Ethik	0044-2674	2197-912X	1957-02-15	1	1	2014-08-15	58	4	https://www.degruyter.com/openurl?genre=journal&issn=2197-912X		2197-912X		fulltext		Gütersloher Verlagshaus	serial								P	JAPTJ14	current	2022-10-14
Zeitschrift für Religionswissenschaft	0943-8610	2194-508X	1993-06-20	1	1	2014-12-15	22	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-508X		2194-508X		fulltext		De Gruyter	serial								P	JAPTJ14	current	2022-10-14
