publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Folia Linguistica	0165-4004	1614-7308	1967-01-01	1	3-4	2019-11-15	53	s40-s2	https://www.degruyter.com/openurl?genre=journal&issn=1614-7308		1614-7308		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Forum for Health Economics & Policy	2194-6191	1558-9544	1998-10-01	1	1	2019-12-15	22	2	https://www.degruyter.com/openurl?genre=journal&issn=1558-9544		1558-9544		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
German Economic Review	1465-6485	1468-0475	2020-02-20	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1468-0475		1468-0475		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Global Jurist	2194-5675	1934-2640	2001-11-01	1	1	2019-10-15	19	3	https://www.degruyter.com/openurl?genre=journal&issn=1934-2640		1934-2640		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Glottotheory 	1337-7892	2196-6907	2008-07-20	1	1	2019-12-20	10	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6907		2196-6907		fulltext		De Gruyter (A)	serial								P	JASSHE19	current	2022-03-04
Helia	1018-1806	2197-0483	2000-06-20	23	33	2019-12-20	42	71	https://www.degruyter.com/openurl?genre=journal&issn=2197-0483		2197-0483		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
HUMOR	0933-1719	1613-3722	1988-01-01	1	1	2019-10-19	32	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3722		1613-3722		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
ICL Journal	2306-3734	1995-5855	2017-03-20	11	1	2019-12-20	13	4	https://www.degruyter.com/openurl?genre=journal&issn=1995-5855		1995-5855		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Intercultural Pragmatics	1612-295X	1613-365X	2004-03-01	1	1	2019-11-20	16	5	https://www.degruyter.com/openurl?genre=journal&issn=1613-365X		1613-365X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
International Journal of Legal Discourse	2364-8821	2364-883X	2016-04-20	1	1	2019-12-20	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2364-883X		2364-883X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
International Journal of Practical Theology 	1430-6921	1612-9768	1997-01-01	1	1	2019-11-28	23	2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9768		1612-9768		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
International Journal of the Sociology of Language	0165-2516	1613-3668	1974-01-01		1	2019-11-29		260	https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
International Public History		2567-1111	2018-06-20	1	1	2019-10-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2567-1111		2567-1111		fulltext		De Gruyter Oldenbourg	serial								P	JASSHE19	current	2022-03-04
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1963-01-01	1	Jan/Dez	2019-11-28	57	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
International Yearbook of Futurism Studies	2192-0281	2192-029X	2011-11-30		1	2013-06-15		3	https://www.degruyter.com/openurl?genre=journal&issn=2192-029X		2192-029X		fulltext		De Gruyter	yearbook								P	JASSHE19	current	2022-01-03
Internationales Jahrbuch für philosophische Anthropologie	2192-4279	2192-4287	2008-12-15		1 (2007/08)	2019-12-20		9	https://www.degruyter.com/openurl?genre=journal&issn=2192-4287		2192-4287		fulltext		De Gruyter (A)	yearbook								P	JASSHE19	current	2022-03-04
Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte	0943-7592	1612-9776	1994-01-01	1	1	2019-10-20	26	2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9776		1612-9776		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of African Languages and Linguistics	0167-6164	1613-3811	1979-01-01	1	1	2019-10-27	40	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of Ancient History	2324-8106	2324-8114	2013-05-20	1	1	2019-12-18	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2324-8114		2324-8114		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Ancient Near Eastern History	2328-9554	2328-9562	2014-02-28	1	1	2019-11-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2328-9562		2328-9562		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Biosecurity, Biosafety and Biodefense Law	2194-590X	2154-3186	2011-07-15		1	2019-06-15		10	https://www.degruyter.com/openurl?genre=journal&issn=2154-3186		2154-3186		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Business Valuation and Economic Loss Analysis	2194-5861	1932-9156	2006-01-01	1	1	2019-02-15	14	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-9156		1932-9156		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Contemporary Drama in English	2195-0156	2195-0164	2013-05-20	1	1	2019-11-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2195-0164		2195-0164		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Early Modern Christianity	2196-6648	2196-6656	2014-05-31	1	1	2019-11-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6656		2196-6656		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Econometric Methods	2194-6345	2156-6674	2012-01-01	1	1	2019-01-20	8	1	https://www.degruyter.com/openurl?genre=journal&issn=2156-6674		2156-6674		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of English as a Lingua Franca	2191-9216	2191-933X	2012-03-15	1	1	2019-09-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-933X		2191-933X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of European Tort Law	1868-9612	1868-9620	1998-01-01	1	1	2019-12-17	10	3	https://www.degruyter.com/openurl?genre=journal&issn=1868-9620		1868-9620		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Globalization and Development 	2194-6353	1948-1837	2010-01-01	1	1	2019-12-30	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1948-1837		1948-1837		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Historical Sociolinguistics	2199-2894	2199-2908	2015-05-20	1	1	2019-10-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-2908		2199-2908		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of Homeland Security and Emergency Management	2194-6361	1547-7355	2004-01-01	1	1	2019-10-20	16	3	https://www.degruyter.com/openurl?genre=journal&issn=1547-7355		1547-7355		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2019-12-31	18	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2019-10-15	48	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2019-09-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2019-07-29	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2019-09-20	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Journal of the Bible and its Reception	2329-440X	2329-4434	2014-04-30	1	1	2019-10-20	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2329-4434		2329-4434		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of the Canadian Society for Syriac Studies		2688-4747	2001-12-30		1	2019-11-20		19	https://www.degruyter.com/openurl?genre=journal&issn=2688-4747		2688-4747		fulltext		Gorgias Press	serial								P	JASSHE19	current	2022-03-04
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2019-09-30	7	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P	JASSHE19	current	2022-03-04
Journal of Time Series Econometrics	2194-6507	1941-1928	2009-01-01	1	1	2019-07-30	11	2	https://www.degruyter.com/openurl?genre=journal&issn=1941-1928		1941-1928		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Journal of Tort Law	2194-6515	1932-9148	2006-12-01	1	1	2019-10-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=1932-9148		1932-9148		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Kant Yearbook	1868-4599	1868-4602	2009-06-20		1	2019-08-30		11	https://www.degruyter.com/openurl?genre=journal&issn=1868-4602		1868-4602		fulltext		De Gruyter	yearbook								P	JASSHE19	current	2022-03-04
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1	2019-11-15		24	https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	JASSHE19	current	2022-03-04
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2019-10-30	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1	2019-11-20	13	2	https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1	2019-10-20	12	3	https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Libri	0024-2667	1865-8423	1950-01-01	1	1	2019-12-20	69	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P	JASSHE19	current	2022-03-04
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2019-10-15	23	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2019-11-29	57	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Linguistics Vanguard		2199-174X	2015-06-20		1	2019-12-15		5	https://www.degruyter.com/openurl?genre=journal&issn=2199-174X		2199-174X		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2019-12-28	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1	2019-12-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1	2019-09-15	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1	2019-10-15	6	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2019-09-20	14	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2019-11-20	38	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2019-12-20	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1	2019-06-15	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1	2019-12-30	13	3	https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Peace Economics, Peace Science and Public Policy	1079-2457	1554-8597	1993-01-01	1	1	2019-12-20	25	4	https://www.degruyter.com/openurl?genre=journal&issn=1554-8597		1554-8597		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Pólemos	2035-5262	2036-4601	2012-07-15	6	1	2019-09-20	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1	2019-11-15	55	4	https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Preservation, Digital Technology & Culture (PDT&C)	2195-2957	2195-2965	2013-03-26	42	1	2019-10-20	48	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-2965		2195-2965		fulltext		De Gruyter Saur	serial								P	JASSHE19	current	2022-03-04
Probus	0921-4771	1613-4079	1989-01-01	1	1	2019-09-26	31	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Restaurator. International Journal for the Preservation of Library and Archival Material	0034-5806	1865-8431	1970-01-01	1	1	2019-09-20	40	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8431		1865-8431		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Review of Economics	0948-5139	2366-035X	2007-04-20	58	1	2019-11-20	70	3	https://www.degruyter.com/openurl?genre=journal&issn=2366-035X		2366-035X		fulltext		De Gruyter Oldenbourg	serial								P	JASSHE19	current	2022-03-04
Review of Law & Economics	2194-6000	1555-5879	2005-04-01	1	1	2019-11-20	15	3	https://www.degruyter.com/openurl?genre=journal&issn=1555-5879		1555-5879		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Review of Marketing Science	2194-5985	1546-5616	2003-01-01	1	1	2019-06-15	17	1	https://www.degruyter.com/openurl?genre=journal&issn=1546-5616		1546-5616		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Review of Middle East Economics and Finance	1475-3685	1475-3693	2003-01-01	1	1	2019-12-20	15	3	https://www.degruyter.com/openurl?genre=journal&issn=1475-3693		1475-3693		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Review of Network Economics	2194-5993	1446-9022	2002-01-01	1	1	2019-12-20	18	4	https://www.degruyter.com/openurl?genre=journal&issn=1446-9022		1446-9022		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Rhizomata	2196-5102	2196-5110	2013-04-20	1	1	2019-09-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-5110		2196-5110		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
SATS	1600-1974	1869-7577	2000-05-01	1	1	2019-11-18	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Semiotica	0037-1998	1613-3692	1969-01-01		1	2019-11-20		231	https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1	2019-12-20	10	2	https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1	2019-09-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1	2019-12-28	23	5	https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
STUF - Language Typology and Universals	1867-8319	2196-7148	1948-06-20		1-2	2019-11-28	72	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P	JASSHE19	current	2022-03-04
Text & Talk	1860-7330	1860-7349	1981-01-01	1	1	2019-11-29	39	6	https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
The African Book Publishing Record	0306-0322	1865-8717	1975-01-01	1	1	2019-12-15	45	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8717		1865-8717		fulltext		De Gruyter Saur	serial								P	JASSHE19	current	2022-03-04
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1	2019-10-20	19	4	https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1	2019-06-20	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1	2019-06-15	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1	2019-12-15	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1	2019-12-30	17	4	https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
The Linguistic Review	0167-6318	1613-3676	1981-01-01	1	1	2019-11-28	36	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1	2019-07-01	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
Theoretical Linguistics	0301-4428	1613-4060	1974-01-01	1	Jan	2019-10-15	45	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P	JASSHE19	current	2022-03-04
Trends in Classics	1866-7473	1866-7481	2009-05-20	1	1	2019-11-15	11	2	https://www.degruyter.com/openurl?genre=journal&issn=1866-7481		1866-7481		fulltext		De Gruyter	serial								P	JASSHE19	current	2022-03-04
