publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Journal of Optical Communications	0173-4911	2191-6322	1980-03-01	1	1	2014-12-20	35	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-6322		2191-6322		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Journal of Quantitative Analysis in Sports	2194-6388	1559-0410	2005-01-01	1	1	2014-11-30	10	4	https://www.degruyter.com/openurl?genre=journal&issn=1559-0410		1559-0410		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Journal of the Mechanical Behavior of Materials	0334-8938	2191-0243	1989-06-01	2	1/2	2014-11-20	23	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0243		2191-0243		fulltext		De Gruyter	serial								F	JAMPE14	current	2022-10-14
Mathematical Economics Letters	2195-4615	2195-4623	2013-03-20	1	1	2014-09-20	2	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-4623		2195-4623		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-06-23
Mitteilungen der Deutschen Mathematiker-Vereinigung	0947-4471	0942-5977	1993-03-15	1	1	2014-12-15	22	4	https://www.degruyter.com/openurl?genre=journal&issn=0942-5977		0942-5977		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Monte Carlo Methods and Applications	0929-9629	1569-3961	1995-01-01	1	1	2014-12-15	20	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3961		1569-3961		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Nonlinear Engineering	2192-8010	2192-8029	2012-03-20	1	1-2	2014-12-20	3	4	https://www.degruyter.com/openurl?genre=journal&issn=2192-8029		2192-8029		fulltext		De Gruyter	serial								F	JAMPE14	current	2022-10-14
Nordic Pulp & Paper Research Journal	0283-2631	2000-0669	1986-01-20	01	1	2014-12-20	29	4	https://www.degruyter.com/openurl?genre=journal&issn=2000-0669		2000-0669		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Photonics & Lasers in Medicine	2193-0635	2193-0643	2012-02-28	1	1	2014-11-28	3	4	https://www.degruyter.com/openurl?genre=journal&issn=2193-0643		2193-0643		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-06-23
Random Operators and Stochastic Equations	0926-6364	1569-397X	1993-01-01	1	1	2014-12-19	22	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-397X		1569-397X		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Restoration of Buildings and Monuments	1864-7251	1864-7022	1995-02-01	1	1	2014-12-01	20	6	https://www.degruyter.com/openurl?genre=journal&issn=1864-7022		1864-7022		fulltext		Birkhäuser	serial								P	JAMPE14	current	2022-10-14
Russian Journal of Numerical Analysis and Mathematical Modelling	0927-6467	1569-3988	1986-01-01	1	1	2014-12-19	29	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3988		1569-3988		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
Statistics & Risk Modeling	2193-1402	2196-7040	1982-04-20	1	2	2014-12-15	31	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P	JAMPE14	current	2022-10-14
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1	2014-12-30	29	2	https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P	JAMPE14	current	2022-10-14
tm - Technisches Messen	0171-8096	2196-7113	1931-12-20		1-12	2014-12-15	81	12	https://www.degruyter.com/openurl?genre=journal&issn=2196-7113		2196-7113		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	JAMPE14	current	2022-10-14
