publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1				https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
The International Journal of Biostatistics	2194-573X	1557-4679	2005-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1557-4679		1557-4679		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
The Linguistic Review	0167-6318	1613-3676	1995-01-01	12	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	BCI2023	current	2023-05-10
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
Verkündigung und Forschung	0342-2410	2198-0454	1995-03-14	40	1				https://www.degruyter.com/openurl?genre=journal&issn=2198-0454		2198-0454		fulltext		Gütersloher Verlagshaus	serial								P	BCI2023	current	2023-05-10
Vierteljahrshefte für Zeitgeschichte	0042-5702	2196-7121	2005-03-15	53	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7121		2196-7121		fulltext		De Gruyter Oldenbourg	serial								P	BCI2023	current	2023-05-10
Wittgenstein-Studien	1868-7431	1868-7458	2010-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-7458		1868-7458		fulltext		De Gruyter	yearbook								P	BCI2023	current	2023-05-10
Zeitschrift für Ägyptische Sprache und Altertumskunde	0044-216X	2196-713X	1995-06-20	122	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-713X		2196-713X		fulltext		De Gruyter (A)	serial								P	BCI2023	current	2023-05-10
Zeitschrift für Religionswissenschaft	0943-8610	2194-508X	1995-06-20	3	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-508X		2194-508X		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
Zeitschrift für romanische Philologie	0049-8661	1865-9063	1995-01-01	111	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9063		1865-9063		fulltext		De Gruyter	serial								P	BCI2023	current	2023-05-10
