PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Greene Country Towne		9780271078946							https://www.degruyter.com/openurl?genre=book&isbn=9780271078946		9780271078946		fulltext		Penn State University Press	monograph	2016	2021			Igoe			P	
A Handbook of Biblical Hebrew		9781575063720							https://www.degruyter.com/openurl?genre=book&isbn=9781575063720		9781575063720		fulltext		Penn State University Press	monograph	2016	2021			Fassberg			P	
Aliceheimer’s		9780271088808							https://www.degruyter.com/openurl?genre=book&isbn=9780271088808	Walrath	9780271088808		fulltext		Penn State University Press	monograph	2016	2021						P	
Babel und Bibel 9		9781575064499							https://www.degruyter.com/openurl?genre=book&isbn=9781575064499	Kogan	9781575064499		fulltext		Penn State University Press	monograph	2016	2021						P	
Becoming Centaur		9780271079745							https://www.degruyter.com/openurl?genre=book&isbn=9780271079745	Mattfeld	9780271079745		fulltext		Penn State University Press	monograph	2016	2021						P	
Culinary Shakespeare		9780820706245							https://www.degruyter.com/openurl?genre=book&isbn=9780820706245		9780820706245		fulltext		Penn State University Press	monograph	2016	2022			Goldstein			P	
“Did I Not Bring Israel Out of Egypt?”		9781575064307							https://www.degruyter.com/openurl?genre=book&isbn=9781575064307		9781575064307		fulltext		Penn State University Press	monograph	2016	2021			Hoffmeier			P	
Divination as Science		9781575064260							https://www.degruyter.com/openurl?genre=book&isbn=9781575064260		9781575064260		fulltext		Penn State University Press	monograph	2016	2021			Fincke			P	
Doubling and Duplicating in the Book of Genesis		9781575064550							https://www.degruyter.com/openurl?genre=book&isbn=9781575064550		9781575064550		fulltext		Penn State University Press	monograph	2016	2021			Vermeulen			P	
Ernest Hemingway		9780271079561							https://www.degruyter.com/openurl?genre=book&isbn=9780271079561	Hutchisson	9780271079561		fulltext		Penn State University Press	monograph	2016	2021						P	
