PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Convert’s Tale		9780674242555							https://www.degruyter.com/openurl?genre=book&isbn=9780674242555	Herzig	9780674242555		fulltext		Harvard University Press	monograph	2019	2020						P	1149529895
A Shoppers’ Paradise		9780674240292							https://www.degruyter.com/openurl?genre=book&isbn=9780674240292	Remus	9780674240292		fulltext		Harvard University Press	monograph	2019	2019						P	1089195607
A Spirit of Trust		9780674239067							https://www.degruyter.com/openurl?genre=book&isbn=9780674239067	Brandom	9780674239067		fulltext		Harvard University Press	monograph	2019	2019						P	1091899703
A Twentieth-Century Crusade		9780674239128							https://www.degruyter.com/openurl?genre=book&isbn=9780674239128	Chamedes	9780674239128		fulltext		Harvard University Press	monograph	2019	2019						P	1100419455
Adversarial Legalism		9780674242678							https://www.degruyter.com/openurl?genre=book&isbn=9780674242678	Kagan	9780674242678		fulltext		Harvard University Press	monograph	2019	2019						P	1120693614
African Catholic		9780674239432							https://www.degruyter.com/openurl?genre=book&isbn=9780674239432	Foster	9780674239432		fulltext		Harvard University Press	monograph	2019	2019						P	1083120283
Agents of Disorder		9780674243637							https://www.degruyter.com/openurl?genre=book&isbn=9780674243637	Walder	9780674243637		fulltext		Harvard University Press	monograph	2019	2019						P	1120781893
Altered Inheritance		9780674241954							https://www.degruyter.com/openurl?genre=book&isbn=9780674241954	Baylis	9780674241954		fulltext		Harvard University Press	monograph	2019	2019						P	1125187467
American Sutra		9780674237087							https://www.degruyter.com/openurl?genre=book&isbn=9780674237087	Williams	9780674237087		fulltext		Harvard University Press	monograph	2020	2019						P	1081173415
An Appeal to the Ladies of Hyderabad		9780674239210							https://www.degruyter.com/openurl?genre=book&isbn=9780674239210	Cohen	9780674239210		fulltext		Harvard University Press	monograph	2019	2019						P	1102592939
Animal City		9780674243187							https://www.degruyter.com/openurl?genre=book&isbn=9780674243187	Robichaud	9780674243187		fulltext		Harvard University Press	monograph	2019	2019						P	1125184798
Asia Inside Out		9780674240698							https://www.degruyter.com/openurl?genre=book&isbn=9780674240698		9780674240698		fulltext		Harvard University Press	monograph	2019	2019			Tagliacozzo			P	1084727523
Assembling the Dinosaur		9780674240339							https://www.degruyter.com/openurl?genre=book&isbn=9780674240339	Rieppel	9780674240339		fulltext		Harvard University Press	monograph	2019	2019						P	1099790911
Author Unknown		9780674242395							https://www.degruyter.com/openurl?genre=book&isbn=9780674242395	Geue	9780674242395		fulltext		Harvard University Press	monograph	2019	2019						P	1117671733
Automating the News		9780674239302							https://www.degruyter.com/openurl?genre=book&isbn=9780674239302	Diakopoulos	9780674239302		fulltext		Harvard University Press	monograph	2019	2019						P	1099525173
Automation and Utopia		9780674242203							https://www.degruyter.com/openurl?genre=book&isbn=9780674242203	Danaher	9780674242203		fulltext		Harvard University Press	monograph	2019	2019						P	1114334813
Battling Bella		9780674243750							https://www.degruyter.com/openurl?genre=book&isbn=9780674243750	Zarnow	9780674243750		fulltext		Harvard University Press	monograph	2019	2019						P	1135607183
Becoming Human		9780674988651							https://www.degruyter.com/openurl?genre=book&isbn=9780674988651	Tomasello	9780674988651		fulltext		Harvard University Press	monograph	2019	2019						P	1076271709
Bitter Reckoning		9780674243125							https://www.degruyter.com/openurl?genre=book&isbn=9780674243125	Porat	9780674243125		fulltext		Harvard University Press	monograph	2019	2019						P	1119644965
Bloc by Bloc		9780674243699							https://www.degruyter.com/openurl?genre=book&isbn=9780674243699	Weber	9780674243699		fulltext		Harvard University Press	monograph	2019	2019						P	1119637496
Blood Libel		9780674243545							https://www.degruyter.com/openurl?genre=book&isbn=9780674243545	Teter	9780674243545		fulltext		Harvard University Press	monograph	2019	2020						P	1143809276
