PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Feminist Theory of Refusal		9780674259249							https://www.degruyter.com/openurl?genre=book&isbn=9780674259249	Honig	9780674259249		fulltext		Harvard University Press	monograph	2021	2021						P	1244256255
A Full-Value Ruble		9780674259263							https://www.degruyter.com/openurl?genre=book&isbn=9780674259263	Ironside	9780674259263		fulltext		Harvard University Press	monograph	2021	2021						P	
A History of Data Visualization and Graphic Communication		9780674259034							https://www.degruyter.com/openurl?genre=book&isbn=9780674259034	Friendly	9780674259034		fulltext		Harvard University Press	monograph	2021	2021						P	
A Pattern of Violence		9780674259713							https://www.degruyter.com/openurl?genre=book&isbn=9780674259713	Sklansky	9780674259713		fulltext		Harvard University Press	monograph	2021	2021						P	1239322449
Abortion in Early Modern Italy		9780674249387							https://www.degruyter.com/openurl?genre=book&isbn=9780674249387		9780674249387		fulltext		Harvard University Press	monograph	2021	2021						P	
Agents of Change		9780674269446							https://www.degruyter.com/openurl?genre=book&isbn=9780674269446	Laurence	9780674269446		fulltext		Harvard University Press	monograph	2021	2022						P	
An Unchosen People		9780674269989							https://www.degruyter.com/openurl?genre=book&isbn=9780674269989	Moss	9780674269989		fulltext		Harvard University Press	monograph	2021	2021						P	
Being a Jesuit in Renaissance Italy		9780674270053							https://www.degruyter.com/openurl?genre=book&isbn=9780674270053	Russell	9780674270053		fulltext		Harvard University Press	monograph	2022	2022						P	
Blood and Diamonds		9780674259522							https://www.degruyter.com/openurl?genre=book&isbn=9780674259522	Press	9780674259522		fulltext		Harvard University Press	monograph	2021	2021						P	
Conquering Peace		9780674259072							https://www.degruyter.com/openurl?genre=book&isbn=9780674259072	Ghervas	9780674259072		fulltext		Harvard University Press	monograph	2021	2021						P	
