PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Poetry of Things		9781487539856							https://www.degruyter.com/openurl?genre=book&isbn=9781487539856	Barnard	9781487539856		fulltext		University of Toronto Press	monograph	2022	2022						P	
A Sudden Frenzy		9781487563455							https://www.degruyter.com/openurl?genre=book&isbn=9781487563455	Coleman	9781487563455		fulltext		University of Toronto Press	monograph	2022	2022						P	
Barcelona, City of Margins		9781487538347							https://www.degruyter.com/openurl?genre=book&isbn=9781487538347	Sendra Ferrer	9781487538347		fulltext		University of Toronto Press	monograph	2022	2022						P	
Beyond the Great War		9781487542764							https://www.degruyter.com/openurl?genre=book&isbn=9781487542764		9781487542764		fulltext		University of Toronto Press	monograph	2022	2022			Bouchard			P	
Beyond the Megacity		9781487539719							https://www.degruyter.com/openurl?genre=book&isbn=9781487539719		9781487539719		fulltext		University of Toronto Press	monograph	2022	2022			Reis			P	
Bibliophiles, Murderous Bookmen, and Mad Librarians		9781487542375							https://www.degruyter.com/openurl?genre=book&isbn=9781487542375	Ellis	9781487542375		fulltext		University of Toronto Press	monograph	2022	2022						P	
Biographical Dictionary of Enslaved Black People in the Maritimes		9781487543846							https://www.degruyter.com/openurl?genre=book&isbn=9781487543846	Whitfield	9781487543846		fulltext		University of Toronto Press	monograph	2022	2022						P	
Blood of Others		9781487537005							https://www.degruyter.com/openurl?genre=book&isbn=9781487537005	Finnin	9781487537005		fulltext		University of Toronto Press	monograph	2022	2022						P	
Canada in Question		9781487543167							https://www.degruyter.com/openurl?genre=book&isbn=9781487543167	MacKinnon	9781487543167		fulltext		University of Toronto Press	monograph	2022	2022						P	
Canada’s Deep Crown		9781487540777							https://www.degruyter.com/openurl?genre=book&isbn=9781487540777	Smith	9781487540777		fulltext		University of Toronto Press	monograph	2022	2021						P	
