PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Culture of Growth		9781400882915							https://www.degruyter.com/openurl?genre=book&isbn=9781400882915	Mokyr	9781400882915		fulltext		Princeton University Press	monograph	2017	2016						P	979584473
A Fraught Embrace		9781400884988							https://www.degruyter.com/openurl?genre=book&isbn=9781400884988	Watkins	9781400884988		fulltext		Princeton University Press	monograph	2017	2017						P	984686775
A History of Modern French Literature		9781400885046							https://www.degruyter.com/openurl?genre=book&isbn=9781400885046		9781400885046		fulltext		Princeton University Press	monograph	2017	2017			Prendergast			P	995621782
A New Stoicism		9781400888382							https://www.degruyter.com/openurl?genre=book&isbn=9781400888382	Becker	9781400888382		fulltext		Princeton University Press	monograph	2017	2017		Revised				P	987955883
A Sea Monster's Tale		9780691232454							https://www.degruyter.com/openurl?genre=book&isbn=9780691232454	Speedie	9780691232454		fulltext		Princeton University Press	monograph	2017	2021						P	
A Short History of German Philosophy		9781400883042							https://www.degruyter.com/openurl?genre=book&isbn=9781400883042		9781400883042		fulltext		Princeton University Press	monograph	2017	2016						P	984688485
A Swift Guide to Butterflies of North America		9781400887774							https://www.degruyter.com/openurl?genre=book&isbn=9781400887774	Glassberg	9781400887774		fulltext		Princeton University Press	monograph	2017	2017		Second				P	992454268
A Thirst for Empire		9781400884858							https://www.degruyter.com/openurl?genre=book&isbn=9781400884858	Rappaport	9781400884858		fulltext		Princeton University Press	monograph	2018	2017						P	984684196
Aftershocks		9781400885329							https://www.degruyter.com/openurl?genre=book&isbn=9781400885329	Gunitsky	9781400885329		fulltext		Princeton University Press	monograph	2017	2017						P	984647786
Agrarian Crossings		9781400888054							https://www.degruyter.com/openurl?genre=book&isbn=9781400888054	Olsson	9781400888054		fulltext		Princeton University Press	monograph	2017	2017						P	999635835
America in Italy		9781400887811							https://www.degruyter.com/openurl?genre=book&isbn=9781400887811	Körner	9781400887811		fulltext		Princeton University Press	monograph	2017	2017						P	986999316
American Covenant		9780691193861							https://www.degruyter.com/openurl?genre=book&isbn=9780691193861	Gorski	9780691193861		fulltext		Princeton University Press	monograph	2017	2019		2. ed.				P	1100687126
American Crucible		9781400883097							https://www.degruyter.com/openurl?genre=book&isbn=9781400883097	Gerstle	9781400883097		fulltext		Princeton University Press	monograph	2017	2017		Updated with a new chapter on the Age of Obama				P	984643853
American Misfits and the Making of Middle-Class Respectability		9781400888092							https://www.degruyter.com/openurl?genre=book&isbn=9781400888092	Wuthnow	9781400888092		fulltext		Princeton University Press	monograph	2017	2017						P	995357654
American Religion		9781400888375							https://www.degruyter.com/openurl?genre=book&isbn=9781400888375		9781400888375		fulltext		Princeton University Press	monograph	2017	2017		Second				P	1000395106
An Introduction to X-Ray Physics, Optics, and Applications		9781400887736							https://www.degruyter.com/openurl?genre=book&isbn=9781400887736	MacDonald	9781400887736		fulltext		Princeton University Press	monograph	2017	2017						P	987474001
Arab Patriotism		9781400885312							https://www.degruyter.com/openurl?genre=book&isbn=9781400885312	Mestyan	9781400885312		fulltext		Princeton University Press	monograph	2017	2017						P	984686497
Asteroseismic Data Analysis		9781400888207							https://www.degruyter.com/openurl?genre=book&isbn=9781400888207	Basu	9781400888207		fulltext		Princeton University Press	monograph	2018	2017						P	1000395127
