PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Dirty South Manifesto		9780520971202							https://www.degruyter.com/openurl?genre=book&isbn=9780520971202	Stallings	9780520971202		fulltext		University of California Press	monograph	2019	2019						P	1117632015
A Global History of Runaways		9780520973060							https://www.degruyter.com/openurl?genre=book&isbn=9780520973060		9780520973060		fulltext		University of California Press	monograph	2019	2019			Rediker			P	1083677902
A History of Modern Tibet, Volume 4		9780520972254							https://www.degruyter.com/openurl?genre=book&isbn=9780520972254	Goldstein	9780520972254		fulltext		University of California Press	monograph	2019	2019						P	1085626302
Adventure Capital		9780520973084							https://www.degruyter.com/openurl?genre=book&isbn=9780520973084	Kleinman	9780520973084		fulltext		University of California Press	monograph	2019	2020						P	1163877893
Age of Coexistence		9780520971745							https://www.degruyter.com/openurl?genre=book&isbn=9780520971745	Makdisi	9780520971745		fulltext		University of California Press	monograph	2019	2019						P	1099542955
American Disruptor		9780520973565							https://www.degruyter.com/openurl?genre=book&isbn=9780520973565	De Wolk	9780520973565		fulltext		University of California Press	monograph	2019	2019						P	1135588759
American Exodus		9780520972551							https://www.degruyter.com/openurl?genre=book&isbn=9780520972551	Brooks	9780520972551		fulltext		University of California Press	monograph	2019	2021						P	1243311755
An Impossible Inheritance		9780520971691							https://www.degruyter.com/openurl?genre=book&isbn=9780520971691	Kilroy-Marac	9780520971691		fulltext		University of California Press	monograph	2019	2019						P	1075545919
Ancient Egyptian Literature		9780520973619							https://www.degruyter.com/openurl?genre=book&isbn=9780520973619		9780520973619		fulltext		University of California Press	monograph	2019	2019			Lichtheim			P	1089683492
Badges without Borders		9780520968332							https://www.degruyter.com/openurl?genre=book&isbn=9780520968332	Schrader	9780520968332		fulltext		University of California Press	monograph	2019	2019						P	1086406872
Being Brown		9780520972087							https://www.degruyter.com/openurl?genre=book&isbn=9780520972087	Lima	9780520972087		fulltext		University of California Press	monograph	2019	2020						P	1099539303
Bible and Poetry in Late Antique Mesopotamia		9780520972599							https://www.degruyter.com/openurl?genre=book&isbn=9780520972599	Wickes	9780520972599		fulltext		University of California Press	monograph	2019	2019						P	1079412290
Birth Control Battles		9780520972681							https://www.degruyter.com/openurl?genre=book&isbn=9780520972681	Wilde	9780520972681		fulltext		University of California Press	monograph	2019	2020						P	1110144152
Bishops in Flight		9780520971806							https://www.degruyter.com/openurl?genre=book&isbn=9780520971806	Barry	9780520971806		fulltext		University of California Press	monograph	2019	2019						F	1089874420
Black Handsworth		9780520971950							https://www.degruyter.com/openurl?genre=book&isbn=9780520971950	Connell	9780520971950		fulltext		University of California Press	monograph	2019	2019						P	1048015126
Captured at Sea		9780520973299							https://www.degruyter.com/openurl?genre=book&isbn=9780520973299	Dua	9780520973299		fulltext		University of California Press	monograph	2019	2019						P	1096232095
Cartoon Vision		9780520970380							https://www.degruyter.com/openurl?genre=book&isbn=9780520970380	Bashara	9780520970380		fulltext		University of California Press	monograph	2019	2019						P	1051779802
