PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Black Intellectual's Odyssey		9781478021513							https://www.degruyter.com/openurl?genre=book&isbn=9781478021513		9781478021513		fulltext		Duke University Press	monograph	2021	2021						P	
A Fictional Commons		9781478021926							https://www.degruyter.com/openurl?genre=book&isbn=9781478021926	Bourdaghs	9781478021926		fulltext		Duke University Press	monograph	2021	2021						P	
A Mass Conspiracy to Feed People		9781478021711							https://www.degruyter.com/openurl?genre=book&isbn=9781478021711	Giles	9781478021711		fulltext		Duke University Press	monograph	2021	2021						P	
A Regarded Self		9781478012757							https://www.degruyter.com/openurl?genre=book&isbn=9781478012757	Glover	9781478012757		fulltext		Duke University Press	monograph	2021	2021						P	
African Ecomedia		9781478022046							https://www.degruyter.com/openurl?genre=book&isbn=9781478022046	Iheka	9781478022046		fulltext		Duke University Press	monograph	2021	2021						P	
African Motors		9781478021278							https://www.degruyter.com/openurl?genre=book&isbn=9781478021278	Grace	9781478021278		fulltext		Duke University Press	monograph	2021	2021						P	
All about Your Eyes, Second Edition, revised and updated		9781478021209							https://www.degruyter.com/openurl?genre=book&isbn=9781478021209		9781478021209		fulltext		Duke University Press	monograph	2021	2021			Glaser			P	
Amkoullel, the Fula Boy		9781478021490							https://www.degruyter.com/openurl?genre=book&isbn=9781478021490		9781478021490		fulltext		Duke University Press	monograph	2021	2021						P	
Another Aesthetics Is Possible		9781478012788							https://www.degruyter.com/openurl?genre=book&isbn=9781478012788	Ponce de León	9781478012788		fulltext		Duke University Press	monograph	2021	2021						P	1243311497
Anthropology, Film Industries, Modularity		9781478022190							https://www.degruyter.com/openurl?genre=book&isbn=9781478022190		9781478022190		fulltext		Duke University Press	monograph	2021	2021			Rossoukh			P	
Antiblackness		9781478013167							https://www.degruyter.com/openurl?genre=book&isbn=9781478013167		9781478013167		fulltext		Duke University Press	monograph	2021	2021			Jung			P	
Archiving Mexican Masculinities in Diaspora		9781478021469							https://www.degruyter.com/openurl?genre=book&isbn=9781478021469	Guidotti-Hernández	9781478021469		fulltext		Duke University Press	monograph	2021	2021						P	
Around the Day in Eighty Worlds		9781478021438							https://www.degruyter.com/openurl?genre=book&isbn=9781478021438	Savransky	9781478021438		fulltext		Duke University Press	monograph	2021	2021						P	1253313030
Art as Information Ecology		9781478021681							https://www.degruyter.com/openurl?genre=book&isbn=9781478021681	Hoelscher	9781478021681		fulltext		Duke University Press	monograph	2021	2021						P	
Assembly Codes		9781478013037							https://www.degruyter.com/openurl?genre=book&isbn=9781478013037		9781478013037		fulltext		Duke University Press	monograph	2021	2021						P	
Atmospheres of Violence		9781478021520							https://www.degruyter.com/openurl?genre=book&isbn=9781478021520	Stanley	9781478021520		fulltext		Duke University Press	monograph	2021	2021						P	
Atmospheric Noise		9781478013174							https://www.degruyter.com/openurl?genre=book&isbn=9781478013174	Peterson	9781478013174		fulltext		Duke University Press	monograph	2021	2021						P	1226498819
Becoming Palestine		9781478022138							https://www.degruyter.com/openurl?genre=book&isbn=9781478022138	Hochberg	9781478022138		fulltext		Duke University Press	monograph	2021	2021						P	
Between Gaia and Ground		9781478021872							https://www.degruyter.com/openurl?genre=book&isbn=9781478021872	Povinelli	9781478021872		fulltext		Duke University Press	monograph	2021	2021						P	
Beyond Man		9781478021339							https://www.degruyter.com/openurl?genre=book&isbn=9781478021339		9781478021339		fulltext		Duke University Press	monograph	2021	2021			An			P	
Bigger Than Life		9781478021780							https://www.degruyter.com/openurl?genre=book&isbn=9781478021780	Doane	9781478021780		fulltext		Duke University Press	monograph	2021	2021						P	
Birthing Black Mothers		9781478021728							https://www.degruyter.com/openurl?genre=book&isbn=9781478021728	Nash	9781478021728		fulltext		Duke University Press	monograph	2021	2021						P	
Black Aliveness, or A Poetics of Being		9781478021322							https://www.degruyter.com/openurl?genre=book&isbn=9781478021322	Quashie	9781478021322		fulltext		Duke University Press	monograph	2021	2021						P	
Black Bodies, White Gold		9781478021377							https://www.degruyter.com/openurl?genre=book&isbn=9781478021377	Arabindan-Kesson	9781478021377		fulltext		Duke University Press	monograph	2021	2021						P	
Black Gathering		9781478021773							https://www.degruyter.com/openurl?genre=book&isbn=9781478021773	Cervenak	9781478021773		fulltext		Duke University Press	monograph	2021	2021						P	
Black Utopias		9781478021230							https://www.degruyter.com/openurl?genre=book&isbn=9781478021230	Brown	9781478021230		fulltext		Duke University Press	monograph	2021	2021						P	
Bombay Brokers		9781478013082							https://www.degruyter.com/openurl?genre=book&isbn=9781478013082		9781478013082		fulltext		Duke University Press	monograph	2021	2021			Björkman			P	1242423900
Borderwaters		9781478013204							https://www.degruyter.com/openurl?genre=book&isbn=9781478013204	Roberts	9781478013204		fulltext		Duke University Press	monograph	2021	2021						P	
Capturing Finance		9781478021605							https://www.degruyter.com/openurl?genre=book&isbn=9781478021605	Hardin	9781478021605		fulltext		Duke University Press	monograph	2021	2021						P	
City of Screens		9781478021254							https://www.degruyter.com/openurl?genre=book&isbn=9781478021254	Trice	9781478021254		fulltext		Duke University Press	monograph	2021	2021						P	1243312097
Cocaine		9781478021957							https://www.degruyter.com/openurl?genre=book&isbn=9781478021957		9781478021957		fulltext		Duke University Press	monograph	2021	2021			Grisaffi			P	
Coed Revolution		9781478012979							https://www.degruyter.com/openurl?genre=book&isbn=9781478012979	Schieder	9781478012979		fulltext		Duke University Press	monograph	2021	2021						P	1227041548
Collective Biologies		9781478022176							https://www.degruyter.com/openurl?genre=book&isbn=9781478022176	Wentzell	9781478022176		fulltext		Duke University Press	monograph	2021	2022						P	
Complaint!		9781478022336							https://www.degruyter.com/openurl?genre=book&isbn=9781478022336	Ahmed	9781478022336		fulltext		Duke University Press	monograph	2021	2021						P	
Counterlife		9781478012962							https://www.degruyter.com/openurl?genre=book&isbn=9781478012962	Freeburg	9781478012962		fulltext		Duke University Press	monograph	2021	2021						P	1233041680
Couplets		9781478021964							https://www.degruyter.com/openurl?genre=book&isbn=9781478021964	Massumi	9781478021964		fulltext		Duke University Press	monograph	2021	2021						P	
Dear Science and Other Stories		9781478012573							https://www.degruyter.com/openurl?genre=book&isbn=9781478012573	McKittrick	9781478012573		fulltext		Duke University Press	monograph	2021	2021						P	
Decay		9781478022039							https://www.degruyter.com/openurl?genre=book&isbn=9781478022039		9781478022039		fulltext		Duke University Press	monograph	2021	2021			Hage			P	
Decolonizing Memory		9781478021414							https://www.degruyter.com/openurl?genre=book&isbn=9781478021414	Jarvis	9781478021414		fulltext		Duke University Press	monograph	2021	2021						P	
Diminished Faculties		9781478022329							https://www.degruyter.com/openurl?genre=book&isbn=9781478022329	Sterne	9781478022329		fulltext		Duke University Press	monograph	2021	2021						P	
Disaffected		9781478022107							https://www.degruyter.com/openurl?genre=book&isbn=9781478022107	Yao	9781478022107		fulltext		Duke University Press	monograph	2021	2021						P	
Domestic Contradictions		9781478021629							https://www.degruyter.com/openurl?genre=book&isbn=9781478021629	Kandaswamy	9781478021629		fulltext		Duke University Press	monograph	2021	2021						P	
Eating in Theory		9781478012924							https://www.degruyter.com/openurl?genre=book&isbn=9781478012924	Mol	9781478012924		fulltext		Duke University Press	monograph	2021	2021						P	1248758941
Embodying Black Religions in Africa and Its Diasporas		9781478013112							https://www.degruyter.com/openurl?genre=book&isbn=9781478013112		9781478013112		fulltext		Duke University Press	monograph	2021	2021			Covington-Ward			P	
Empire's Mistress, Starring Isabel Rosario Cooper		9781478021315							https://www.degruyter.com/openurl?genre=book&isbn=9781478021315	Gonzalez	9781478021315		fulltext		Duke University Press	monograph	2021	2021						P	1243311621
Experiments in Skin		9781478013136							https://www.degruyter.com/openurl?genre=book&isbn=9781478013136	Tu	9781478013136		fulltext		Duke University Press	monograph	2021	2021						P	1248759795
Experts in Action		9781478021261							https://www.degruyter.com/openurl?genre=book&isbn=9781478021261	Steimer	9781478021261		fulltext		Duke University Press	monograph	2021	2021						P	
Fighting and Writing		9781478021285							https://www.degruyter.com/openurl?genre=book&isbn=9781478021285	White	9781478021285		fulltext		Duke University Press	monograph	2021	2021						P	1231558927
Gods in the Time of Democracy		9781478012887							https://www.degruyter.com/openurl?genre=book&isbn=9781478012887	Jain	9781478012887		fulltext		Duke University Press	monograph	2021	2021						P	
Hawai'i Is My Haven		9781478021667							https://www.degruyter.com/openurl?genre=book&isbn=9781478021667	Sharma	9781478021667		fulltext		Duke University Press	monograph	2021	2021						P	
Hegemonic Mimicry		9781478021803							https://www.degruyter.com/openurl?genre=book&isbn=9781478021803	Kim	9781478021803		fulltext		Duke University Press	monograph	2021	2021						P	
History on the Run		9781478012849							https://www.degruyter.com/openurl?genre=book&isbn=9781478012849	Vang	9781478012849		fulltext		Duke University Press	monograph	2021	2021						P	1233040672
