PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Possible Anthropology		9781478004370							https://www.degruyter.com/openurl?genre=book&isbn=9781478004370	Pandian	9781478004370		fulltext		Duke University Press	monograph	2019	2019						P	1145567078
A Revolution in Fragments		9781478007234							https://www.degruyter.com/openurl?genre=book&isbn=9781478007234	Goodale	9781478007234		fulltext		Duke University Press	monograph	2019	2019						P	1148101177
Abjection Incorporated		9781478003410							https://www.degruyter.com/openurl?genre=book&isbn=9781478003410		9781478003410		fulltext		Duke University Press	monograph	2019	2020			Hennefeld			P	1148095508
Animate Literacies		9781478005629							https://www.degruyter.com/openurl?genre=book&isbn=9781478005629	Snaza	9781478005629		fulltext		Duke University Press	monograph	2019	2019						P	1089775144
Anthropos and the Material		9781478003311							https://www.degruyter.com/openurl?genre=book&isbn=9781478003311		9781478003311		fulltext		Duke University Press	monograph	2019	2019			Harvey			P	1073036886
Art for People's Sake		9781478002468							https://www.degruyter.com/openurl?genre=book&isbn=9781478002468	Zorach	9781478002468		fulltext		Duke University Press	monograph	2019	2019						P	1091011830
Art to Come		9781478003472							https://www.degruyter.com/openurl?genre=book&isbn=9781478003472	Smith	9781478003472		fulltext		Duke University Press	monograph	2019	2019						P	1198930036
Autonomy		9781478002673							https://www.degruyter.com/openurl?genre=book&isbn=9781478002673	Brown	9781478002673		fulltext		Duke University Press	monograph	2019	2019						P	1167765347
Before the Flood		9781478005322							https://www.degruyter.com/openurl?genre=book&isbn=9781478005322	Blanc	9781478005322		fulltext		Duke University Press	monograph	2019	2019						P	1089793644
Biogenetic Paradoxes of the Nation		9781478003465							https://www.degruyter.com/openurl?genre=book&isbn=9781478003465	Tamminen	9781478003465		fulltext		Duke University Press	monograph	2019	2019						P	1089798441
Black Feminism Reimagined		9781478002253							https://www.degruyter.com/openurl?genre=book&isbn=9781478002253	Nash	9781478002253		fulltext		Duke University Press	monograph	2019	2018						P	1198931570
Black Madness		9781478005506							https://www.degruyter.com/openurl?genre=book&isbn=9781478005506	Pickens	9781478005506		fulltext		Duke University Press	monograph	2019	2019						P	1125799526
Blood Work		9781478005698							https://www.degruyter.com/openurl?genre=book&isbn=9781478005698	Carsten	9781478005698		fulltext		Duke University Press	monograph	2019	2019						P	1085621636
Bloodflowers		9781478002369							https://www.degruyter.com/openurl?genre=book&isbn=9781478002369	Bourland	9781478002369		fulltext		Duke University Press	monograph	2019	2019						P	1167649131
Blue Legalities		9781478007289							https://www.degruyter.com/openurl?genre=book&isbn=9781478007289		9781478007289		fulltext		Duke University Press	monograph	2019	2020			Johnson			P	1148090572
Bomb Children		9781478005261							https://www.degruyter.com/openurl?genre=book&isbn=9781478005261	Zani	9781478005261		fulltext		Duke University Press	monograph	2019	2019						P	1148119642
Book Reports		9781478002123							https://www.degruyter.com/openurl?genre=book&isbn=9781478002123	Christgau	9781478002123		fulltext		Duke University Press	monograph	2019	2019						P	1125805794
Breaking Bad and Cinematic Television		9781478003441							https://www.degruyter.com/openurl?genre=book&isbn=9781478003441	Restivo	9781478003441		fulltext		Duke University Press	monograph	2019	2019						P	1126168458
Camp TV		9781478003397							https://www.degruyter.com/openurl?genre=book&isbn=9781478003397	Miller	9781478003397		fulltext		Duke University Press	monograph	2019	2019						P	1054269592
Captivating Technology		9781478004493							https://www.degruyter.com/openurl?genre=book&isbn=9781478004493		9781478004493		fulltext		Duke University Press	monograph	2019	2019			Benjamin			P	1077483243
Chicano and Chicana Art		9781478003403							https://www.degruyter.com/openurl?genre=book&isbn=9781478003403		9781478003403		fulltext		Duke University Press	monograph	2019	2019			González			P	1126170259
Climate Machines, Fascist Drives, and Truth		9781478007258							https://www.degruyter.com/openurl?genre=book&isbn=9781478007258	Connolly	9781478007258		fulltext		Duke University Press	monograph	2019	2019						P	1167731630
Coca Yes, Cocaine No		9781478004332							https://www.degruyter.com/openurl?genre=book&isbn=9781478004332	Grisaffi	9781478004332		fulltext		Duke University Press	monograph	2019	2018						P	1198931973
Colonial Transactions		9781478002666							https://www.degruyter.com/openurl?genre=book&isbn=9781478002666	Bernault	9781478002666		fulltext		Duke University Press	monograph	2019	2019						P	1148157530
Concrete Dreams		9781478005117							https://www.degruyter.com/openurl?genre=book&isbn=9781478005117	D'Avella	9781478005117		fulltext		Duke University Press	monograph	2019	2019						P	1198930095
Coral Empire		9781478004462							https://www.degruyter.com/openurl?genre=book&isbn=9781478004462	Elias	9781478004462		fulltext		Duke University Press	monograph	2019	2019						P	1148079972
Dance for Me When I Die		9781478004417							https://www.degruyter.com/openurl?genre=book&isbn=9781478004417	Alarcón	9781478004417		fulltext		Duke University Press	monograph	2019	2019						P	1198930567
Decolonizing Ethnography		9781478004547							https://www.degruyter.com/openurl?genre=book&isbn=9781478004547	Mijangos García	9781478004547		fulltext		Duke University Press	monograph	2019	2019						P	1144281901
Demanding Images		9781478005544							https://www.degruyter.com/openurl?genre=book&isbn=9781478005544	Strassler	9781478005544		fulltext		Duke University Press	monograph	2019	2020						P	1198931964
Deported Americans		9781478004523							https://www.degruyter.com/openurl?genre=book&isbn=9781478004523	Caldwell	9781478004523		fulltext		Duke University Press	monograph	2019	2019						P	1057731972
Detours		9781478007203							https://www.degruyter.com/openurl?genre=book&isbn=9781478007203		9781478007203		fulltext		Duke University Press	monograph	2019	2019			Gonzalez			P	1198930057
Dub		9781478007081							https://www.degruyter.com/openurl?genre=book&isbn=9781478007081	Gumbs	9781478007081		fulltext		Duke University Press	monograph	2019	2020						P	1122727031
Entre Nous		9781478005551							https://www.degruyter.com/openurl?genre=book&isbn=9781478005551	Farred	9781478005551		fulltext		Duke University Press	monograph	2019	2019						P	1167644471
Experiments with Empire		9781478004622							https://www.degruyter.com/openurl?genre=book&isbn=9781478004622	Izzo	9781478004622		fulltext		Duke University Press	monograph	2019	2019						P	1125814386
Feeling Like a State		9781478005575							https://www.degruyter.com/openurl?genre=book&isbn=9781478005575	Cooper	9781478005575		fulltext		Duke University Press	monograph	2019	2019						P	1198929911
Fencing in Democracy		9781478007470							https://www.degruyter.com/openurl?genre=book&isbn=9781478007470	Díaz-Barriga	9781478007470		fulltext		Duke University Press	monograph	2019	2020						P	1132321968
