PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A is for Asylum Seeker: Words for People on the Move / A de asilo: palabras para personas en movimiento		9780823289172							https://www.degruyter.com/openurl?genre=book&isbn=9780823289172	Buff	9780823289172		fulltext		Fordham University Press	monograph	2020	2020						P	1149080677
A Skein of Thought		9780823294930							https://www.degruyter.com/openurl?genre=book&isbn=9780823294930		9780823294930		fulltext		Fordham University Press	monograph	2020	2020						P	1229160946
Against Sustainability		9780823288236							https://www.degruyter.com/openurl?genre=book&isbn=9780823288236	Neely	9780823288236		fulltext		Fordham University Press	monograph	2020	2020						P	1154558140
Anarchaeologies		9780823286843							https://www.degruyter.com/openurl?genre=book&isbn=9780823286843	Graff Zivin	9780823286843		fulltext		Fordham University Press	monograph	2020	2020						P	1127275324
Arvo Pärt		9780823289783							https://www.degruyter.com/openurl?genre=book&isbn=9780823289783		9780823289783		fulltext		Fordham University Press	monograph	2020	2020						P	1227951035
At Wit's End		9780823287581							https://www.degruyter.com/openurl?genre=book&isbn=9780823287581	Kaplan	9780823287581		fulltext		Fordham University Press	monograph	2020	2020						P	1155166077
Buying Reality		9780823288984							https://www.degruyter.com/openurl?genre=book&isbn=9780823288984	Yanich	9780823288984		fulltext		Fordham University Press	monograph	2020	2020						P	1145573318
Channeling Moroccanness		9780823289745							https://www.degruyter.com/openurl?genre=book&isbn=9780823289745	Schulthies	9780823289745		fulltext		Fordham University Press	monograph	2020	2020						P	1226583659
Circling the Elephant		9780823288540							https://www.degruyter.com/openurl?genre=book&isbn=9780823288540	Thatamanil	9780823288540		fulltext		Fordham University Press	monograph	2020	2020						P	1198931296
Crimmigrant Nations		9780823287512							https://www.degruyter.com/openurl?genre=book&isbn=9780823287512		9780823287512		fulltext		Fordham University Press	monograph	2020	2020						P	1178769362
Critique of Journalistic Reason		9780823290277							https://www.degruyter.com/openurl?genre=book&isbn=9780823290277	Vandeputte	9780823290277		fulltext		Fordham University Press	monograph	2020	2020						P	1183724482
Decadent Orientalisms		9780823286423							https://www.degruyter.com/openurl?genre=book&isbn=9780823286423	Fieni	9780823286423		fulltext		Fordham University Press	monograph	2020	2020						P	1130027662
Deconstruction in a Nutshell		9780823290680							https://www.degruyter.com/openurl?genre=book&isbn=9780823290680		9780823290680		fulltext		Fordham University Press	monograph	2020	2020			Caputo			P	1224279249
Dictionary Poetics		9780823287970							https://www.degruyter.com/openurl?genre=book&isbn=9780823287970	Dworkin	9780823287970		fulltext		Fordham University Press	monograph	2020	2020						P	1153995708
Expanded Cinema		9780823287437							https://www.degruyter.com/openurl?genre=book&isbn=9780823287437	Youngblood	9780823287437		fulltext		Fordham University Press	monograph	2020	2020						P	1178769058
Form and Event		9780823287949							https://www.degruyter.com/openurl?genre=book&isbn=9780823287949	Diano	9780823287949		fulltext		Fordham University Press	monograph	2020	2020						P	1158230318
