PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Tokyo Anthology		9780824855932							https://www.degruyter.com/openurl?genre=book&isbn=9780824855932		9780824855932		fulltext		University of Hawaii Press	monograph	2017	2020			Jones			P	1224278409
After Confucius		9780824873998							https://www.degruyter.com/openurl?genre=book&isbn=9780824873998	Goldin	9780824873998		fulltext		University of Hawaii Press	monograph	2017	2017						F	1191863523
Behaving Badly in Early and Medieval China		9780824874223							https://www.degruyter.com/openurl?genre=book&isbn=9780824874223		9780824874223		fulltext		University of Hawaii Press	monograph	2017	2017			Wallace			P	1002418493
Bringing the World Home		9780824874018							https://www.degruyter.com/openurl?genre=book&isbn=9780824874018	Huters	9780824874018		fulltext		University of Hawaii Press	monograph	2017	2017						F	1158109680
Catholics and Anti-Catholicism in Chosŏn Korea		9780824866297							https://www.degruyter.com/openurl?genre=book&isbn=9780824866297	Baker	9780824866297		fulltext		University of Hawaii Press	monograph	2017	2017						P	990267660
China’s Stefan Zweig		9780824873233							https://www.degruyter.com/openurl?genre=book&isbn=9780824873233		9780824873233		fulltext		University of Hawaii Press	monograph	2017	2017			Lu			P	1076462590
Darwin, Dharma, and the Divine		9780824858674							https://www.degruyter.com/openurl?genre=book&isbn=9780824858674	Godart	9780824858674		fulltext		University of Hawaii Press	monograph	2017	2017						P	966313350
Destiny		9780824874179							https://www.degruyter.com/openurl?genre=book&isbn=9780824874179	Takazawa	9780824874179		fulltext		University of Hawaii Press	monograph	2017	2017						P	1001337931
Diaspora and Identity		9780824874278							https://www.degruyter.com/openurl?genre=book&isbn=9780824874278	Nishida	9780824874278		fulltext		University of Hawaii Press	monograph	2017	2017						P	1076476244
Divorce with Decency		9780824867386							https://www.degruyter.com/openurl?genre=book&isbn=9780824867386	Coates	9780824867386		fulltext		University of Hawaii Press	monograph	2017	2022						P	
Educating Monks		9780824866525							https://www.degruyter.com/openurl?genre=book&isbn=9780824866525	Borchert	9780824866525		fulltext		University of Hawaii Press	monograph	2017	2017						P	1024010355
Encounters Old and New in World History		9780824866129							https://www.degruyter.com/openurl?genre=book&isbn=9780824866129		9780824866129		fulltext		University of Hawaii Press	monograph	2017	2017						P	1024052149
Engaging Japanese Philosophy		9780824873837							https://www.degruyter.com/openurl?genre=book&isbn=9780824873837	Kasulis	9780824873837		fulltext		University of Hawaii Press	monograph	2017	2022						P	
Eyes of the Heart		9780824875800							https://www.degruyter.com/openurl?genre=book&isbn=9780824875800		9780824875800		fulltext		University of Hawaii Press	monograph	2017	2017			Stewart			P	1007823214
Freedom without Justice		9780824857943							https://www.degruyter.com/openurl?genre=book&isbn=9780824857943	Lee	9780824857943		fulltext		University of Hawaii Press	monograph	2017	2017						P	1013960952
Genshin’s Ōjōyōshū and the Construction of Pure Land Discourse in Heian Japan		9780824872533							https://www.degruyter.com/openurl?genre=book&isbn=9780824872533		9780824872533		fulltext		University of Hawaii Press	monograph	2017	2017			Payne			P	1024020058
Ghost in the Tamarind		9780824867256							https://www.degruyter.com/openurl?genre=book&isbn=9780824867256	Shankar	9780824867256		fulltext		University of Hawaii Press	monograph	2017	2017						P	989811395
Ho‘i Hou Ka Mauli Ola		9780824873349							https://www.degruyter.com/openurl?genre=book&isbn=9780824873349		9780824873349		fulltext		University of Hawaii Press	monograph	2017	2017						P	1024024443
Homing		9780824872519							https://www.degruyter.com/openurl?genre=book&isbn=9780824872519	Jo	9780824872519		fulltext		University of Hawaii Press	monograph	2017	2017						P	1002418495
Imperial Intoxication		9780824866914							https://www.degruyter.com/openurl?genre=book&isbn=9780824866914	Sasges	9780824866914		fulltext		University of Hawaii Press	monograph	2017	2017						P	1002418492
In Haste with Aloha		9780824857868							https://www.degruyter.com/openurl?genre=book&isbn=9780824857868		9780824857868		fulltext		University of Hawaii Press	monograph	2017	2017			Forbes			P	982121313
Light in the Queen’s Garden		9780824866471							https://www.degruyter.com/openurl?genre=book&isbn=9780824866471	Bonura	9780824866471		fulltext		University of Hawaii Press	monograph	2017	2017						P	1007823189
Long Strange Journey		9780824858087							https://www.degruyter.com/openurl?genre=book&isbn=9780824858087	Levine	9780824858087		fulltext		University of Hawaii Press	monograph	2017	2017						P	1007823190
Monastery, Monument, Museum		9780824866099							https://www.degruyter.com/openurl?genre=book&isbn=9780824866099	Peleggi	9780824866099		fulltext		University of Hawaii Press	monograph	2017	2017						P	1019678865
Myanmar in the Fifteenth Century		9780824874117							https://www.degruyter.com/openurl?genre=book&isbn=9780824874117	Aung-Thwin	9780824874117		fulltext		University of Hawaii Press	monograph	2017	2017						P	990802695
Okinawa’s GI Brides		9780824856502							https://www.degruyter.com/openurl?genre=book&isbn=9780824856502		9780824856502		fulltext		University of Hawaii Press	monograph	2017	2017						P	1024044636
Pacific America		9780824855796							https://www.degruyter.com/openurl?genre=book&isbn=9780824855796		9780824855796		fulltext		University of Hawaii Press	monograph	2017	2017			Kurashige			P	1001287894
People and Change in Indigenous Australia		9780824873332							https://www.degruyter.com/openurl?genre=book&isbn=9780824873332		9780824873332		fulltext		University of Hawaii Press	monograph	2017	2017			Austin-Broos			P	1076450244
Pure Land, Real World		9780824857783							https://www.degruyter.com/openurl?genre=book&isbn=9780824857783	Curley	9780824857783		fulltext		University of Hawaii Press	monograph	2017	2017						P	1013938932
Red Peonies		9780824874094							https://www.degruyter.com/openurl?genre=book&isbn=9780824874094		9780824874094		fulltext		University of Hawaii Press	monograph	2017	2017						P	1024034346
