PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Class by Themselves?		9781442624603							https://www.degruyter.com/openurl?genre=book&isbn=9781442624603	Ellis	9781442624603		fulltext		University of Toronto Press	monograph	2019	2019						P	1083120400
A Hermeneutics of Violence		9781487532857							https://www.degruyter.com/openurl?genre=book&isbn=9781487532857	Ayyash	9781487532857		fulltext		University of Toronto Press	monograph	2019	2019						P	1119627661
A Mohawk Memoir from the War of 1812		9781487519902							https://www.degruyter.com/openurl?genre=book&isbn=9781487519902		9781487519902		fulltext		University of Toronto Press	monograph	2019	2020			Benn			P	1138528607
A Violent History of Benevolence		9781442625082							https://www.degruyter.com/openurl?genre=book&isbn=9781442625082	Chapman	9781442625082		fulltext		University of Toronto Press	monograph	2019	2019						P	1089195574
A World of Songs		9781487531522							https://www.degruyter.com/openurl?genre=book&isbn=9781487531522	Montgomery	9781487531522		fulltext		University of Toronto Press	monograph	2019	2019						P	1083462057
African Canadian Leadership		9781487531409							https://www.degruyter.com/openurl?genre=book&isbn=9781487531409		9781487531409		fulltext		University of Toronto Press	monograph	2019	2019			Kitossa			P	1108619648
Also Serving Time		9781487513115							https://www.degruyter.com/openurl?genre=book&isbn=9781487513115	Ricciardelli	9781487513115		fulltext		University of Toronto Press	monograph	2019	2020						P	1138530788
And in Our Hearts Take Up Thy Rest		9781487532352							https://www.degruyter.com/openurl?genre=book&isbn=9781487532352	Eades	9781487532352		fulltext		University of Toronto Press	monograph	2019	2019						P	1108619412
Apex Courts and the Common Law		9781487530167							https://www.degruyter.com/openurl?genre=book&isbn=9781487530167		9781487530167		fulltext		University of Toronto Press	monograph	2019	2019			Daly			P	1091896092
Applied Political Theory and Canadian Politics		9781442623873							https://www.degruyter.com/openurl?genre=book&isbn=9781442623873		9781442623873		fulltext		University of Toronto Press	monograph	2019	2019			McGrane			P	1089195226
Archival Material		9781487534264							https://www.degruyter.com/openurl?genre=book&isbn=9781487534264		9781487534264		fulltext		University of Toronto Press	monograph	2019	2019			Dadosky			P	1119621483
Athens and Jerusalem		9781487533434							https://www.degruyter.com/openurl?genre=book&isbn=9781487533434	Novak	9781487533434		fulltext		University of Toronto Press	monograph	2019	2020						P	1138526902
Beautiful Untrue Things		9781487516260							https://www.degruyter.com/openurl?genre=book&isbn=9781487516260	Mackie	9781487516260		fulltext		University of Toronto Press	monograph	2019	2020						P	1198931568
Benedetto Croce and the Birth of the Italian Republic, 1943-1952		9781487530228							https://www.degruyter.com/openurl?genre=book&isbn=9781487530228	Rizi	9781487530228		fulltext		University of Toronto Press	monograph	2019	2019						P	1080435249
Between Rhyme and Reason		9781487516390							https://www.degruyter.com/openurl?genre=book&isbn=9781487516390	Shvabrin	9781487516390		fulltext		University of Toronto Press	monograph	2019	2019						P	1101101230
Blurred Nationalities across the North Atlantic		9781487530440							https://www.degruyter.com/openurl?genre=book&isbn=9781487530440	Codignola	9781487530440		fulltext		University of Toronto Press	monograph	2019	2019						P	1080190323
Breathe, Baby, Breathe!		9781487519261							https://www.degruyter.com/openurl?genre=book&isbn=9781487519261		9781487519261		fulltext		University of Toronto Press	monograph	2020	2020						P	1128823084
Bridging East and West		9781442630765							https://www.degruyter.com/openurl?genre=book&isbn=9781442630765	Ladygina	9781442630765		fulltext		University of Toronto Press	monograph	2019	2020						P	1138528590
Bureaucratic Manoeuvres		9781487530242							https://www.degruyter.com/openurl?genre=book&isbn=9781487530242	Grundy	9781487530242		fulltext		University of Toronto Press	monograph	2019	2019						P	1089195426
Canadian Law and Indigenous Self‐Determination		9781442625501							https://www.degruyter.com/openurl?genre=book&isbn=9781442625501	Christie	9781442625501		fulltext		University of Toronto Press	monograph	2019	2019						P	1113865692
Canoe and Canvas		9781487530846							https://www.degruyter.com/openurl?genre=book&isbn=9781487530846	Dunkin	9781487530846		fulltext		University of Toronto Press	monograph	2019	2019						P	1114976757
Cervantes' Persiles and the Travails of Romance		9781487530884							https://www.degruyter.com/openurl?genre=book&isbn=9781487530884	Brownlee	9781487530884		fulltext		University of Toronto Press	monograph	2019	2019						P	1113866053
China’s Commercial Sexscapes		9781487532895							https://www.degruyter.com/openurl?genre=book&isbn=9781487532895	Tsang	9781487532895		fulltext		University of Toronto Press	monograph	2019	2019						P	1113866060
Collected Works of Erasmus		9781487510206							https://www.degruyter.com/openurl?genre=book&isbn=9781487510206		9781487510206		fulltext		University of Toronto Press	monograph	2019	2019			Sider			P	1089195427
Collected Works of Erasmus		9781487515973							https://www.degruyter.com/openurl?genre=book&isbn=9781487515973	 Cardinal Flahiff Basilian Centre	9781487515973		fulltext		University of Toronto Press	monograph	2019	2019						P	1089540330
Consequential Art		9781487531386							https://www.degruyter.com/openurl?genre=book&isbn=9781487531386		9781487531386		fulltext		University of Toronto Press	monograph	2019	2019			Amago			P	1107879290
Contested Spaces, Counter-narratives, and Culture from Below in Canada and Québec		9781442629912							https://www.degruyter.com/openurl?genre=book&isbn=9781442629912		9781442629912		fulltext		University of Toronto Press	monograph	2019	2019			Beneventi			P	1089195005
Course Correction		9781487531126							https://www.degruyter.com/openurl?genre=book&isbn=9781487531126	Gooch	9781487531126		fulltext		University of Toronto Press	monograph	2019	2019						P	1089195496
Critical Perspectives on Suburban Infrastructures		9781487531225							https://www.degruyter.com/openurl?genre=book&isbn=9781487531225		9781487531225		fulltext		University of Toronto Press	monograph	2019	2019			Pulver			P	1099434818
Critical Theory, Democracy, and the Challenge of Neoliberalism		9781487532147							https://www.degruyter.com/openurl?genre=book&isbn=9781487532147	Caterino	9781487532147		fulltext		University of Toronto Press	monograph	2019	2019						P	1113866093
Crowning Glories		9781487530143							https://www.degruyter.com/openurl?genre=book&isbn=9781487530143	Stone	9781487530143		fulltext		University of Toronto Press	monograph	2019	2019						P	1091899563
Curious Encounters		9781487518486							https://www.degruyter.com/openurl?genre=book&isbn=9781487518486		9781487518486		fulltext		University of Toronto Press	monograph	2019	2019			Craciun			P	1083120239
Dancing Queen		9781487518462							https://www.degruyter.com/openurl?genre=book&isbn=9781487518462	Gough	9781487518462		fulltext		University of Toronto Press	monograph	2019	2019						P	1089195517
Dawn of a Dynasty		9781487530501							https://www.degruyter.com/openurl?genre=book&isbn=9781487530501	Kinkade	9781487530501		fulltext		University of Toronto Press	monograph	2019	2019						P	1114976425
Dealing with Peace		9781487513160							https://www.degruyter.com/openurl?genre=book&isbn=9781487513160	Granovsky-Larsen	9781487513160		fulltext		University of Toronto Press	monograph	2019	2019						P	1099434844
Design Works		9781487518820							https://www.degruyter.com/openurl?genre=book&isbn=9781487518820	Fraser	9781487518820		fulltext		University of Toronto Press	monograph	2019	2019		2nd Edition				P	1100442320
Diagnosis		9781487516451							https://www.degruyter.com/openurl?genre=book&isbn=9781487516451	Jutel	9781487516451		fulltext		University of Toronto Press	monograph	2019	2019						P	1089195532
Disastrous Subjectivities		9781487533373							https://www.degruyter.com/openurl?genre=book&isbn=9781487533373	Collings	9781487533373		fulltext		University of Toronto Press	monograph	2019	2019						P	1124531956
Disrupting Breast Cancer Narratives		9781487530020							https://www.degruyter.com/openurl?genre=book&isbn=9781487530020	Nielsen	9781487530020		fulltext		University of Toronto Press	monograph	2019	2019						P	1079758995
Duty and Choice		9781442619791							https://www.degruyter.com/openurl?genre=book&isbn=9781442619791		9781442619791		fulltext		University of Toronto Press	monograph	2019	2019			Loewen			P	1107879464
Early Modern Asceticism		9781487531997							https://www.degruyter.com/openurl?genre=book&isbn=9781487531997	McGrath	9781487531997		fulltext		University of Toronto Press	monograph	2019	2020						P	1128823217
Educationalization and Its Complexities		9781487532062							https://www.degruyter.com/openurl?genre=book&isbn=9781487532062		9781487532062		fulltext		University of Toronto Press	monograph	2019	2019			Bruno-Jofre			P	1107879436
Female Doctors in Canada		9781487519766							https://www.degruyter.com/openurl?genre=book&isbn=9781487519766		9781487519766		fulltext		University of Toronto Press	monograph	2019	2019			Waugh			P	1083118945
Fides in Flavian Literature		9781487532253							https://www.degruyter.com/openurl?genre=book&isbn=9781487532253		9781487532253		fulltext		University of Toronto Press	monograph	2019	2019			Augoustakis			P	1113865985
Finance or Food?		9781487517236							https://www.degruyter.com/openurl?genre=book&isbn=9781487517236		9781487517236		fulltext		University of Toronto Press	monograph	2019	2020			Bjorkhaug			P	1153458463
Forgotten Italians		9781487519285							https://www.degruyter.com/openurl?genre=book&isbn=9781487519285		9781487519285		fulltext		University of Toronto Press	monograph	2019	2019			Eisenbichler			P	1088908777
Four Days in Hitler's Germany		9781487505653							https://www.degruyter.com/openurl?genre=book&isbn=9781487505653	Teigrob	9781487505653		fulltext		University of Toronto Press	monograph	2019	2019						P	1101100995
