PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE	OCLC_NUMBER
A Historian in Exile		9780812293272							https://www.degruyter.com/openurl?genre=book&isbn=9780812293272	Cohen	9780812293272		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	1046613641
A Remembrance of His Wonders		9780812293975							https://www.degruyter.com/openurl?genre=book&isbn=9780812293975	Shyovitz	9780812293975		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	999354399
A Theater of Diplomacy		9780812293869							https://www.degruyter.com/openurl?genre=book&isbn=9780812293869	Welch	9780812293869		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	984688724
After Europe		9780812294262							https://www.degruyter.com/openurl?genre=book&isbn=9780812294262	Krastev	9780812294262		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992453800
Aging in America		9780812293654							https://www.degruyter.com/openurl?genre=book&isbn=9780812293654	Samuel	9780812293654		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992526919
Agricultural Sustainability and Environmental Change at Ancient Gordion		9781934536926							https://www.degruyter.com/openurl?genre=book&isbn=9781934536926	Marston	9781934536926		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	995620848
Agriculture and the Rural Economy in Pakistan		9780812294217							https://www.degruyter.com/openurl?genre=book&isbn=9780812294217		9780812294217		fulltext		University of Pennsylvania Press	monograph	2017	2017			Ahmad			P	999354625
Amsterdam's Atlantic		9780812293456							https://www.degruyter.com/openurl?genre=book&isbn=9780812293456	Groesen	9780812293456		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	1046618940
Ancient States and Infrastructural Power		9780812294170							https://www.degruyter.com/openurl?genre=book&isbn=9780812294170		9780812294170		fulltext		University of Pennsylvania Press	monograph	2017	2017			Ando			P	992453843
Animals and Other People		9780812293302							https://www.degruyter.com/openurl?genre=book&isbn=9780812293302	Keenleyside	9780812293302		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	979744654
Antigay Bias in Role-Model Occupations		9780812293487							https://www.degruyter.com/openurl?genre=book&isbn=9780812293487	Spitko	9780812293487		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	964614713
Antitheatricality and the Body Public		9780812293555							https://www.degruyter.com/openurl?genre=book&isbn=9780812293555	Freeman	9780812293555		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	992507446
Armies and Insurgencies in the Arab Spring		9780812293241							https://www.degruyter.com/openurl?genre=book&isbn=9780812293241		9780812293241		fulltext		University of Pennsylvania Press	monograph	2017	2016			Albrecht			P	962887235
Be a Perfect Man		9780812294293							https://www.degruyter.com/openurl?genre=book&isbn=9780812294293	Romig	9780812294293		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	1006090919
Benevolent Empire		9780812293296							https://www.degruyter.com/openurl?genre=book&isbn=9780812293296	Porter	9780812293296		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	961433589
Boiotia in the Fourth Century B.C.		9780812293760							https://www.degruyter.com/openurl?genre=book&isbn=9780812293760		9780812293760		fulltext		University of Pennsylvania Press	monograph	2017	2017			Gartland			P	979578294
Borderlands of Slavery		9780812294101							https://www.degruyter.com/openurl?genre=book&isbn=9780812294101	Kiser	9780812294101		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992489770
Capital Gains		9780812293562							https://www.degruyter.com/openurl?genre=book&isbn=9780812293562		9780812293562		fulltext		University of Pennsylvania Press	monograph	2017	2016			John			P	1046612973
Conduct Becoming		9780812294484							https://www.degruyter.com/openurl?genre=book&isbn=9780812294484	Burger	9780812294484		fulltext		University of Pennsylvania Press	monograph	2018	2017						P	1015866555
Consociation and Voting in Northern Ireland		9780812293135							https://www.degruyter.com/openurl?genre=book&isbn=9780812293135	Garry	9780812293135		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	979910582
Contested Bodies		9780812294057							https://www.degruyter.com/openurl?genre=book&isbn=9780812294057	Turner	9780812294057		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992454167
Creative Urbanity		9780812293579							https://www.degruyter.com/openurl?genre=book&isbn=9780812293579	Guano	9780812293579		fulltext		University of Pennsylvania Press	monograph	2017	2016						P	1046610732
Death, Beauty, Struggle		9780812293920							https://www.degruyter.com/openurl?genre=book&isbn=9780812293920	Trawick	9780812293920		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992489645
Deportation		9780812294026							https://www.degruyter.com/openurl?genre=book&isbn=9780812294026	Hester	9780812294026		fulltext		University of Pennsylvania Press	monograph	2017	2017						P	992507529
Disability, Human Rights, and Information Technology		9780812294095							https://www.degruyter.com/openurl?genre=book&isbn=9780812294095		9780812294095		fulltext		University of Pennsylvania Press	monograph	2017	2017			Stein			P	992454264
European Archaeology as Anthropology		9781934536902							https://www.degruyter.com/openurl?genre=book&isbn=9781934536902		9781934536902		fulltext		University of Pennsylvania Press	monograph	2017	2017			Bogucki			P	999355445
